series_idx,dataset_idx,dataset,seasonality,oracle_method,raw_MASE,A1_d2_MASE,A1_d4_MASE,A1_d6_MASE,oracle_MASE
4050,0,m4_monthly,12,raw,0.9145590773014898,0.9670343285532448,1.0457996286890736,0.9586702914307562,0.9145590773014898
4051,0,m4_monthly,12,A1_d4,1.3634811264261184,1.3909879971004389,1.2471641770044786,1.2890703246498103,1.2471641770044786
4052,0,m4_monthly,12,A1_d2,1.2336002207865202,1.1177340671074925,1.1991727404682988,1.3187672543582067,1.1177340671074925
4053,0,m4_monthly,12,A1_d6,1.5091711513272978,1.4973809763520392,1.5502347899035858,1.4807964274130063,1.4807964274130063
4054,0,m4_monthly,12,raw,0.3726672676211915,0.4473265909671872,0.4057185302405086,0.4433611933230569,0.3726672676211915
4055,0,m4_monthly,12,raw,0.7493523993734366,0.8061706209345579,0.780740199235289,0.8039571425333794,0.7493523993734366
4056,0,m4_monthly,12,raw,0.24715110632174275,0.2979705943801222,0.2717118328497274,0.32193833441130504,0.24715110632174275
4057,0,m4_monthly,12,A1_d2,0.8738713164251319,0.7643796683780945,0.782813848390543,0.805094158513626,0.7643796683780945
4058,0,m4_monthly,12,A1_d6,0.26579367811150206,0.256557704005325,0.24408080644399835,0.2417567092638323,0.2417567092638323
4059,0,m4_monthly,12,raw,0.7093250198006397,0.7174634507665048,0.788368012354418,0.8711515587842829,0.7093250198006397
4060,0,m4_monthly,12,A1_d4,0.7031642085580737,0.6373314562426481,0.6201168608159209,0.6878061396996124,0.6201168608159209
4061,0,m4_monthly,12,A1_d4,0.5117427024361848,0.444730447277289,0.4135419325268352,0.4827155204650945,0.4135419325268352
4062,0,m4_monthly,12,raw,0.8709541942981942,0.8851440061056716,0.9169880997060266,0.9198255112390035,0.8709541942981942
4063,0,m4_monthly,12,A1_d4,1.3556302182443032,1.4014258588809982,1.3002511420209721,1.39729984823924,1.3002511420209721
4064,0,m4_monthly,12,raw,1.367276819463065,1.4418193855577086,1.4206103725529144,1.5429949865374626,1.367276819463065
4065,0,m4_monthly,12,A1_d4,0.935997093413828,1.007717261046617,0.9033351031725576,0.993348288286954,0.9033351031725576
4066,0,m4_monthly,12,A1_d6,2.164210949415528,2.22742446084389,1.8819099127676298,1.707697798148609,1.707697798148609
4067,0,m4_monthly,12,A1_d4,0.9635548749278368,0.9547660999580841,0.9066785666641017,0.9403384932730801,0.9066785666641017
4068,0,m4_monthly,12,A1_d4,0.5694214085004505,0.568391574044521,0.5088248747697052,0.6206422810541466,0.5088248747697052
4069,0,m4_monthly,12,A1_d2,0.4705528936834631,0.4421891883537099,0.4727048698107152,0.5344714427942712,0.4421891883537099
4070,0,m4_monthly,12,raw,2.278005850513606,2.5346033348795562,2.506078043835646,2.443945831283956,2.278005850513606
4071,0,m4_monthly,12,raw,2.5379153574869937,3.016698501491979,3.228028445482231,2.9093103883655393,2.5379153574869937
4072,0,m4_monthly,12,A1_d2,1.70573357274452,1.517659462249389,1.7337239612631576,1.9652825655518937,1.517659462249389
4073,0,m4_monthly,12,A1_d4,1.7659595559929275,1.5325498128063106,1.327258409050156,1.54660327436958,1.327258409050156
4074,0,m4_monthly,12,A1_d4,2.527937852044741,2.3158591300019964,2.283081246364511,2.6059099632472744,2.283081246364511
4075,0,m4_monthly,12,A1_d6,4.190767508181223,3.9325587121607497,4.04595744131057,3.786520783755789,3.786520783755789
4076,0,m4_monthly,12,A1_d6,1.7368649218038335,1.8385656171117613,1.8207564258585685,1.595493971800288,1.595493971800288
4077,0,m4_monthly,12,raw,1.063570969578784,1.120052060831223,1.2046104238084483,1.224778537662016,1.063570969578784
4078,0,m4_monthly,12,A1_d6,2.0545245278358464,1.8460846931843475,1.8703972613575068,1.6457564207132214,1.6457564207132214
4079,0,m4_monthly,12,raw,0.7097253570487815,0.7244722443933062,0.825694763623157,0.9409988599034347,0.7097253570487815
4080,0,m4_monthly,12,raw,0.7783100225272199,0.8399379022654715,0.8276143959280854,0.9744801500526358,0.7783100225272199
4081,0,m4_monthly,12,raw,0.881921616672629,0.9111899041210137,1.2344495081248652,1.4506016131213617,0.881921616672629
4082,0,m4_monthly,12,A1_d4,0.8973483669557464,0.8635543506640952,0.7800202385112508,0.8065125823670053,0.7800202385112508
4083,0,m4_monthly,12,A1_d4,0.8650087979293716,0.9513719246934598,0.8013627812502584,0.980573229788575,0.8013627812502584
4084,0,m4_monthly,12,A1_d4,1.2255346819045259,1.2687981102416657,1.099893550096514,1.1926344290349995,1.099893550096514
4085,0,m4_monthly,12,A1_d6,2.1652816721426182,1.755944405923211,1.5572700036433476,1.542182469141574,1.542182469141574
4086,0,m4_monthly,12,raw,0.7928471937466688,1.5313338522969018,1.7993638149087343,1.8336336023054873,0.7928471937466688
4087,0,m4_monthly,12,raw,0.959921123283141,1.1930566852784434,1.4830528670630865,1.3628724920217155,0.959921123283141
4088,0,m4_monthly,12,raw,1.1042337751121625,1.3650645367307075,1.8538061719934273,1.8890079436754161,1.1042337751121625
4089,0,m4_monthly,12,A1_d2,1.7080717054510743,1.4723463093244538,1.5719217895698452,1.6851692321347802,1.4723463093244538
4090,0,m4_monthly,12,A1_d6,1.2712256062825231,1.0307663628289097,0.9535476163755119,0.901231296926628,0.901231296926628
4091,0,m4_monthly,12,A1_d4,1.366278676544551,1.2207819412781529,1.0577439558250203,1.2392137083842578,1.0577439558250203
4092,0,m4_monthly,12,raw,0.9239588756984489,0.9371921819297051,1.0507672156206813,0.9438205543082099,0.9239588756984489
4093,0,m4_monthly,12,raw,0.5681898170131335,0.6424845625522683,0.6802594618924492,0.8794570967914783,0.5681898170131335
4094,0,m4_monthly,12,raw,0.9050302309427368,1.1102339907387189,1.6144292298214602,2.0753411604352427,0.9050302309427368
4095,0,m4_monthly,12,raw,0.6686959785382316,0.7149276671627754,0.736360603576959,0.734105895777138,0.6686959785382316
4096,0,m4_monthly,12,raw,0.9643592231611469,1.0527789588055287,1.0491246055406245,1.0185562849150955,0.9643592231611469
4097,0,m4_monthly,12,A1_d2,1.172493584661851,0.8641360874071878,0.9425841116107333,1.0695136787330841,0.8641360874071878
4098,0,m4_monthly,12,A1_d2,1.31360653998934,1.2675301279868432,1.6443381836363802,2.084519081755655,1.2675301279868432
4099,0,m4_monthly,12,raw,0.7278128302385265,0.7520119310461957,0.9616116681920541,1.0149347140055731,0.7278128302385265
4100,0,m4_monthly,12,raw,1.110894356587762,1.2453181987890065,1.4482161458230174,1.5053068965235643,1.110894356587762
4101,0,m4_monthly,12,raw,1.0568011614661212,1.5190865995212464,1.5691238926032531,1.4485330649306793,1.0568011614661212
4102,0,m4_monthly,12,raw,0.5643460256796261,0.6187680297986142,0.7107177935333764,0.9314618053241588,0.5643460256796261
4103,0,m4_monthly,12,A1_d2,1.968284944865583,1.961177342425805,2.1537417154239633,2.3535693108666993,1.961177342425805
4104,0,m4_monthly,12,raw,0.9369854780702093,1.1586246400907239,1.1617987621243275,1.4951523088517606,0.9369854780702093
4105,0,m4_monthly,12,A1_d6,1.0572339965198019,1.0597861352610336,0.9535088326228716,0.8925900569822397,0.8925900569822397
4106,0,m4_monthly,12,A1_d2,0.9579298435039066,0.8123720360134725,0.8529636072090349,1.1350872828198804,0.8123720360134725
4107,0,m4_monthly,12,A1_d2,0.8480070500644183,0.7132758263359914,0.7693503391045547,0.8235846559484326,0.7132758263359914
4108,0,m4_monthly,12,A1_d4,0.9548804527569204,0.7893684716159659,0.6964768237622928,0.7058724762206909,0.6964768237622928
4109,0,m4_monthly,12,raw,0.6779336640636459,0.8058970061073125,1.0340851359676886,1.4686443956382669,0.6779336640636459
4110,0,m4_monthly,12,raw,0.8241581211258852,0.8530309869303073,1.110450449894894,0.9883717375481592,0.8241581211258852
4111,0,m4_monthly,12,A1_d4,1.709141024565417,1.5699239953087651,1.422525399785928,1.494103530356747,1.422525399785928
4112,0,m4_monthly,12,raw,1.0467375934140115,1.5882977006984351,2.207675284076116,2.3879604744914396,1.0467375934140115
4113,0,m4_monthly,12,raw,0.7216255607768044,0.8538954296393784,0.8930780207233227,0.9020862607825539,0.7216255607768044
4114,0,m4_monthly,12,A1_d6,2.722796317289039,2.5143507652871806,2.129223735122096,2.093512661339374,2.093512661339374
4115,0,m4_monthly,12,A1_d6,0.33208408369405096,0.3182712342638634,0.3368261020278275,0.3076655538968418,0.3076655538968418
4116,0,m4_monthly,12,A1_d2,1.1100217152588399,1.0578668082988651,1.3752580305839504,1.2812388779406454,1.0578668082988651
4117,0,m4_monthly,12,raw,0.7983887708964514,0.8231674741741328,1.0108714578403335,1.019167590205469,0.7983887708964514
4118,0,m4_monthly,12,A1_d6,3.9377252102517653,5.46824895054357,3.8869971220741024,2.791367314944051,2.791367314944051
4119,0,m4_monthly,12,A1_d2,0.3189105389398593,0.2637685658893801,0.26982050816548275,0.33882325787463474,0.2637685658893801
4120,0,m4_monthly,12,raw,0.5457990136527425,0.6364907742311751,0.8135080508692354,0.8764764095903168,0.5457990136527425
4121,0,m4_monthly,12,A1_d6,0.6921747645111771,0.6930845957498951,0.6105880478382588,0.5997763108233412,0.5997763108233412
4122,0,m4_monthly,12,raw,1.1269500802618122,1.2105198948904454,1.2115177817218734,1.41030078453832,1.1269500802618122
4123,0,m4_monthly,12,raw,1.0475514176252283,1.0823320052222185,1.064610146999214,1.1047032911968895,1.0475514176252283
4124,0,m4_monthly,12,A1_d2,0.9939829499989519,0.9364296217300256,0.990943272958691,1.0889510013466146,0.9364296217300256
4125,0,m4_monthly,12,raw,0.2914946220805149,0.3215229934353775,0.3489306125031172,0.332324873418298,0.2914946220805149
4126,0,m4_monthly,12,A1_d6,0.36989172314564506,0.4299039810190056,0.46042409228619197,0.35515189077323017,0.35515189077323017
4127,0,m4_monthly,12,A1_d2,0.5786984429171939,0.5728522048443017,0.6296503726798364,0.6481067582984026,0.5728522048443017
4128,0,m4_monthly,12,A1_d6,0.658844338752805,0.6598875747231513,0.6023255252127153,0.6005564159485579,0.6005564159485579
4129,0,m4_monthly,12,A1_d2,1.1461906640368178,1.091976431228622,1.1903312416603555,1.2235725985985235,1.091976431228622
4130,0,m4_monthly,12,raw,0.8146028131540274,1.001342422267904,1.5035728508229145,1.4905294092228007,0.8146028131540274
4131,0,m4_monthly,12,raw,0.8178328392066644,0.8703310795555596,0.9336528375373038,1.0051074292015643,0.8178328392066644
4132,0,m4_monthly,12,A1_d2,1.556074569255305,1.526338497223197,1.7401813418892453,1.699720731217027,1.526338497223197
4133,0,m4_monthly,12,A1_d2,1.1549307034373963,1.0113728365246317,1.0644390401464239,1.47238788451839,1.0113728365246317
4134,0,m4_monthly,12,A1_d2,1.5042265124220573,1.4474771836824427,1.453128077533515,1.5717866110244554,1.4474771836824427
4135,0,m4_monthly,12,A1_d4,0.580431973659209,0.5364073988468873,0.4427505019644006,0.5119730296559144,0.4427505019644006
4136,0,m4_monthly,12,A1_d6,2.488642871248105,2.4173810473008444,2.227594735931751,2.221061931233553,2.221061931233553
4137,0,m4_monthly,12,A1_d2,0.7166524145738844,0.6908895998291152,0.7733333332057921,0.8120520577250507,0.6908895998291152
4138,0,m4_monthly,12,raw,1.1145575612972227,1.2487210493515637,1.1367101865227405,1.2047931355601214,1.1145575612972227
4139,0,m4_monthly,12,A1_d2,0.7093254387428698,0.6294173754084195,0.7540269493471541,1.0615174310604918,0.6294173754084195
4140,0,m4_monthly,12,A1_d4,2.896848318828745,2.45963610533109,2.05839160011545,2.059015377167797,2.05839160011545
4141,0,m4_monthly,12,raw,0.5901321580541445,0.7352980909000911,0.8660778678293961,1.0150998146936547,0.5901321580541445
4142,0,m4_monthly,12,A1_d2,0.6384920552529239,0.4850016654777826,0.7066633399783089,0.8215556979002658,0.4850016654777826
4143,0,m4_monthly,12,raw,0.6809355135980873,0.721859430372696,0.7619463962121534,0.7954074088554671,0.6809355135980873
4144,0,m4_monthly,12,raw,0.8006422878275063,0.8071822803427483,0.8450536316120013,1.011865055991972,0.8006422878275063
4145,0,m4_monthly,12,A1_d4,0.9457247542943087,0.9488671344592352,0.9289521302870691,0.9819369863582659,0.9289521302870691
4146,0,m4_monthly,12,raw,0.8779293250421605,0.9811031230248546,1.3471781492397703,1.4690099923686408,0.8779293250421605
4147,0,m4_monthly,12,A1_d6,0.7553567084473759,0.7362058804158996,0.6922464818206734,0.6625206849562488,0.6625206849562488
4148,0,m4_monthly,12,A1_d6,1.367788394937759,1.6295610006057855,1.3513336821491122,1.120640909155047,1.120640909155047
4149,0,m4_monthly,12,raw,1.2964061626819277,1.6093525283239491,1.735454282518809,1.3102557734013425,1.2964061626819277
4150,0,m4_monthly,12,A1_d2,2.2222254672758504,1.6515879709502799,2.113312048947439,2.20049989878005,1.6515879709502799
4151,0,m4_monthly,12,A1_d4,0.8417630068654979,0.8376500000113777,0.6726697099303848,0.7426171621402986,0.6726697099303848
4152,0,m4_monthly,12,A1_d6,1.2590071933427291,1.310375462887974,1.277043394667994,1.2571089245336677,1.2571089245336677
4153,0,m4_monthly,12,A1_d2,0.6640580211898212,0.48955527098458224,0.5200643395310827,0.6076764011394034,0.48955527098458224
4154,0,m4_monthly,12,raw,1.4147537939102293,1.627142185126672,1.475234675204458,1.4217965797550398,1.4147537939102293
4155,0,m4_monthly,12,raw,0.5287043137987456,0.6750817782270485,0.7799664676421565,0.9364996790166896,0.5287043137987456
4156,0,m4_monthly,12,raw,2.268327795740413,2.6229194850324,2.595021290806651,2.4631995925765158,2.268327795740413
4157,0,m4_monthly,12,A1_d6,1.617277420128759,1.8842563613036176,1.845997261258913,1.5848071847965184,1.5848071847965184
4158,0,m4_monthly,12,A1_d4,1.1623884866260643,1.0632660734924229,1.0563326863934908,1.2748392370956463,1.0563326863934908
4159,0,m4_monthly,12,A1_d2,0.9035692212348547,0.4987092376047609,0.6132420487547936,0.7637186951634233,0.4987092376047609
4160,0,m4_monthly,12,raw,0.9636250808467495,1.2084790958512706,1.3652853410209917,1.4198448825000756,0.9636250808467495
4161,0,m4_monthly,12,raw,1.0325162028876014,1.133419018056923,1.309587306303197,1.5115049778858922,1.0325162028876014
4162,0,m4_monthly,12,A1_d2,1.4379006954926996,1.4003256269089204,1.468823807340609,1.4004952654542187,1.4003256269089204
4163,0,m4_monthly,12,A1_d2,1.358548327685414,1.2783025716985787,1.391593107077618,1.5688127362485038,1.2783025716985787
4164,0,m4_monthly,12,A1_d4,0.7937909999307011,0.8937056026528978,0.7583751243563506,0.8249333149034429,0.7583751243563506
4165,0,m4_monthly,12,raw,1.144070164587399,1.2653135643478557,1.600826817747913,1.5650634862646942,1.144070164587399
4166,0,m4_monthly,12,A1_d2,1.320230655344083,0.9052649167046852,0.9582125205819265,1.173171316399619,0.9052649167046852
4167,0,m4_monthly,12,A1_d4,1.2324579763055334,1.3684513722720928,1.1932133358501362,1.2265853042637975,1.1932133358501362
4168,0,m4_monthly,12,A1_d2,0.931985556367656,0.7973743754099627,0.912325987527011,1.0971425227944633,0.7973743754099627
4169,0,m4_monthly,12,A1_d2,1.8478650272301447,1.0197080199152777,1.9650861057961848,2.236286151467583,1.0197080199152777
4170,0,m4_monthly,12,A1_d2,2.1554350113658147,1.7290069591865225,2.334873985414768,2.9456678006044843,1.7290069591865225
4171,0,m4_monthly,12,raw,0.570026820663739,0.6688597012797772,0.8234244258080402,0.8486391982351824,0.570026820663739
4172,0,m4_monthly,12,A1_d4,1.1151628378324225,1.2107150180571495,1.0966873153333982,1.2093866569843195,1.0966873153333982
4173,0,m4_monthly,12,raw,3.307620443621195,3.708197349221758,3.4397195994316223,3.895177875095802,3.307620443621195
4174,0,m4_monthly,12,A1_d2,0.8170740991795372,0.8144144102119306,0.8333226505538184,0.846953781854581,0.8144144102119306
4175,0,m4_monthly,12,raw,1.0269266892024744,1.2277643659337518,1.1284153520371552,1.1471633866444448,1.0269266892024744
4176,0,m4_monthly,12,A1_d2,2.0844149505635947,1.9655535802604267,2.179706741453148,2.2245767596328,1.9655535802604267
4177,0,m4_monthly,12,A1_d2,2.3960253978366644,2.176306376951026,2.346836585281393,2.3612126555510637,2.176306376951026
4178,0,m4_monthly,12,A1_d2,1.094046116752538,1.0630841831486706,1.2015194755273633,1.2569051771881474,1.0630841831486706
4179,0,m4_monthly,12,A1_d6,3.92490393409834,4.813820374339251,3.8946927689760154,3.651784660099645,3.651784660099645
4180,0,m4_monthly,12,raw,0.8213060942142291,1.0715700865474993,0.882792757302855,0.9353138036903144,0.8213060942142291
4181,0,m4_monthly,12,A1_d4,2.017772427868711,1.9687134274037288,1.2279779583885764,1.6890903982052556,1.2279779583885764
4182,0,m4_monthly,12,raw,1.120077981607705,1.1309974687240647,1.2866834315316404,1.3063722365317658,1.120077981607705
4183,0,m4_monthly,12,A1_d2,0.7889629261408595,0.6888863816759973,0.7134599537903287,0.899316363256671,0.6888863816759973
4184,0,m4_monthly,12,A1_d4,0.985695536577989,0.5718303584463127,0.5613569841275886,0.9877760150435584,0.5613569841275886
4185,0,m4_monthly,12,A1_d4,1.595823625494711,1.500300604953765,1.4593960386414817,1.5928065463986973,1.4593960386414817
4186,0,m4_monthly,12,raw,1.1228459943814117,1.179420244997825,1.1942684060955462,1.2541877956196736,1.1228459943814117
4187,0,m4_monthly,12,A1_d4,1.7643787088071259,2.0447088533382476,1.4936727903626408,2.3724567879932033,1.4936727903626408
4188,0,m4_monthly,12,A1_d6,4.0940450477346255,5.194785030285697,4.04760033509151,3.6348826577713194,3.6348826577713194
4189,0,m4_monthly,12,raw,2.4037210209148157,2.746368723947258,2.502570393440903,2.560070524597821,2.4037210209148157
4190,0,m4_monthly,12,A1_d2,0.7013076738067491,0.6860140915402679,0.7697201391794677,0.934307309900864,0.6860140915402679
4191,0,m4_monthly,12,A1_d2,8.258835044057692,7.842021374441163,9.203064035166895,9.508701849997673,7.842021374441163
4192,0,m4_monthly,12,A1_d2,0.8359756653171261,0.6839322923565901,0.8268646131380313,0.7743067958499618,0.6839322923565901
4193,0,m4_monthly,12,A1_d2,1.0229830231386856,0.9009342728219332,1.0453270121529425,1.1835062014044226,0.9009342728219332
4194,0,m4_monthly,12,A1_d2,2.2766955181877075,2.148818642550492,2.3566929427596146,3.3530458579298377,2.148818642550492
4195,0,m4_monthly,12,A1_d2,1.1430530351329555,1.0892247705222615,1.1181811728277808,1.096463023372417,1.0892247705222615
4196,0,m4_monthly,12,raw,1.0006565231891045,1.0335909486957355,1.135422313080635,1.1811522965098866,1.0006565231891045
4197,0,m4_monthly,12,A1_d2,1.5243744173553402,1.3709457074206897,1.5221452218967566,1.512546614985094,1.3709457074206897
4198,0,m4_monthly,12,A1_d4,1.7482388134478812,1.7844250262929398,1.6838548996478617,1.808948246081776,1.6838548996478617
4199,0,m4_monthly,12,A1_d4,3.803002028074949,3.8235599471935435,3.702950914841597,4.0659935262151805,3.702950914841597
4200,0,m4_monthly,12,A1_d2,2.051522722734231,1.7757368050002902,1.942033689903138,2.388848431790989,1.7757368050002902
4201,0,m4_monthly,12,raw,4.797317858073579,5.074182262411287,5.003235293838251,5.098920209459078,4.797317858073579
4202,0,m4_monthly,12,A1_d6,1.9183399972167394,3.230601195076002,2.152194219008727,1.6189184127871128,1.6189184127871128
4203,0,m4_monthly,12,raw,2.716035478594295,4.011167263841607,3.7712849581350345,3.4104293361623053,2.716035478594295
4204,0,m4_monthly,12,A1_d6,2.285246121764123,2.363592029131593,2.2920166996426987,2.1931973404447076,2.1931973404447076
4205,0,m4_monthly,12,raw,2.251083562903759,2.457234510625256,2.6326084653078397,2.7006132353205596,2.251083562903759
4206,0,m4_monthly,12,A1_d6,3.868451772831136,5.113844195233451,3.6904286291194426,2.604368881146808,2.604368881146808
4207,0,m4_monthly,12,A1_d2,1.575481334342306,1.566946405586314,1.7169535063681156,1.7083183959548847,1.566946405586314
4208,0,m4_monthly,12,A1_d2,1.3326794300314906,0.9767876465747024,1.077295292186411,1.218754598184628,0.9767876465747024
4209,0,m4_monthly,12,A1_d4,2.5040550394463374,2.6017904432073924,2.4069359128528385,2.6655800043611317,2.4069359128528385
4210,0,m4_monthly,12,raw,1.44048506896968,1.4430331649034107,1.4851684419675757,1.6443716032308218,1.44048506896968
4211,0,m4_monthly,12,A1_d4,0.7101768812842771,0.7699165834835708,0.6944923127724748,0.7089133460878947,0.6944923127724748
4212,0,m4_monthly,12,A1_d4,1.5579579210401195,1.6056743262474023,1.518806018353036,1.538981242889565,1.518806018353036
4213,0,m4_monthly,12,A1_d2,0.5121213049245134,0.4962017900963744,0.5047246777328804,0.5993073656649804,0.4962017900963744
4214,0,m4_monthly,12,A1_d2,1.1237724805709177,0.9420372735817656,1.026544638359833,1.1707237240286505,0.9420372735817656
4215,0,m4_monthly,12,raw,0.7789966393247876,0.7951744634986381,0.7825790036227054,0.7966356176982894,0.7789966393247876
4216,0,m4_monthly,12,A1_d6,1.2769905622964295,1.3519334821222806,1.1872696553008042,1.173984833288802,1.173984833288802
4217,0,m4_monthly,12,raw,1.440482603487496,1.6774404181016487,1.7146740302019023,1.459600891478957,1.440482603487496
4218,0,m4_monthly,12,A1_d2,1.696577542144731,1.2312712139062,1.557715229020486,1.9422427703102778,1.2312712139062
4219,0,m4_monthly,12,A1_d4,0.773786549344718,0.7375175860540222,0.7311557846870588,0.7504162453834993,0.7311557846870588
4220,0,m4_monthly,12,raw,1.619923498631581,1.77631358809732,1.721464606467309,2.0441396100731275,1.619923498631581
4221,0,m4_monthly,12,A1_d2,2.879065471637269,2.793705050470962,3.418188640611876,3.698183295238725,2.793705050470962
4222,0,m4_monthly,12,A1_d2,0.9196060798642363,0.8456201463718904,0.9998626240341549,0.9311171301578288,0.8456201463718904
4223,0,m4_monthly,12,A1_d4,1.5704639387904193,1.7837363258763546,1.3796946573530549,1.3914270803135484,1.3796946573530549
4224,0,m4_monthly,12,A1_d2,1.6377348826473728,1.4041186745855485,1.8069352176441291,2.2482560316576103,1.4041186745855485
4225,0,m4_monthly,12,A1_d2,0.5597458864764872,0.5108551608887083,0.6262958560333794,0.7449075120102705,0.5108551608887083
4226,0,m4_monthly,12,A1_d4,0.9187743260876987,0.9751311966997013,0.6543457069552595,0.7925485247668131,0.6543457069552595
4227,0,m4_monthly,12,A1_d6,5.35066387501921,5.838060283292701,5.47227330879818,5.240892079466655,5.240892079466655
4228,0,m4_monthly,12,A1_d2,2.498324022949092,2.3588251743354633,2.5305047292053935,2.5176829165952066,2.3588251743354633
4229,0,m4_monthly,12,A1_d4,0.783800601662668,0.833828716680815,0.7589638683032918,1.119927695255323,0.7589638683032918
4230,0,m4_monthly,12,raw,1.1592928601259933,1.1946742062677167,1.281741310671292,1.2149673512658004,1.1592928601259933
4231,0,m4_monthly,12,raw,0.5092117656322462,0.5845430507918293,1.176649916277844,1.2565219836523023,0.5092117656322462
4232,0,m4_monthly,12,A1_d4,0.6290622682790318,0.6134929395764939,0.6010569581349454,0.6103289839572894,0.6010569581349454
4233,0,m4_monthly,12,raw,1.5058065940959502,1.6358492445667978,1.686124961588304,1.809989775996653,1.5058065940959502
4234,0,m4_monthly,12,A1_d2,1.7581644615900685,1.2583782418452591,1.608297009591489,1.741326203030192,1.2583782418452591
4235,0,m4_monthly,12,A1_d2,2.001443906775053,1.7508611462137307,1.7841798058910756,2.074055451175205,1.7508611462137307
4236,0,m4_monthly,12,A1_d6,0.8752241933438195,0.9392480980188674,0.9328374905073699,0.821763254895178,0.821763254895178
4237,0,m4_monthly,12,A1_d6,0.8700054531520305,0.845065345466121,0.899696607260026,0.8294670903241868,0.8294670903241868
4238,0,m4_monthly,12,raw,1.6488138071825813,1.7867601170727783,1.7959585054650753,1.8327832896247223,1.6488138071825813
4239,0,m4_monthly,12,raw,1.3824630545006706,1.436109164740265,1.6909426921140942,1.9266027299172725,1.3824630545006706
4240,0,m4_monthly,12,raw,2.469956006686085,2.4991264507775215,2.60017617576369,2.635214495128852,2.469956006686085
4241,0,m4_monthly,12,raw,1.151544912020559,1.1826915013935748,1.2362071143728892,1.2615576955984003,1.151544912020559
4242,0,m4_monthly,12,raw,0.3981802990774879,0.4261327455820712,0.4180665812885032,0.5647943237403338,0.3981802990774879
4243,0,m4_monthly,12,raw,0.7884533006686808,0.9365261573437609,0.8311234415625124,0.8724646814850265,0.7884533006686808
4244,0,m4_monthly,12,A1_d2,1.174344394072255,0.930551101054989,1.046280354659073,1.1556603681496898,0.930551101054989
4245,0,m4_monthly,12,A1_d2,1.257207413176915,1.2278759541121997,1.3370273980035459,1.3949078289736925,1.2278759541121997
4246,0,m4_monthly,12,A1_d2,0.916855818278377,0.8715627673419617,0.928672756553452,1.2146783210127305,0.8715627673419617
4247,0,m4_monthly,12,raw,0.7227903137369778,0.7391390259657346,0.9110163046335729,0.937106074945357,0.7227903137369778
4248,0,m4_monthly,12,A1_d4,1.58055133315713,1.6151219937382408,1.5541126442179698,1.6110942555335352,1.5541126442179698
4249,0,m4_monthly,12,raw,0.4850295121104951,0.7169332363455891,0.6090059228866763,0.6910113762696746,0.4850295121104951
4250,0,m4_monthly,12,A1_d6,1.4657109413930154,1.4071935122720447,1.3811437121508865,1.3339573385622558,1.3339573385622558
4251,0,m4_monthly,12,A1_d2,0.8392688378555299,0.7432896565258398,0.8487691240075266,0.9768071948646225,0.7432896565258398
4252,0,m4_monthly,12,raw,0.5851825600357599,0.6181723979595143,0.8251498647724224,0.8598465400707321,0.5851825600357599
4253,0,m4_monthly,12,raw,1.7221291499930018,1.953791134184357,1.8306664465191842,1.9024667130772352,1.7221291499930018
4254,0,m4_monthly,12,raw,1.447292744434037,1.5761134087470279,1.7989089071418851,1.9034730763303471,1.447292744434037
4255,0,m4_monthly,12,A1_d6,2.194084348416127,2.07575461534454,2.0337804017128542,2.0107310600919717,2.0107310600919717
4256,0,m4_monthly,12,raw,1.003259010110509,1.0501415637315645,1.0567859728604019,1.237533821662201,1.003259010110509
4257,0,m4_monthly,12,A1_d6,1.6924119606466046,2.1253373821205,1.7497651087034485,1.6353288827189312,1.6353288827189312
4258,0,m4_monthly,12,raw,2.139735445672235,2.551530194576522,2.4255612859913724,2.2760786432569633,2.139735445672235
4259,0,m4_monthly,12,raw,1.5147573864273551,1.8984122601818834,2.075472307678626,1.5642682111753683,1.5147573864273551
4260,0,m4_monthly,12,raw,1.4553113552063681,1.8052691278979522,1.8818153796881207,1.8275326145375905,1.4553113552063681
4261,0,m4_monthly,12,A1_d2,3.744859527646814,2.8039662801628973,2.8444843397848842,3.8948891927278884,2.8039662801628973
4262,0,m4_monthly,12,A1_d2,1.6356389382288512,1.265798915523945,1.8297161159441102,2.1933480924475375,1.265798915523945
4263,0,m4_monthly,12,A1_d4,1.6623655636089265,1.6917625833061318,1.6094857437981835,2.0424538187466568,1.6094857437981835
4264,0,m4_monthly,12,raw,0.6699855435363248,0.7261430455395299,0.7893440995175615,0.81900533979367,0.6699855435363248
4265,0,m4_monthly,12,A1_d2,1.2205719604127825,0.9461483369255184,1.1107173074769945,1.1966021270049205,0.9461483369255184
4266,0,m4_monthly,12,A1_d6,1.1393262961795472,1.1202931212693432,0.9293004028954365,0.9193876556780262,0.9193876556780262
4267,0,m4_monthly,12,raw,0.7772945030042803,1.0251332147503973,0.8569628204207772,0.8153001093991582,0.7772945030042803
4268,0,m4_monthly,12,A1_d2,1.2524063125262241,1.1666934292873077,1.199965492941195,1.2176146176848293,1.1666934292873077
4269,0,m4_monthly,12,A1_d2,0.9142961308322513,0.9040721511294887,0.9274184340194234,1.4651047621507425,0.9040721511294887
4270,0,m4_monthly,12,A1_d2,0.9145346211134225,0.8979096478898466,0.9114658157769663,1.100876429283054,0.8979096478898466
4271,0,m4_monthly,12,raw,1.1125923960731765,1.3381059424253465,1.4462559892900626,1.2583486056331654,1.1125923960731765
