dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,178.66008666674114,1902161.4845127687,0.7795069703958843,0.7617113004179985,178.66008666674114,1902161.4845127687,0.7795069703958843,0.7617113004179985
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,303.4045107104679,3160664.8674433054,1.082458726200255,0.8145442497687284,303.4045107104679,3160664.8674433054,1.082458726200255,0.8145442497687284
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,359.5856238115911,3779197.378521641,0.999949758464144,0.8282048418968563,359.5856238115911,3779197.378521641,0.999949758464144,0.8282048418968563
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,290.09721391887354,2292798.1954230177,1.1893911814659817,0.603940721872347,290.09721391887354,2292798.1954230177,1.1893911814659817,0.603940721872347
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,130.4504621957435,1641590.9643769371,1.7849140805569015,0.7034816460144208,130.4504621957435,1641590.9643769371,1.7849140805569015,0.7034816460144208
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,149.94304239123974,2249872.418084249,4.535460358752839,0.7398703323079691,149.94304239123974,2249872.418084249,4.535460358752839,0.7398703323079691
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,223.78601329437643,3077665.6143881027,3.4984952994569327,0.7344201311989207,223.78601329437643,3077665.6143881027,3.4984952994569327,0.7344201311989207
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,151.63337988357736,1676133.5925828943,5.877754512037729,0.602952908377271,151.63337988357736,1676133.5925828943,5.877754512037729,0.602952908377271
bizitobs_application,short,10S,bizitobs_application/10S/short,60,907.3890277777778,4770200.746666667,2.7099182730575553,0.0406846607506486,907.3890277777778,4770200.746666667,2.7099182730575553,0.0406846607506486
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2246.3033333333333,21814616.746666666,8.231369826453339,0.11471663375696728,2246.3033333333333,21814616.746666666,8.231369826453339,0.11471663375696728
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2475.9344444444446,21278387.76888889,9.643111645229101,0.13418372868125225,2475.9344444444446,21278387.76888889,9.643111645229101,0.13418372868125225
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.658547573997861,20.586846342540923,0.2707806828691338,0.2059312619169576,2.658547573997861,20.586846342540923,0.2707806828691338,0.2059312619169576
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,7.443593218537415,116.54272959183673,0.732636922900474,0.7771424849088292,7.443593218537415,116.54272959183673,0.732636922900474,0.7771424849088292
