val_dataset,adapter_mase,raw_mase,improvement_pct
m4_monthly,1.060059009244549,1.058901865055744,-0.1092777552850995
electricity/H,1.3424913976849573,1.3429738309404797,0.03592275920853905
hospital,0.807830153011281,0.8098780348826173,0.2528629970354891
jena_weather/H,0.8600408638719038,0.8722195284835639,1.3962843314037947
ett1/H,0.9240477131945747,0.9260801314631903,0.219464622937594
saugeenday/D,2.9594034597277643,2.9801279838977837,0.6954239644068317
covid_deaths,31.263830682295172,31.87180373568749,1.9075577222871702
m4_hourly,1.8730344256557128,1.8996882438028035,1.403062751693144
