dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,178.12697215364793,2005537.3923339613,0.7801506909634451,0.770486030321604,178.12697215364793,2005537.3923339613,0.7801506909634451,0.770486030321604
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,290.6152809941345,2922701.287164041,1.1453064243955584,0.8382213251378985,290.6152809941345,2922701.287164041,1.1453064243955584,0.8382213251378985
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,331.728116753423,3391894.3636890384,1.0802873544757918,0.8667378841538347,331.728116753423,3391894.3636890384,1.0802873544757918,0.8667378841538347
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,353.2333835851884,3232949.904288658,1.1938682622102164,0.6001323410151664,353.2333835851884,3232949.904288658,1.1938682622102164,0.6001323410151664
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,125.94638018403738,1629200.8077578603,1.7656618960127357,0.6792479514141314,125.94638018403738,1629200.8077578603,1.7656618960127357,0.6792479514141314
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,149.26522417891374,2218147.914578339,4.557633998494522,0.7556767488354854,149.26522417891374,2218147.914578339,4.557633998494522,0.7556767488354854
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,158.4098682275855,2112638.2092061574,3.530642243387406,0.7445332412929156,158.4098682275855,2112638.2092061574,3.530642243387406,0.7445332412929156
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,159.28106672152762,1795744.6347641682,5.922841696131673,0.5950243630486705,159.28106672152762,1795744.6347641682,5.922841696131673,0.5950243630486705
bizitobs_application,short,10S,bizitobs_application/10S/short,60,947.9940277777778,4537056.142222222,2.5106110420708307,0.038163566702410036,947.9940277777778,4537056.142222222,2.5106110420708307,0.038163566702410036
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,3210.748958333333,29634136.746666666,6.330304925320097,0.09590084526926447,3210.748958333333,29634136.746666666,6.330304925320097,0.09590084526926447
