dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,187.52580946664585,1807311.2120969542,0.8150892825210131,0.776873207257948,187.52580946664585,1807311.2120969542,0.8150892825210131,0.776873207257948
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,281.90149436962025,2614111.618993226,1.130381832881951,0.8374294229368782,281.90149436962025,2614111.618993226,1.130381832881951,0.8374294229368782
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,357.9060086547727,3734404.863403334,1.0834974818331313,0.8710604846164569,357.9060086547727,3734404.863403334,1.0834974818331313,0.8710604846164569
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,335.05597632084664,2664562.1230924777,1.1864874910466772,0.6158346854860794,335.05597632084664,2664562.1230924777,1.1864874910466772,0.6158346854860794
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,141.66863067254656,1589495.3684755485,1.7929909761864404,0.7075128365350063,141.66863067254656,1589495.3684755485,1.7929909761864404,0.7075128365350063
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,182.19289199154105,2133365.647903879,4.5656235230632385,0.7762755476108387,182.19289199154105,2133365.647903879,4.5656235230632385,0.7762755476108387
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,315.7474623910443,4064452.787107717,3.552746753697984,0.7789810806395537,315.7474623910443,4064452.787107717,3.552746753697984,0.7789810806395537
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,199.1083446073591,1931713.0671361743,5.876050173474392,0.6289734273702704,199.1083446073591,1931713.0671361743,5.876050173474392,0.6289734273702704
bizitobs_application,short,10S,bizitobs_application/10S/short,60,990.7560416666666,4168127.4311111113,3.4412604793934576,0.048888929816429935,990.7560416666666,4168127.4311111113,3.4412604793934576,0.048888929816429935
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2602.05625,20511429.973333333,14.81430164231149,0.19474859247613988,2602.05625,20511429.973333333,14.81430164231149,0.19474859247613988
bizitobs_application,long,10S,bizitobs_application/10S/long,900,3193.8594444444443,28539009.706666667,15.787549061912014,0.20970359199639688,3193.8594444444443,28539009.706666667,15.787549061912014,0.20970359199639688
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.9374532427106583,23.344347127278645,0.3047921127552777,0.2155301464588127,2.9374532427106583,23.344347127278645,0.3047921127552777,0.2155301464588127
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,9.267377497874149,174.94321853741496,0.9100293465158893,0.9321598911991726,9.267377497874149,174.94321853741496,0.9100293465158893,0.9321598911991726
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,14.531868799603174,415.4707142857143,1.3505979714158751,1.2498851891666893,14.531868799603174,415.4707142857143,1.3505979714158751,1.2498851891666893
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,9.085946219308036,184.48439050099208,0.8793931906881531,0.8040848279006816,9.085946219308036,184.48439050099208,0.8793931906881531,0.8040848279006816
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,11.325327845982143,225.52963169642857,1.1083563462875092,0.9169013996512747,11.325327845982143,225.52963169642857,1.1083563462875092,0.9169013996512747
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,11.912375217013889,232.3440228174603,1.2237907586546442,0.8953713629282223,11.912375217013889,232.3440228174603,1.2237907586546442,0.8953713629282223
bizitobs_service,short,10S,bizitobs_service/10S/short,60,49.99606341972553,22911.307953869047,2.079678789750046,0.11497776392565982,49.99606341972553,22911.307953869047,2.079678789750046,0.11497776392565982
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,139.88197916666667,141726.02412698412,7.27003626933846,0.2561184554962882,139.88197916666667,141726.02412698412,7.27003626933846,0.2561184554962882
bizitobs_service,long,10S,bizitobs_service/10S/long,900,165.79111111111112,209343.47174603175,7.775112225907068,0.271402729063894,165.79111111111112,209343.47174603175,7.775112225907068,0.271402729063894
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.5519654968432004,1.3549765561132836,0.9826606107092061,1.8125184842014863,0.5519654968432004,1.3549765561132836,0.9826606107092061,1.8125184842014863
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.457134003026173,29.173664180381873,0.7970600275902536,1.02700253632839,2.457134003026173,29.173664180381873,0.7970600275902536,1.02700253632839
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,10.813054294909461,583.2345208636785,0.8300428772788276,0.5157211657611014,10.813054294909461,583.2345208636785,0.8300428772788276,0.5157211657611014
restaurant,short,D,restaurant/D/short,30,7.361904148206197,148.21691051998693,0.7057925996090162,0.41252846650352537,7.361904148206197,148.21691051998693,0.7057925996090162,0.41252846650352537
covid_deaths,short,D,covid_deaths/D/short,30,348.66365718984963,4304732.903258146,51.202457272213024,0.43645935233117517,348.66365718984963,4304732.903258146,51.202457272213024,0.43645935233117517
hospital,short,M,hospital/M/short,12,18.73615846795551,2989.050562255541,0.7851942351457761,0.1772943921408244,18.73615846795551,2989.050562255541,0.7851942351457761,0.1772943921408244
electricity/15T,short,15T,electricity/15T/15T/short,48,76.47051146911072,202663.66820609427,1.3765993552684914,0.21514120817553076,76.47051146911072,202663.66820609427,1.3765993552684914,0.21514120817553076
electricity/15T,medium,15T,electricity/15T/15T/medium,480,95.69218095439189,417582.68477662234,1.5667224835364335,0.2278822642265028,95.69218095439189,417582.68477662234,1.5667224835364335,0.2278822642265028
electricity/15T,long,15T,electricity/15T/15T/long,720,108.60609077339058,637654.3111318037,1.7007222299717084,0.2378041905013217,108.60609077339058,637654.3111318037,1.7007222299717084,0.2378041905013217
electricity/D,short,D,electricity/D/D/short,30,4936.588859234234,2022666142.0903783,1.5200084544743298,0.1027977343323795,4936.588859234234,2022666142.0903783,1.5200084544743298,0.1027977343323795
electricity/H,short,H,electricity/H/H/short,48,203.27253163105732,1915272.7115272207,1.0795801772699545,0.1479261153628051,203.27253163105732,1915272.7115272207,1.0795801772699545,0.1479261153628051
electricity/H,medium,H,electricity/H/H/medium,480,283.73813938450166,8611034.493507883,1.210210444936469,0.15306870634013844,283.73813938450166,8611034.493507883,1.210210444936469,0.15306870634013844
electricity/H,long,H,electricity/H/H/long,720,346.9646437687688,16123154.26697898,1.3940685923911014,0.1703046528987656,346.9646437687688,16123154.26697898,1.3940685923911014,0.1703046528987656
electricity/W,short,W-FRI,electricity/W/W-FRI/short,8,53712.07364864865,226386685505.49908,2.102001450601385,0.12362683629043235,53712.07364864865,226386685505.49908,2.102001450601385,0.12362683629043235
ett1/15T,short,15T,ett1/15T/15T/short,48,1.1267890657697406,4.700511646270752,0.7615626432468043,0.24825903521490775,1.1267890657697406,4.700511646270752,0.7615626432468043,0.24825903521490775
ett1/15T,medium,15T,ett1/15T/15T/medium,480,1.9529906839037698,11.14994884672619,1.2765206282470063,0.49431493290780215,1.9529906839037698,11.14994884672619,1.2765206282470063,0.49431493290780215
