dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,184.03511775458173,1947215.7543501332,0.8150027386304123,0.7656902690586253,184.03511775458173,1947215.7543501332,0.8150027386304123,0.7656902690586253
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,326.5547752453952,3118918.4796678647,1.3240949276276772,0.8297904391902086,326.5547752453952,3118918.4796678647,1.3240949276276772,0.8297904391902086
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,404.8357782403304,3735031.1815124378,1.4493116541382554,0.8580944123056718,404.8357782403304,3735031.1815124378,1.4493116541382554,0.8580944123056718
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,309.18865347235834,2671011.6444243803,1.2151663485749793,0.6063767376386049,309.18865347235834,2671011.6444243803,1.2151663485749793,0.6063767376386049
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,130.97662244911893,1682397.147314184,1.8209188607608793,0.7139365509664481,130.97662244911893,1682397.147314184,1.8209188607608793,0.7139365509664481
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,165.64717120603802,2253970.814440977,4.795854141596713,0.7889691083735784,165.64717120603802,2253970.814440977,4.795854141596713,0.7889691083735784
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,286.12619078081417,4388934.653173205,4.0004414846303575,0.7868978822875708,286.12619078081417,4388934.653173205,4.0004414846303575,0.7868978822875708
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,158.5445665177632,1632215.7974229923,5.954161966885675,0.621429369225907,158.5445665177632,1632215.7974229923,5.954161966885675,0.621429369225907
bizitobs_application,short,10S,bizitobs_application/10S/short,60,896.6358333333334,4359906.133333334,2.491913159556045,0.03695034909755874,896.6358333333334,4359906.133333334,2.491913159556045,0.03695034909755874
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2301.365208333333,21440023.893333334,5.466218654605011,0.08049919171787047,2301.365208333333,21440023.893333334,5.466218654605011,0.08049919171787047
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2646.0916666666667,22380143.50222222,6.229981066552497,0.09125621877005989,2646.0916666666667,22380143.50222222,6.229981066552497,0.09125621877005989
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.814562043689546,22.158971296037947,0.2936582733707598,0.21573688381598688,2.814562043689546,22.158971296037947,0.2936582733707598,0.21573688381598688
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,10.205605601615646,235.9215136054422,1.018784246279429,0.8266432323717896,10.205605601615646,235.9215136054422,1.018784246279429,0.8266432323717896
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,16.920499751984128,671.9933333333333,1.5899506788770483,1.0432733248087724,16.920499751984128,671.9933333333333,1.5899506788770483,1.0432733248087724
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,9.899430532304068,219.31715029761904,0.958596795725153,0.9951963857452232,9.899430532304068,219.31715029761904,0.958596795725153,0.9951963857452232
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,11.823600260416667,255.73536086309525,1.1501361719170624,1.0134750977993683,11.823600260416667,255.73536086309525,1.1501361719170624,1.0134750977993683
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,11.834520709325396,236.3811507936508,1.1995353893415244,0.894692299405696,11.834520709325396,236.3811507936508,1.1995353893415244,0.894692299405696
bizitobs_service,short,10S,bizitobs_service/10S/short,60,45.10995393621859,24087.652903439153,1.5663732010117521,0.09875885652245879,45.10995393621859,24087.652903439153,1.5663732010117521,0.09875885652245879
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,116.53571428571429,155437.97333333333,3.196123173689061,0.15076591632390063,116.53571428571429,155437.97333333333,3.196123173689061,0.15076591632390063
bizitobs_service,long,10S,bizitobs_service/10S/long,900,138.1288888888889,202977.8488888889,3.4523232159247033,0.16472037461493003,138.1288888888889,202977.8488888889,3.4523232159247033,0.16472037461493003
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.48656162063296576,1.3050893990344477,0.8810699453556571,1.860403439717191,0.48656162063296576,1.3050893990344477,0.8810699453556571,1.860403439717191
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.318643916407219,29.09777372816763,0.7515541796761976,1.0355393866557467,2.318643916407219,29.09777372816763,0.7515541796761976,1.0355393866557467
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.347641702425681,487.40173132944915,0.7635341459526528,0.4823946228051324,9.347641702425681,487.40173132944915,0.7635341459526528,0.4823946228051324
restaurant,short,D,restaurant/D/short,30,7.2667198134835855,146.0775361620902,0.6922291836362872,0.3993222701242393,7.2667198134835855,146.0775361620902,0.6922291836362872,0.3993222701242393
covid_deaths,short,D,covid_deaths/D/short,30,265.64357182017545,1855280.6496240601,49.477174840512895,0.4318333606151745,265.64357182017545,1855280.6496240601,49.477174840512895,0.4318333606151745
hospital,short,M,hospital/M/short,12,18.395366378578608,3259.6245925684484,0.7647498156840674,0.17327265287226282,18.395366378578608,3259.6245925684484,0.7647498156840674,0.17327265287226282
electricity/15T,short,15T,electricity/15T/15T/short,48,66.67268249374253,174713.91351759352,1.2544730712896626,0.2036391723602871,66.67268249374253,174713.91351759352,1.2544730712896626,0.2036391723602871
electricity/15T,medium,15T,electricity/15T/15T/medium,480,72.56482110540716,396003.9228992821,1.160624859251048,0.186158562349924,72.56482110540716,396003.9228992821,1.160624859251048,0.186158562349924
