dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,178.4331960532292,1851793.6036500211,0.7794313138138359,0.7618540534585655,178.4331960532292,1851793.6036500211,0.7794313138138359,0.7618540534585655
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,294.3723562440285,2900906.1071624127,1.0860183597315654,0.8106881390938881,294.3723562440285,2900906.1071624127,1.0860183597315654,0.8106881390938881
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,360.71127031531444,3492719.0027997927,1.0120404631076765,0.8167872095799932,360.71127031531444,3492719.0027997927,1.0120404631076765,0.8167872095799932
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,297.4409213617711,2331011.1501940726,1.1760349512773693,0.60350719990759,297.4409213617711,2331011.1501940726,1.1760349512773693,0.60350719990759
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,132.2038321993502,1716468.7643677797,1.7859941087375621,0.7027680489963208,132.2038321993502,1716468.7643677797,1.7859941087375621,0.7027680489963208
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,152.80289546248548,2232159.8033102565,4.54015775790487,0.7646329200261537,152.80289546248548,2232159.8033102565,4.54015775790487,0.7646329200261537
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,226.05645542887882,3036351.1102427193,3.496504637654452,0.740001898349746,226.05645542887882,3036351.1102427193,3.496504637654452,0.740001898349746
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,156.66723827669207,1676494.6141518406,5.908173099983792,0.6082795313737541,156.66723827669207,1676494.6141518406,5.908173099983792,0.6082795313737541
bizitobs_application,short,10S,bizitobs_application/10S/short,60,885.4736805555556,4029292.3733333335,2.4431989121703657,0.03674825210574734,885.4736805555556,4029292.3733333335,2.4431989121703657,0.03674825210574734
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2362.306666666667,22227031.04,5.39410223583593,0.08041993337311674,2362.306666666667,22227031.04,5.39410223583593,0.08041993337311674
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2551.6230555555558,21425784.604444444,6.163401810773702,0.09031123448335883,2551.6230555555558,21425784.604444444,6.163401810773702,0.09031123448335883
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.641472407749721,20.186570667085192,0.2714891064695567,0.20565755486552179,2.641472407749721,20.186570667085192,0.2714891064695567,0.20565755486552179
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.846273118622449,162.59158163265306,0.8594169136830718,0.9172866970990885,8.846273118622449,162.59158163265306,0.8594169136830718,0.9172866970990885
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,13.147748015873017,382.4131746031746,1.2323658627404792,1.1992310122130705,13.147748015873017,382.4131746031746,1.2323658627404792,1.1992310122130705
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,6.904838440910218,122.81001984126983,0.6827238657129053,0.7190041386671513,6.904838440910218,122.81001984126983,0.6827238657129053,0.7190041386671513
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,9.107409086681548,174.05336681547618,0.8921373947040243,0.8986477691722773,9.107409086681548,174.05336681547618,0.8921373947040243,0.8986477691722773
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,10.542158048115079,197.62991071428573,1.0701905579787492,0.9015096265063693,10.542158048115079,197.62991071428573,1.0701905579787492,0.9015096265063693
bizitobs_service,short,10S,bizitobs_service/10S/short,60,43.1123954974785,21464.763902116403,1.4924010974045545,0.08388054750925358,43.1123954974785,21464.763902116403,1.4924010974045545,0.08388054750925358
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,117.13705853174604,160696.33015873015,3.065289509246254,0.1428629243347402,117.13705853174604,160696.33015873015,3.065289509246254,0.1428629243347402
bizitobs_service,long,10S,bizitobs_service/10S/long,900,133.31736772486772,202617.75576719578,3.261799177990859,0.15473822988812114,133.31736772486772,202617.75576719578,3.261799177990859,0.15473822988812114
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.47404593947527024,1.3229345219281308,0.8637432859752097,1.8759428471069817,0.47404593947527024,1.3229345219281308,0.8637432859752097,1.8759428471069817
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.314343256672437,29.303852637970234,0.7483382986433056,1.0499285402600989,2.314343256672437,29.303852637970234,0.7483382986433056,1.0499285402600989
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.306309651520293,488.90797553628175,0.7608821854394855,0.47881092883847665,9.306309651520293,488.90797553628175,0.7608821854394855,0.47881092883847665
restaurant,short,D,restaurant/D/short,30,7.243413561586462,144.53092675936304,0.691379501375153,0.3978978355252824,7.243413561586462,144.53092675936304,0.691379501375153,0.3978978355252824
covid_deaths,short,D,covid_deaths/D/short,30,261.2111002604167,2249368.587969925,47.07300773069767,0.420554695725576,261.2111002604167,2249368.587969925,47.07300773069767,0.420554695725576
hospital,short,M,hospital/M/short,12,18.87873871499484,3330.4748139395915,0.7690557055749119,0.17403292560794956,18.87873871499484,3330.4748139395915,0.7690557055749119,0.17403292560794956
electricity/15T,short,15T,electricity/15T/15T/short,48,72.55427749771256,198182.21651753192,1.3380283890278462,0.21145462308891586,72.55427749771256,198182.21651753192,1.3380283890278462,0.21145462308891586
electricity/15T,medium,15T,electricity/15T/15T/medium,480,70.77701575146924,336157.6822655546,1.1254023328580234,0.18191296849757094,70.77701575146924,336157.6822655546,1.1254023328580234,0.18191296849757094
electricity/15T,long,15T,electricity/15T/15T/long,720,78.29317987518769,487442.882209741,1.16424999977554,0.1819120576855971,78.29317987518769,487442.882209741,1.16424999977554,0.1819120576855971
electricity/D,short,D,electricity/D/D/short,30,4744.791213963964,1703392576.339027,1.5138816808700595,0.10328535811214189,4744.791213963964,1703392576.339027,1.5138816808700595,0.10328535811214189
electricity/H,short,H,electricity/H/H/short,48,183.00967965340828,1550492.0261839281,1.0050174543632873,0.1362046414759341,183.00967965340828,1550492.0261839281,1.0050174543632873,0.1362046414759341
electricity/H,medium,H,electricity/H/H/medium,480,292.51841185423706,10027021.297390202,1.206874427147949,0.14404572902205615,292.51841185423706,10027021.297390202,1.206874427147949,0.14404572902205615
electricity/H,long,H,electricity/H/H/long,720,360.5311290352853,15718190.386246245,1.4373620258512605,0.1626669557912805,360.5311290352853,15718190.386246245,1.4373620258512605,0.1626669557912805
electricity/W,short,W-FRI,electricity/W/W-FRI/short,8,48124.51866554054,215204493243.96396,1.8830318176623484,0.11508561445025305,48124.51866554054,215204493243.96396,1.8830318176623484,0.11508561445025305
ett1/15T,short,15T,ett1/15T/15T/short,48,1.12735048021589,4.2793449220203215,0.7366859799967251,0.25070796857209676,1.12735048021589,4.2793449220203215,0.7366859799967251,0.25070796857209676
ett1/15T,medium,15T,ett1/15T/15T/medium,480,1.6573305354042658,9.507594478546627,1.0900066719920751,0.42119509307155134,1.6573305354042658,9.507594478546627,1.0900066719920751,0.42119509307155134
ett1/15T,long,15T,ett1/15T/15T/long,720,1.6619059438554067,8.92383758060516,1.1282700912471206,0.4320321438881499,1.6619059438554067,8.92383758060516,1.1282700912471206,0.4320321438881499
ett1/D,short,D,ett1/D/D/short,30,132.78812003968255,38954.43174603175,1.6796998436863775,0.4724346640306727,132.78812003968255,38954.43174603175,1.6796998436863775,0.4724346640306727
ett1/H,short,H,ett1/H/H/short,48,5.128210267566499,108.9091541108631,0.85382043409935,0.26820345153754377,5.128210267566499,108.9091541108631,0.85382043409935,0.26820345153754377
ett1/H,medium,H,ett1/H/H/medium,480,6.907527669270833,139.52323288690476,1.2686846123155857,0.4426825628706185,6.907527669270833,139.52323288690476,1.2686846123155857,0.4426825628706185
ett1/H,long,H,ett1/H/H/long,720,7.6690419353505295,167.01511243386244,1.4337870872091083,0.49777593714781665,7.6690419353505295,167.01511243386244,1.4337870872091083,0.49777593714781665
ett1/W,short,W-THU,ett1/W/W-THU/short,8,843.9171316964286,1154562.2857142857,1.4850631002895784,0.5365107601317358,843.9171316964286,1154562.2857142857,1.4850631002895784,0.5365107601317358
ett2/15T,short,15T,ett2/15T/15T/short,48,1.988316436040969,9.38917744954427,0.8469054386628101,0.1405513778600257,1.988316436040969,9.38917744954427,0.8469054386628101,0.1405513778600257
ett2/15T,medium,15T,ett2/15T/15T/medium,480,2.5687999131944443,16.384312375992064,1.0458712138753883,0.18397479285263427,2.5687999131944443,16.384312375992064,1.0458712138753883,0.18397479285263427
ett2/15T,long,15T,ett2/15T/15T/long,720,2.615446118551587,15.99379650297619,1.0792765853096746,0.1899037288982208,2.615446118551587,15.99379650297619,1.0792765853096746,0.1899037288982208
ett2/D,short,D,ett2/D/D/short,30,204.57869543650793,110450.28571428571,1.356261502014778,0.14356431745124387,204.57869543650793,110450.28571428571,1.356261502014778,0.14356431745124387
ett2/H,short,H,ett2/H/H/short,48,6.2737848191034224,101.80855538504464,0.7330111859084585,0.11063546081350618,6.2737848191034224,101.80855538504464,0.7330111859084585,0.11063546081350618
ett2/H,medium,H,ett2/H/H/medium,480,10.647938755580357,275.5889136904762,1.116606389178842,0.17856298485420666,10.647938755580357,275.5889136904762,1.116606389178842,0.17856298485420666
ett2/H,long,H,ett2/H/H/long,720,11.115048363095237,317.89887566137565,1.1717116106687215,0.18987895585107287,11.115048363095237,317.89887566137565,1.1717116106687215,0.18987895585107287
ett2/W,short,W-THU,ett2/W/W-THU/short,8,1464.8546316964287,3901581.4285714286,1.0618539783415122,0.20727314219871215,1464.8546316964287,3901581.4285714286,1.0618539783415122,0.20727314219871215
solar/10T,short,10T,solar/10T/10T/short,48,2.727844765470556,32.92148348397582,1.2079378290109593,1.577424632955993,2.727844765470556,32.92148348397582,1.2079378290109593,1.577424632955993
solar/10T,medium,10T,solar/10T/10T/medium,480,2.525788842606033,26.516344601927116,1.0967235639532942,1.499801194420133,2.525788842606033,26.516344601927116,1.0967235639532942,1.499801194420133
solar/10T,long,10T,solar/10T/10T/long,720,2.787373083505994,30.559763961754864,1.2081396975240277,1.530395705260774,2.787373083505994,30.559763961754864,1.2081396975240277,1.530395705260774
solar/D,short,D,solar/D/D/short,30,265.57309914841846,161008.65790754257,1.0354015712210136,0.4310616960019872,265.57309914841846,161008.65790754257,1.0354015712210136,0.4310616960019872
solar/H,short,H,solar/H/H/short,48,11.889510641392343,714.7379195879754,0.9201533055908862,1.4120940854274722,11.889510641392343,714.7379195879754,0.9201533055908862,1.4120940854274722
solar/H,medium,H,solar/H/H/medium,480,13.252524924916363,908.6642906021898,1.0157884140769817,1.4184221007765971,13.252524924916363,908.6642906021898,1.0157884140769817,1.4184221007765971
solar/H,long,H,solar/H/H/long,720,14.118197010594079,903.8387469586374,1.0772407638371855,1.4238560632533457,14.118197010594079,903.8387469586374,1.0772407638371855,1.4238560632533457
solar/W,short,W-FRI,solar/W/W-FRI/short,8,1372.321025319343,2819748.5109489053,1.5093572820134853,0.26017382006575734,1372.321025319343,2819748.5109489053,1.5093572820134853,0.26017382006575734
jena_weather/10T,short,10T,jena_weather/10T/10T/short,48,6.564635927714999,952.3360357617576,0.31284057783862534,0.5698467190624691,6.564635927714999,952.3360357617576,0.31284057783862534,0.5698467190624691
jena_weather/10T,medium,10T,jena_weather/10T/10T/medium,480,10.984353157693002,1766.8661864177488,0.6459733001154218,0.6642863443000392,10.984353157693002,1766.8661864177488,0.6459733001154218,0.6642863443000392
jena_weather/10T,long,10T,jena_weather/10T/10T/long,720,11.109735010540675,1718.039279513889,0.6762176916453629,0.6588229698113944,11.109735010540675,1718.039279513889,0.6762176916453629,0.6588229698113944
jena_weather/D,short,D,jena_weather/D/D/short,30,12.435263206845239,654.3503968253968,1.3267228337004766,0.4925456612371106,12.435263206845239,654.3503968253968,1.3267228337004766,0.4925456612371106
jena_weather/H,short,H,jena_weather/H/H/short,48,8.745491862795008,1140.3241205430568,0.5318446251821103,0.6214621502120039,8.745491862795008,1140.3241205430568,0.5318446251821103,0.6214621502120039
jena_weather/H,medium,H,jena_weather/H/H/medium,480,11.321226283482142,1348.6066468253969,0.8009428614071151,0.7082325574548877,11.321226283482142,1348.6066468253969,0.8009428614071151,0.7082325574548877
jena_weather/H,long,H,jena_weather/H/H/long,720,13.68431712962963,1633.495634920635,1.0441001868023219,0.6971999776408966,13.68431712962963,1633.495634920635,1.0441001868023219,0.6971999776408966
kdd_cup_2018_with_missing/D,short,D,kdd_cup_2018_with_missing/D/D/short,30,21.564697736406178,2988.557299458907,1.2143580979254203,0.4766240959059387,21.564697736406178,2988.557299458907,1.2143580979254203,0.4766240959059387
kdd_cup_2018_with_missing/H,short,H,kdd_cup_2018_with_missing/H/H/short,48,22.755906494838037,4567.957397358628,0.950216895827077,0.5048029773627543,22.755906494838037,4567.957397358628,0.950216895827077,0.5048029773627543
kdd_cup_2018_with_missing/H,medium,H,kdd_cup_2018_with_missing/H/H/medium,480,24.61310365500476,4936.744675132628,1.0347919354495059,0.5480991192525342,24.61310365500476,4936.744675132628,1.0347919354495059,0.5480991192525342
kdd_cup_2018_with_missing/H,long,H,kdd_cup_2018_with_missing/H/H/long,720,23.715413457707655,3961.692071027238,1.0167921457798554,0.6013736620909039,23.715413457707655,3961.692071027238,1.0167921457798554,0.6013736620909039
temperature_rain_with_missing,short,D,temperature_rain_with_missing/D/short,30,5.864631217596536,186.94479929775937,1.372028602447918,1.5056875490104182,5.864631217596536,186.94479929775937,1.372028602447918,1.5056875490104182
saugeenday/D,short,D,saugeenday/D/D/short,30,14.283678385416666,1399.7447916666667,3.173685009196188,0.370288329114551,14.283678385416666,1399.7447916666667,3.173685009196188,0.370288329114551
saugeenday/M,short,M,saugeenday/M/M/short,12,12.585370744977679,383.16429501488096,0.7375106632573638,0.3676770725700379,12.585370744977679,383.16429501488096,0.7375106632573638,0.3676770725700379
saugeenday/W,short,W-THU,saugeenday/W/W-THU/short,8,18.21614990234375,1449.5443359375,1.4775909949294241,0.48136964672657123,18.21614990234375,1449.5443359375,1.4775909949294241,0.48136964672657123
us_births/D,short,D,us_births/D/D/short,30,368.4407552083333,270590.24,0.5424822952252772,0.035110022558372644,368.4407552083333,270590.24,0.5424822952252772,0.035110022558372644
us_births/M,short,M,us_births/M/M/short,12,5912.001302083333,54415557.333333336,0.6693626945382252,0.018342301020790885,5912.001302083333,54415557.333333336,0.6693626945382252,0.018342301020790885
us_births/W,short,W-TUE,us_births/W/W-TUE/short,8,1657.2271205357142,5077973.142857143,1.5058852349292107,0.022304256005553445,1657.2271205357142,5077973.142857143,1.5058852349292107,0.022304256005553445
LOOP_SEATTLE/5T,short,5T,LOOP_SEATTLE/5T/5T/short,48,3.6777591685638584,43.82074937692491,0.5817840792568175,0.07746478471257871,3.6777591685638584,43.82074937692491,0.5817840792568175,0.07746478471257871
LOOP_SEATTLE/5T,medium,5T,LOOP_SEATTLE/5T/5T/medium,480,5.919602751205334,105.76998036796955,0.9335901764750697,0.13200962338554106,5.919602751205334,105.76998036796955,0.9335901764750697,0.13200962338554106
