dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,177.63384787493334,1882498.4443464056,0.7846974332300789,0.7708637090071798,177.63384787493334,1882498.4443464056,0.7846974332300789,0.7708637090071798
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,315.8890557050373,3376159.313534334,1.0891766622769719,0.8240703982501459,315.8890557050373,3376159.313534334,1.0891766622769719,0.8240703982501459
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,342.99890327593613,3486257.2571812673,0.9966904923913232,0.842180597031659,342.99890327593613,3486257.2571812673,0.9966904923913232,0.842180597031659
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,335.5565677440793,2790271.0767603614,1.1612045336273893,0.6028005837944118,335.5565677440793,2790271.0767603614,1.1612045336273893,0.6028005837944118
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,132.2211950796274,1698028.7895398354,1.7927187333834254,0.7107876066975515,132.2211950796274,1698028.7895398354,1.7927187333834254,0.7107876066975515
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,153.6454873177081,2151473.215601189,4.530138389433898,0.7626722220331853,153.6454873177081,2151473.215601189,4.530138389433898,0.7626722220331853
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,246.84002487820055,3370444.7936163004,3.501502483650257,0.7494312740626321,246.84002487820055,3370444.7936163004,3.501502483650257,0.7494312740626321
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,146.71042408769807,1700627.8197993739,5.829733969247271,0.597090455679074,146.71042408769807,1700627.8197993739,5.829733969247271,0.597090455679074
bizitobs_application,short,10S,bizitobs_application/10S/short,60,849.3209027777777,4224515.128888889,2.9465119561977575,0.042316428674671364,849.3209027777777,4224515.128888889,2.9465119561977575,0.042316428674671364
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2182.68125,21441020.586666666,7.920567749515956,0.10961919308115252,2182.68125,21441020.586666666,7.920567749515956,0.10961919308115252
