dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,179.22647174588406,1960781.7277493868,0.7905372691025906,0.7714346266424662,179.22647174588406,1960781.7277493868,0.7905372691025906,0.7714346266424662
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,349.23634932829617,3830295.943974053,1.0940101244376985,0.8214563390406143,349.23634932829617,3830295.943974053,1.0940101244376985,0.8214563390406143
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,447.84404264702346,5237631.774848588,1.0193738327799955,0.8296306131768726,447.84404264702346,5237631.774848588,1.0193738327799955,0.8296306131768726
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,332.15349489200975,2843200.3954932783,1.1833809468409353,0.6036309553719283,332.15349489200975,2843200.3954932783,1.1833809468409353,0.6036309553719283
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,140.35117522194696,1751339.1124539487,1.802037545067181,0.7062100691886689,140.35117522194696,1751339.1124539487,1.802037545067181,0.7062100691886689
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,178.90334912901662,2411921.560014999,4.554573306660339,0.7565765507709347,178.90334912901662,2411921.560014999,4.554573306660339,0.7565765507709347
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,210.25987425406245,2572042.7787603657,3.5132804276704146,0.7479296058054737,210.25987425406245,2572042.7787603657,3.5132804276704146,0.7479296058054737
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,150.95789033393768,1665102.398954648,5.878816332987397,0.6076095039320225,150.95789033393768,1665102.398954648,5.878816332987397,0.6076095039320225
bizitobs_application,short,10S,bizitobs_application/10S/short,60,1068.3646527777778,4914026.951111111,3.12127988731855,0.0450618620655375,1068.3646527777778,4914026.951111111,3.12127988731855,0.0450618620655375
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2677.0241666666666,24143964.16,7.977867272417383,0.11276349794463361,2677.0241666666666,24143964.16,7.977867272417383,0.11276349794463361
bizitobs_application,long,10S,bizitobs_application/10S/long,900,3216.7561111111113,29224072.533333335,9.827219072245912,0.1391811507549682,3216.7561111111113,29224072.533333335,9.827219072245912,0.1391811507549682
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.7525677272251676,21.15343991234189,0.28101318682543125,0.21262823511731163,2.7525677272251676,21.15343991234189,0.28101318682543125,0.21262823511731163
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,9.115937234268708,165.95484693877552,0.8846686147896351,0.9079184340308533,9.115937234268708,165.95484693877552,0.8846686147896351,0.9079184340308533
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,12.862698412698412,365.84261904761905,1.2032736412367584,1.1707131943330564,12.862698412698412,365.84261904761905,1.2032736412367584,1.1707131943330564
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,8.519528343563987,191.0489986359127,0.8458571591547245,0.789984336674895,8.519528343563987,191.0489986359127,0.8458571591547245,0.789984336674895
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,11.075646391369048,232.55662202380952,1.088212097350386,1.0001363871609086,11.075646391369048,232.55662202380952,1.088212097350386,1.0001363871609086
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,11.417529296875,240.71974206349208,1.1288396927762105,0.9822018782429145,11.417529296875,240.71974206349208,1.1288396927762105,0.9822018782429145
