dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,186.93431341794025,1983532.9475747193,0.7775380422803938,0.7691188830846499,186.93431341794025,1983532.9475747193,0.7775380422803938,0.7691188830846499
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,314.76363827340737,3367837.690736464,1.140198836010348,0.8244198034133243,314.76363827340737,3367837.690736464,1.140198836010348,0.8244198034133243
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,319.15682779715877,3036093.9202431296,1.0895594601723146,0.8497311659252161,319.15682779715877,3036093.9202431296,1.0895594601723146,0.8497311659252161
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,324.3778501293147,2819213.9720908413,1.1940855866959252,0.5982326975839358,324.3778501293147,2819213.9720908413,1.1940855866959252,0.5982326975839358
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,137.6542803459156,1901600.3731540951,1.7986579129330569,0.6945273269099963,137.6542803459156,1901600.3731540951,1.7986579129330569,0.6945273269099963
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,157.98193643447854,2242187.524249082,4.654613329867718,0.7727713723043853,157.98193643447854,2242187.524249082,4.654613329867718,0.7727713723043853
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,225.94667901248116,2901801.6898231776,3.6894596815021967,0.7476031723887709,225.94667901248116,2901801.6898231776,3.6894596815021967,0.7476031723887709
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,176.3942406000188,2008538.271756342,5.974998162731411,0.603940742310524,176.3942406000188,2008538.271756342,5.974998162731411,0.603940742310524
bizitobs_application,short,10S,bizitobs_application/10S/short,60,879.3540972222222,4819294.435555556,2.738060741125288,0.03956208300447544,879.3540972222222,4819294.435555556,2.738060741125288,0.03956208300447544
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2583.4397916666667,19552187.733333334,6.534355073435078,0.09369410029883975,2583.4397916666667,19552187.733333334,6.534355073435078,0.09369410029883975
bizitobs_application,long,10S,bizitobs_application/10S/long,900,4100.035833333333,43546956.23111111,8.736355273634391,0.1285740449675586,4100.035833333333,43546956.23111111,8.736355273634391,0.1285740449675586
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.739327348981585,20.99723350888207,0.2903978180666924,0.21381747759250005,2.739327348981585,20.99723350888207,0.2903978180666924,0.21381747759250005
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,9.687162521258504,185.91156462585033,0.9536340165953915,1.0038525667809877,9.687162521258504,185.91156462585033,0.9536340165953915,1.0038525667809877
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,15.507321428571428,442.755873015873,1.4441156949811194,1.2984600471760783,15.507321428571428,442.755873015873,1.4441156949811194,1.2984600471760783
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,9.363761780753968,198.69162326388889,0.9160354762430697,0.8936056198871178,9.363761780753968,198.69162326388889,0.9160354762430697,0.8936056198871178
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,11.404680524553571,237.87552083333333,1.1157652214576355,0.975647785752729,11.404680524553571,237.87552083333333,1.1157652214576355,0.975647785752729
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,11.419494047619047,226.65374503968255,1.1442472107937542,0.9424573541543366,11.419494047619047,226.65374503968255,1.1442472107937542,0.9424573541543366
bizitobs_service,short,10S,bizitobs_service/10S/short,60,42.94483685205853,22475.546418650792,1.67199905427595,0.08479986132866243,42.94483685205853,22475.546418650792,1.67199905427595,0.08479986132866243
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,136.46675595238096,157719.4615873016,3.8109670988029842,0.15509639269900283,136.46675595238096,157719.4615873016,3.8109670988029842,0.15509639269900283
bizitobs_service,long,10S,bizitobs_service/10S/long,900,209.36638888888888,270067.0780952381,5.316381093440805,0.19169246969420875,209.36638888888888,270067.0780952381,5.316381093440805,0.19169246969420875
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.4992352617805312,1.3299571060478663,0.889261161587882,1.8504022135439486,0.4992352617805312,1.3299571060478663,0.889261161587882,1.8504022135439486
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.3208795340113424,29.129006449591774,0.7505620129011549,1.0513153173048755,2.3208795340113424,29.129006449591774,0.7505620129011549,1.0513153173048755
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.166657722602457,481.207787465241,0.7503282275637487,0.4722685854839715,9.166657722602457,481.207787465241,0.7503282275637487,0.4722685854839715
restaurant,short,D,restaurant/D/short,30,7.117330468312202,140.43729095159708,0.6807413134668643,0.3923726589886423,7.117330468312202,140.43729095159708,0.6807413134668643,0.3923726589886423
covid_deaths,short,D,covid_deaths/D/short,30,269.69918595316415,2392679.209774436,48.802728572008824,0.42680666267392847,269.69918595316415,2392679.209774436,48.802728572008824,0.42680666267392847
hospital,short,M,hospital/M/short,12,23.284025415240656,4680.70158355063,0.8588235130768062,0.19248329862936334,23.284025415240656,4680.70158355063,0.8588235130768062,0.19248329862936334
electricity/15T,short,15T,electricity/15T/15T/short,48,76.14962116138355,223829.42081309826,1.4231505084157914,0.21968027730237633,76.14962116138355,223829.42081309826,1.4231505084157914,0.21968027730237633
electricity/15T,medium,15T,electricity/15T/15T/medium,480,75.70007162228146,321037.85909642454,1.3271228499784207,0.20483074858323014,75.70007162228146,321037.85909642454,1.3271228499784207,0.20483074858323014
electricity/15T,long,15T,electricity/15T/15T/long,720,82.27411527543168,440219.8669369369,1.3677778130556106,0.20450498596117458,82.27411527543168,440219.8669369369,1.3677778130556106,0.20450498596117458
electricity/D,short,D,electricity/D/D/short,30,4621.231797297297,1663801887.9261982,1.4905341708960655,0.10065373598964933,4621.231797297297,1663801887.9261982,1.4905341708960655,0.10065373598964933
electricity/H,short,H,electricity/H/H/short,48,191.9194227063978,1967043.070765062,1.0312791272303696,0.1402174230922248,191.9194227063978,1967043.070765062,1.0312791272303696,0.1402174230922248
electricity/H,medium,H,electricity/H/H/medium,480,287.4789333913992,10118445.441804618,1.1728831210069932,0.14404180668332373,287.4789333913992,10118445.441804618,1.1728831210069932,0.14404180668332373
