dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,182.4812948181195,1891029.7933605758,0.8708724523213828,0.7792565606376797,182.4812948181195,1891029.7933605758,0.8708724523213828,0.7792565606376797
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,299.19258763292686,3190427.503377478,1.0752360231171225,0.8231050955310503,299.19258763292686,3190427.503377478,1.0752360231171225,0.8231050955310503
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,403.04325282212216,4647323.338190887,0.9940536422600468,0.8363856147074579,403.04325282212216,4647323.338190887,0.9940536422600468,0.8363856147074579
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,357.23246004753275,3204670.388040982,1.2133397723223753,0.6166966160731842,357.23246004753275,3204670.388040982,1.2133397723223753,0.6166966160731842
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,132.5379507578893,1701568.8925012369,1.832353704779522,0.6985940735983459,132.5379507578893,1701568.8925012369,1.832353704779522,0.6985940735983459
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,148.9329791129362,2225261.22833902,4.509288702996898,0.7553083916968338,148.9329791129362,2225261.22833902,4.509288702996898,0.7553083916968338
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,259.42269314732005,3975675.2521708785,3.46174608290422,0.7423764198348788,259.42269314732005,3975675.2521708785,3.46174608290422,0.7423764198348788
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,173.70427044459984,1847598.3121894468,5.978087595846014,0.6373328889921649,173.70427044459984,1847598.3121894468,5.978087595846014,0.6373328889921649
bizitobs_application,short,10S,bizitobs_application/10S/short,60,1046.76,6460124.16,2.8703261722590665,0.043425272566070226,1046.76,6460124.16,2.8703261722590665,0.043425272566070226
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2220.936875,21462505.813333333,5.927448313579049,0.08508935912070124,2220.936875,21462505.813333333,5.927448313579049,0.08508935912070124
