dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,169.46507336808335,1866136.377808206,0.7510610230782538,0.7651735580522754,169.46507336808335,1866136.377808206,0.7510610230782538,0.7651735580522754
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,283.4973158826195,2858472.8280840963,1.049668140635706,0.8208255135359205,283.4973158826195,2858472.8280840963,1.049668140635706,0.8208255135359205
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,438.3472160493668,4994497.849353987,0.9734937052415144,0.8334647130713386,438.3472160493668,4994497.849353987,0.9734937052415144,0.8334647130713386
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,324.97101032519316,2771526.5097828787,1.1222862192346006,0.5923436754400774,324.97101032519316,2771526.5097828787,1.1222862192346006,0.5923436754400774
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,129.64915836021643,1771644.245738201,1.7350935431106602,0.6830150206216696,129.64915836021643,1771644.245738201,1.7350935431106602,0.6830150206216696
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,147.67444493078088,2248181.8675135886,4.463376854665213,0.7324393278639019,147.67444493078088,2248181.8675135886,4.463376854665213,0.7324393278639019
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,227.99889565693434,3201257.9334378666,3.426172517578124,0.7299222214636334,227.99889565693434,3201257.9334378666,3.426172517578124,0.7299222214636334
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,147.97170123750712,1769068.7251491412,5.858107713203663,0.5885567970132144,147.97170123750712,1769068.7251491412,5.858107713203663,0.5885567970132144
bizitobs_application,short,10S,bizitobs_application/10S/short,60,799.0101388888888,3412943.0755555555,2.6063753591280423,0.03732529327664382,799.0101388888888,3412943.0755555555,2.6063753591280423,0.03732529327664382
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2655.2004166666666,22949121.706666667,7.53058881182371,0.1058130337910795,2655.2004166666666,22949121.706666667,7.53058881182371,0.1058130337910795
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2977.4025,25521470.577777777,8.210285903518399,0.1151645048610564,2977.4025,25521470.577777777,8.210285903518399,0.1151645048610564
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.747105662027995,21.40256115141369,0.28759585592096576,0.2132737066319954,2.747105662027995,21.40256115141369,0.28759585592096576,0.2132737066319954
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.798828125,161.19600340136054,0.854380729792502,0.8962467193900657,8.798828125,161.19600340136054,0.854380729792502,0.8962467193900657
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,13.468623511904761,381.4268253968254,1.236961423617957,1.188037770948308,13.468623511904761,381.4268253968254,1.236961423617957,1.188037770948308
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,8.294021848648313,171.7716083829365,0.8124380303044559,0.7872499826917214,8.294021848648313,171.7716083829365,0.8124380303044559,0.7872499826917214
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,10.967768787202381,215.72589285714287,1.0805226949751772,0.9202791653184604,10.967768787202381,215.72589285714287,1.0805226949751772,0.9202791653184604
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,11.43769996279762,220.16666666666666,1.163657170541324,0.9017420318493199,11.43769996279762,220.16666666666666,1.163657170541324,0.9017420318493199
bizitobs_service,short,10S,bizitobs_service/10S/short,60,40.83925887173446,20321.95996445106,1.586711619426866,0.0893820254351439,40.83925887173446,20321.95996445106,1.586711619426866,0.0893820254351439
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,129.56569196428572,159814.0088888889,4.001686120487929,0.16357790116233756,129.56569196428572,159814.0088888889,4.001686120487929,0.16357790116233756
bizitobs_service,long,10S,bizitobs_service/10S/long,900,153.61617724867725,207295.29566137565,4.334696758470795,0.17886251398256373,153.61617724867725,207295.29566137565,4.334696758470795,0.17886251398256373
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.4748268928821777,1.3156194177553824,0.8591469220346728,1.862121807550228,0.4748268928821777,1.3156194177553824,0.8591469220346728,1.862121807550228
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.295943834132131,28.736232527645722,0.7432734112066652,1.0547208157436059,2.295943834132131,28.736232527645722,0.7432734112066652,1.0547208157436059
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.163292189775888,479.46559375827593,0.7481391906653798,0.4731822356381295,9.163292189775888,479.46559375827593,0.7481391906653798,0.4731822356381295
restaurant,short,D,restaurant/D/short,30,7.100831400638893,139.6596451211824,0.6803537787134242,0.3925272803808083,7.100831400638893,139.6596451211824,0.6803537787134242,0.3925272803808083
covid_deaths,short,D,covid_deaths/D/short,30,244.94470845081455,1949761.135839599,46.90325564985655,0.42155316104199914,244.94470845081455,1949761.135839599,46.90325564985655,0.42155316104199914
hospital,short,M,hospital/M/short,12,17.83384166785501,2684.510498152977,0.7626186742771905,0.17328615164615085,17.83384166785501,2684.510498152977,0.7626186742771905,0.17328615164615085
electricity/15T,short,15T,electricity/15T/15T/short,48,71.78945424122853,207570.47523032798,1.32394580203144,0.20756019228427913,71.78945424122853,207570.47523032798,1.32394580203144,0.20756019228427913
electricity/15T,medium,15T,electricity/15T/15T/medium,480,81.68151624304969,537165.70659719,1.2262914938318887,0.18800681821803092,81.68151624304969,537165.70659719,1.2262914938318887,0.18800681821803092
electricity/15T,long,15T,electricity/15T/15T/long,720,90.58289806212463,683558.8525231091,1.312786484677569,0.19224660284868297,90.58289806212463,683558.8525231091,1.312786484677569,0.19224660284868297
electricity/D,short,D,electricity/D/D/short,30,4651.929233108108,1623840530.6141982,1.5027485013772046,0.10109766055100129,4651.929233108108,1623840530.6141982,1.5027485013772046,0.10109766055100129
electricity/H,short,H,electricity/H/H/short,48,187.87921984148454,1788173.5855315668,1.0062852105573628,0.13553427806291804,187.87921984148454,1788173.5855315668,1.0062852105573628,0.13553427806291804
electricity/H,medium,H,electricity/H/H/medium,480,261.8532940068975,6821838.75669482,1.1256594089408798,0.13696328266581353,261.8532940068975,6821838.75669482,1.1256594089408798,0.13696328266581353
electricity/H,long,H,electricity/H/H/long,720,310.89973066816816,11427150.565933933,1.2827298426786646,0.15144389040732067,310.89973066816816,11427150.565933933,1.2827298426786646,0.15144389040732067
electricity/W,short,W-FRI,electricity/W/W-FRI/short,8,44522.41081081081,204324942568.93695,1.9078243622009574,0.11579208954139568,44522.41081081081,204324942568.93695,1.9078243622009574,0.11579208954139568
ett1/15T,short,15T,ett1/15T/15T/short,48,1.1622209367297944,5.0999305725097654,0.7449763347424062,0.2532582809621675,1.1622209367297944,5.0999305725097654,0.7449763347424062,0.2532582809621675
ett1/15T,medium,15T,ett1/15T/15T/medium,480,1.8655458674355159,13.261953590029762,1.167991439433334,0.4403647561951021,1.8655458674355159,13.261953590029762,1.167991439433334,0.4403647561951021
ett1/15T,long,15T,ett1/15T/15T/long,720,1.893690185546875,12.544877154637897,1.1998266748873134,0.449272063333702,1.893690185546875,12.544877154637897,1.1998266748873134,0.449272063333702
ett1/D,short,D,ett1/D/D/short,30,129.28004712301586,37391.1619047619,1.6489547755840595,0.46342594462098985,129.28004712301586,37391.1619047619,1.6489547755840595,0.46342594462098985
ett1/H,short,H,ett1/H/H/short,48,5.051345970517113,102.7518060593378,0.8377086716299728,0.2743736578807424,5.051345970517113,102.7518060593378,0.8377086716299728,0.2743736578807424
ett1/H,medium,H,ett1/H/H/medium,480,7.090684291294643,143.91357886904763,1.289689907460474,0.4612157037576118,7.090684291294643,143.91357886904763,1.289689907460474,0.4612157037576118
ett1/H,long,H,ett1/H/H/long,720,7.563114872685185,159.1532242063492,1.4227171642013405,0.5059617453207945,7.563114872685185,159.1532242063492,1.4227171642013405,0.5059617453207945
ett1/W,short,W-THU,ett1/W/W-THU/short,8,828.5330636160714,1080811.7142857143,1.515915981664824,0.541193044307969,828.5330636160714,1080811.7142857143,1.515915981664824,0.541193044307969
ett2/15T,short,15T,ett2/15T/15T/short,48,1.9944706871396018,9.15804210844494,0.8769261325606612,0.14678086906471444,1.9944706871396018,9.15804210844494,0.8769261325606612,0.14678086906471444
ett2/15T,medium,15T,ett2/15T/15T/medium,480,2.397133556547619,13.824115203373015,1.0075575214699533,0.17976072022561884,2.397133556547619,13.824115203373015,1.0075575214699533,0.17976072022561884
ett2/15T,long,15T,ett2/15T/15T/long,720,2.502342044890873,14.128540736607142,1.0582326062896952,0.1890098563266695,2.502342044890873,14.128540736607142,1.0582326062896952,0.1890098563266695
ett2/D,short,D,ett2/D/D/short,30,218.75605158730158,120943.1619047619,1.5047899209769267,0.15603533800763694,218.75605158730158,120943.1619047619,1.5047899209769267,0.15603533800763694
ett2/H,short,H,ett2/H/H/short,48,6.333499072846912,104.3627697172619,0.7411929297210956,0.11140326627183807,6.333499072846912,104.3627697172619,0.7411929297210956,0.11140326627183807
ett2/H,medium,H,ett2/H/H/medium,480,9.832412574404762,235.8827380952381,1.0887797495310052,0.18134608018449425,9.832412574404762,235.8827380952381,1.0887797495310052,0.18134608018449425
ett2/H,long,H,ett2/H/H/long,720,10.070880869708995,238.16498015873015,1.1456370120255581,0.19832314881086982,10.070880869708995,238.16498015873015,1.1456370120255581,0.19832314881086982
ett2/W,short,W-THU,ett2/W/W-THU/short,8,1561.5883091517858,4680826.0,1.1291180149831885,0.2099727573238701,1561.5883091517858,4680826.0,1.1291180149831885,0.2099727573238701
solar/10T,short,10T,solar/10T/10T/short,48,2.7581762123571987,31.649231551047368,1.2259879747207214,1.552915600343242,2.7581762123571987,31.649231551047368,1.2259879747207214,1.552915600343242
solar/10T,medium,10T,solar/10T/10T/medium,480,2.358857147547556,24.235472007368394,1.034253129404108,1.4695271624959412,2.358857147547556,24.235472007368394,1.034253129404108,1.4695271624959412
solar/10T,long,10T,solar/10T/10T/long,720,2.436576839549118,24.920658375785685,1.0687156531003135,1.4845750190626124,2.436576839549118,24.920658375785685,1.0687156531003135,1.4845750190626124
solar/D,short,D,solar/D/D/short,30,327.7923908911192,231378.75717761557,1.282506143275659,0.48010532715090787,327.7923908911192,231378.75717761557,1.282506143275659,0.48010532715090787
solar/H,short,H,solar/H/H/short,48,11.383555098309042,740.6145143024074,0.8796358990371805,1.4027211191480702,11.383555098309042,740.6145143024074,0.8796358990371805,1.4027211191480702
solar/H,medium,H,solar/H/H/medium,480,11.88908073629486,790.5807937956205,0.9089906012686065,1.3995558651582911,11.88908073629486,790.5807937956205,0.9089906012686065,1.3995558651582911
solar/H,long,H,solar/H/H/long,720,12.922837385315288,810.6902676399027,0.9841191318413464,1.4052205546452305,12.922837385315288,810.6902676399027,0.9841191318413464,1.4052205546452305
solar/W,short,W-FRI,solar/W/W-FRI/short,8,1514.572465214416,3470202.97810219,1.6661590840962095,0.28178235618282854,1514.572465214416,3470202.97810219,1.6661590840962095,0.28178235618282854
jena_weather/10T,short,10T,jena_weather/10T/10T/short,48,5.412077870444646,757.9736440507193,0.3024304776680592,0.5553314131572225,5.412077870444646,757.9736440507193,0.3024304776680592,0.5553314131572225
jena_weather/10T,medium,10T,jena_weather/10T/10T/medium,480,10.139417754554474,1447.2513347763347,0.6697039932355547,0.6574379902011027,10.139417754554474,1447.2513347763347,0.6697039932355547,0.6574379902011027
jena_weather/10T,long,10T,jena_weather/10T/10T/long,720,10.29369716745205,1455.8645667989417,0.7038768595070244,0.6526684392762675,10.29369716745205,1455.8645667989417,0.7038768595070244,0.6526684392762675
jena_weather/D,short,D,jena_weather/D/D/short,30,12.286450582837302,620.5646825396825,1.3693369866267222,0.5051663246143493,12.286450582837302,620.5646825396825,1.3693369866267222,0.5051663246143493
jena_weather/H,short,H,jena_weather/H/H/short,48,8.583665304415009,1078.5749649901936,0.525774972131957,0.6079666208531581,8.583665304415009,1078.5749649901936,0.525774972131957,0.6079666208531581
jena_weather/H,medium,H,jena_weather/H/H/medium,480,11.351263330853175,1329.267857142857,0.8487334090580237,0.6829633719176477,11.351263330853175,1329.267857142857,0.8487334090580237,0.6829633719176477
jena_weather/H,long,H,jena_weather/H/H/long,720,12.68870701058201,1354.517328042328,1.0469863484991648,0.6601024750589098,12.68870701058201,1354.517328042328,1.0469863484991648,0.6601024750589098
kdd_cup_2018_with_missing/D,short,D,kdd_cup_2018_with_missing/D/D/short,30,21.373059764663957,2991.888006807301,1.205740177267244,0.47348805445077147,21.373059764663957,2991.888006807301,1.205740177267244,0.47348805445077147
kdd_cup_2018_with_missing/H,short,H,kdd_cup_2018_with_missing/H/H/short,48,22.435797030946265,4609.564049246796,0.9363996762129431,0.50043729876573,22.435797030946265,4609.564049246796,0.9363996762129431,0.50043729876573
kdd_cup_2018_with_missing/H,medium,H,kdd_cup_2018_with_missing/H/H/medium,480,24.766800956205323,5115.024741874477,1.0266246170466529,0.54655608459491,24.766800956205323,5115.024741874477,1.0266246170466529,0.54655608459491
kdd_cup_2018_with_missing/H,long,H,kdd_cup_2018_with_missing/H/H/long,720,23.42066102114471,3957.1577335790157,0.9972481883229009,0.5947255982966538,23.42066102114471,3957.1577335790157,0.9972481883229009,0.5947255982966538
temperature_rain_with_missing,short,D,temperature_rain_with_missing/D/short,30,5.8048057640153505,180.43178540063954,1.3516200186988387,1.5109112963135318,5.8048057640153505,180.43178540063954,1.3516200186988387,1.5109112963135318
saugeenday/D,short,D,saugeenday/D/D/short,30,13.039530436197916,1141.3608333333334,2.8966147255052705,0.3370321449938939,13.039530436197916,1141.3608333333334,2.8966147255052705,0.3370321449938939
saugeenday/M,short,M,saugeenday/M/M/short,12,12.939846947079612,442.49000186011904,0.758117767946897,0.37485788970257605,12.939846947079612,442.49000186011904,0.758117767946897,0.37485788970257605
saugeenday/W,short,W-THU,saugeenday/W/W-THU/short,8,18.075852966308595,1539.874609375,1.4663993446814332,0.4640018829074357,18.075852966308595,1539.874609375,1.4663993446814332,0.4640018829074357
us_births/D,short,D,us_births/D/D/short,30,321.7805989583333,234876.16,0.4737044118390251,0.030393016122418334,321.7805989583333,234876.16,0.4737044118390251,0.030393016122418334
us_births/M,short,M,us_births/M/M/short,12,5375.700520833333,43116122.666666664,0.6092616541853905,0.01667557532346762,5375.700520833333,43116122.666666664,0.6092616541853905,0.01667557532346762
us_births/W,short,W-TUE,us_births/W/W-TUE/short,8,1688.1888950892858,5182320.0,1.534025949143042,0.022746451003114638,1688.1888950892858,5182320.0,1.534025949143042,0.022746451003114638
LOOP_SEATTLE/5T,short,5T,LOOP_SEATTLE/5T/5T/short,48,3.5391973568313015,39.97762142531766,0.5622156651346752,0.07522361566341197,3.5391973568313015,39.97762142531766,0.5622156651346752,0.07522361566341197
LOOP_SEATTLE/5T,medium,5T,LOOP_SEATTLE/5T/5T/medium,480,5.23617233607053,80.30126598377838,0.8324464773669833,0.11936876774816144,5.23617233607053,80.30126598377838,0.8324464773669833,0.11936876774816144
LOOP_SEATTLE/5T,long,5T,LOOP_SEATTLE/5T/5T/long,720,5.590970213332043,93.05751076783052,0.8863770210828932,0.1258009822964305,5.590970213332043,93.05751076783052,0.8863770210828932,0.1258009822964305
LOOP_SEATTLE/D,short,D,LOOP_SEATTLE/D/D/short,30,2.9859054927609407,18.81216288154216,0.9009092422961686,0.054998775258903634,2.9859054927609407,18.81216288154216,0.9009092422961686,0.054998775258903634
LOOP_SEATTLE/H,short,H,LOOP_SEATTLE/H/H/short,48,4.3437305218586415,61.6797960511464,0.8846537607427531,0.09957841752873735,4.3437305218586415,61.6797960511464,0.8846537607427531,0.09957841752873735
