dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,184.8298840970265,2172271.6411173595,0.7927661704503317,0.7805478322680185,184.8298840970265,2172271.6411173595,0.7927661704503317,0.7805478322680185
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,281.5732618820132,3196864.0424372,1.0916115370791624,0.821928179517175,281.5732618820132,3196864.0424372,1.0916115370791624,0.821928179517175
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,298.8954302816597,3307557.7863157135,1.0046026659002079,0.8231303505733872,298.8954302816597,3307557.7863157135,1.0046026659002079,0.8231303505733872
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,291.0798462992424,2376967.0732012955,1.1577470966259922,0.6021172052162906,291.0798462992424,2376967.0732012955,1.1577470966259922,0.6021172052162906
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,131.67489421133018,1696207.878069644,1.7704705933556029,0.7143719460333343,131.67489421133018,1696207.878069644,1.7704705933556029,0.7143719460333343
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,149.89230418528828,2267203.051803954,4.5074994656742895,0.7749302153805165,149.89230418528828,2267203.051803954,4.5074994656742895,0.7749302153805165
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,231.87655209257844,3255273.896279977,3.486857812137721,0.7487731240162734,231.87655209257844,3255273.896279977,3.486857812137721,0.7487731240162734
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,151.33161668715272,1663116.9302118805,5.89479240563003,0.6100329631488134,151.33161668715272,1663116.9302118805,5.89479240563003,0.6100329631488134
bizitobs_application,short,10S,bizitobs_application/10S/short,60,895.6231944444445,4628058.737777778,2.290404886069486,0.035693694446401275,895.6231944444445,4628058.737777778,2.290404886069486,0.035693694446401275
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2312.8304166666667,21133274.453333333,5.499013837109457,0.08009391734664231,2312.8304166666667,21133274.453333333,5.499013837109457,0.08009391734664231
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2748.6669444444447,23530773.617777776,6.3371721431261285,0.09251328895226003,2748.6669444444447,23530773.617777776,6.3371721431261285,0.09251328895226003
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.7183717273530505,21.164141845703124,0.2813134139274178,0.2106502784236394,2.7183717273530505,21.164141845703124,0.2813134139274178,0.2106502784236394
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.291158455569727,150.66107568027212,0.8126643792604391,0.7610363871712195,8.291158455569727,150.66107568027212,0.8126643792604391,0.7610363871712195
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,12.22625,399.84833333333336,1.1345598773874799,0.9105429169467881,12.22625,399.84833333333336,1.1345598773874799,0.9105429169467881
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,7.998155381944445,160.94447544642858,0.7816982475204817,0.7784937371233238,7.998155381944445,160.94447544642858,0.7816982475204817,0.7784937371233238
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,10.24243396577381,198.9240513392857,0.9972278056770206,0.9146462182791552,10.24243396577381,198.9240513392857,0.9972278056770206,0.9146462182791552
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,10.999389260912698,212.65057043650793,1.11483823813344,0.9040630696111167,10.999389260912698,212.65057043650793,1.11483823813344,0.9040630696111167
