dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,176.578295323194,1862165.2177787304,0.7673495556393788,0.7722282815512941,176.578295323194,1862165.2177787304,0.7673495556393788,0.7722282815512941
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,326.2732807472397,3601713.007287949,1.1154938529735088,0.8184473499330851,326.2732807472397,3601713.007287949,1.1154938529735088,0.8184473499330851
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,378.7936337051933,4023453.0893860953,1.029957761980143,0.8315979746997113,378.7936337051933,4023453.0893860953,1.029957761980143,0.8315979746997113
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,299.81980049270516,2515705.134463709,1.1479161552879276,0.5983573364584025,299.81980049270516,2515705.134463709,1.1479161552879276,0.5983573364584025
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,127.98171601949836,1654258.7998939264,1.7581979076803036,0.683865217281974,127.98171601949836,1654258.7998939264,1.7581979076803036,0.683865217281974
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,148.99463567414296,2249365.422910068,4.520116966981615,0.7342582339024954,148.99463567414296,2249365.422910068,4.520116966981615,0.7342582339024954
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,260.5251130895847,4150822.567156951,3.507344500232521,0.7377078383581558,260.5251130895847,4150822.567156951,3.507344500232521,0.7377078383581558
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,151.92566614275793,1693200.8287175621,5.8022510006706405,0.5929786080830075,151.92566614275793,1693200.8287175621,5.8022510006706405,0.5929786080830075
bizitobs_application,short,10S,bizitobs_application/10S/short,60,879.1665972222222,4178090.097777778,2.820860519680881,0.04073669772407847,879.1665972222222,4178090.097777778,2.820860519680881,0.04073669772407847
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2221.38,21538889.386666667,8.215833556338485,0.11378715649147504,2221.38,21538889.386666667,8.215833556338485,0.11378715649147504
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2459.4558333333334,21025345.99111111,9.958115573431643,0.1373777317362853,2459.4558333333334,21025345.99111111,9.958115573431643,0.1373777317362853
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.702549307686942,20.94112563360305,0.281462288749887,0.20965682387078863,2.702549307686942,20.94112563360305,0.281462288749887,0.20965682387078863
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.112969680059523,155.05916241496598,0.8012316428220846,0.7999225315651207,8.112969680059523,155.05916241496598,0.8012316428220846,0.7999225315651207
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,13.079320436507937,439.47579365079366,1.2198197754958815,0.9963182516441368,13.079320436507937,439.47579365079366,1.2198197754958815,0.9963182516441368
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,7.054613385881696,134.54634796626985,0.7051611672069595,0.7535446282946717,7.054613385881696,134.54634796626985,0.7051611672069595,0.7535446282946717
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,8.148508417038691,137.09056919642856,0.8081333467715459,0.8532136883578988,8.148508417038691,137.09056919642856,0.8081333467715459,0.8532136883578988
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,9.433144996279761,163.02745535714286,0.971648207034897,0.859829782904364,9.433144996279761,163.02745535714286,0.971648207034897,0.859829782904364
bizitobs_service,short,10S,bizitobs_service/10S/short,60,43.44208643353175,22362.141550512566,1.661938643132279,0.09179182876871843,43.44208643353175,22362.141550512566,1.661938643132279,0.09179182876871843
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,113.92930555555556,151557.68380952382,4.500502299172509,0.19372216486151458,113.92930555555556,151557.68380952382,4.500502299172509,0.19372216486151458
bizitobs_service,long,10S,bizitobs_service/10S/long,900,133.61951058201058,203510.9655026455,4.899097730521264,0.2115182559368369,133.61951058201058,203510.9655026455,4.899097730521264,0.2115182559368369
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.47433042355199506,1.3304215913688708,0.8644353639916253,1.878410882081588,0.47433042355199506,1.3304215913688708,0.8644353639916253,1.878410882081588
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.3108684866228297,28.922063045809217,0.7482387918080009,1.04524161564301,2.3108684866228297,28.922063045809217,0.7482387918080009,1.04524161564301
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.303161168502548,490.9597157623808,0.7509149152012632,0.4748568166118496,9.303161168502548,490.9597157623808,0.7509149152012632,0.4748568166118496
restaurant,short,D,restaurant/D/short,30,7.231587095110092,143.6523868001074,0.6901293538269296,0.39665294904671317,7.231587095110092,143.6523868001074,0.6901293538269296,0.39665294904671317
covid_deaths,short,D,covid_deaths/D/short,30,250.7699607906485,1932179.0432330826,46.547054228967745,0.4177385691156986,250.7699607906485,1932179.0432330826,46.547054228967745,0.4177385691156986
hospital,short,M,hospital/M/short,12,18.379215112824586,3188.488021512386,0.760333766481424,0.17261639063228176,18.379215112824586,3188.488021512386,0.760333766481424,0.17261639063228176
electricity/15T,short,15T,electricity/15T/15T/short,48,86.19313450718785,254578.88415316195,1.6521840368860292,0.2430961239510991,86.19313450718785,254578.88415316195,1.6521840368860292,0.2430961239510991
electricity/15T,medium,15T,electricity/15T/15T/medium,480,99.97329544974662,532258.5057836783,1.6857188450960798,0.24264719425814527,99.97329544974662,532258.5057836783,1.6857188450960798,0.24264719425814527
electricity/15T,long,15T,electricity/15T/15T/long,720,113.11071102254598,745278.9307305274,1.8358292034297239,0.2521848587376666,113.11071102254598,745278.9307305274,1.8358292034297239,0.2521848587376666
electricity/D,short,D,electricity/D/D/short,30,4745.941515765766,1660927086.4167206,1.5190098009345159,0.10242356804194429,4745.941515765766,1660927086.4167206,1.5190098009345159,0.10242356804194429
electricity/H,short,H,electricity/H/H/short,48,194.78077041213578,1828097.7247319291,1.0414727613940158,0.14027517719090613,194.78077041213578,1828097.7247319291,1.0414727613940158,0.14027517719090613
electricity/H,medium,H,electricity/H/H/medium,480,296.42828894812783,9952825.66281813,1.1967765587595323,0.1440593621577193,296.42828894812783,9952825.66281813,1.1967765587595323,0.1440593621577193
electricity/H,long,H,electricity/H/H/long,720,378.95283999624627,18695011.520684686,1.435104915678739,0.16252055460785772,378.95283999624627,18695011.520684686,1.435104915678739,0.16252055460785772
electricity/W,short,W-FRI,electricity/W/W-FRI/short,8,50767.62581644144,274167758092.45404,1.9629646630396536,0.11823190049860237,50767.62581644144,274167758092.45404,1.9629646630396536,0.11823190049860237
ett1/15T,short,15T,ett1/15T/15T/short,48,1.2172001884097146,5.456732068743024,0.8168540232594966,0.2800543863676798,1.2172001884097146,5.456732068743024,0.8168540232594966,0.2800543863676798
ett1/15T,medium,15T,ett1/15T/15T/medium,480,2.1006194971478176,15.839203791542658,1.3411604329039803,0.5052396404381065,2.1006194971478176,15.839203791542658,1.3411604329039803,0.5052396404381065
ett1/15T,long,15T,ett1/15T/15T/long,720,2.1200518120659724,14.821059880332342,1.3822167198315378,0.5133543921708372,2.1200518120659724,14.821059880332342,1.3822167198315378,0.5133543921708372
ett1/D,short,D,ett1/D/D/short,30,130.91356646825398,37182.114285714284,1.6888905479482395,0.47532866141299446,130.91356646825398,37182.114285714284,1.6888905479482395,0.47532866141299446
ett1/H,short,H,ett1/H/H/short,48,4.975368826729911,96.55496361142113,0.8336374407360383,0.2669779152973401,4.975368826729911,96.55496361142113,0.8336374407360383,0.2669779152973401
ett1/H,medium,H,ett1/H/H/medium,480,6.904088774181548,129.9990234375,1.2798665944792176,0.4465790403513236,6.904088774181548,129.9990234375,1.2798665944792176,0.4465790403513236
ett1/H,long,H,ett1/H/H/long,720,7.280535920965608,149.0869212962963,1.3910081601337325,0.48157639811287006,7.280535920965608,149.0869212962963,1.3910081601337325,0.48157639811287006
ett1/W,short,W-THU,ett1/W/W-THU/short,8,847.48583984375,1192657.5714285714,1.5084044809177966,0.5330310541824838,847.48583984375,1192657.5714285714,1.5084044809177966,0.5330310541824838
ett2/15T,short,15T,ett2/15T/15T/short,48,2.1868174416678294,11.321571422758556,0.9622735392881864,0.15991143087662216,2.1868174416678294,11.321571422758556,0.9622735392881864,0.15991143087662216
ett2/15T,medium,15T,ett2/15T/15T/medium,480,2.658146546378968,17.573050595238094,1.114997544165172,0.1933623721859406,2.658146546378968,17.573050595238094,1.114997544165172,0.1933623721859406
ett2/15T,long,15T,ett2/15T/15T/long,720,2.8305127728174604,19.5673970734127,1.1842321876023452,0.2018424420726783,2.8305127728174604,19.5673970734127,1.1842321876023452,0.2018424420726783
ett2/D,short,D,ett2/D/D/short,30,222.41934523809525,130749.33333333333,1.4494885329611717,0.1515516414555246,222.41934523809525,130749.33333333333,1.4494885329611717,0.1515516414555246
ett2/H,short,H,ett2/H/H/short,48,6.617252894810268,113.21695498511905,0.7775797718369263,0.11772400059515883,6.617252894810268,113.21695498511905,0.7775797718369263,0.11772400059515883
ett2/H,medium,H,ett2/H/H/medium,480,10.54695521763393,262.9467075892857,1.1538453025521789,0.1883861404929475,10.54695521763393,262.9467075892857,1.1538453025521789,0.1883861404929475
ett2/H,long,H,ett2/H/H/long,720,9.86320064484127,240.7996693121693,1.1068362910218572,0.18944284812011553,9.86320064484127,240.7996693121693,1.1068362910218572,0.18944284812011553
ett2/W,short,W-THU,ett2/W/W-THU/short,8,1706.179408482143,5340648.0,1.2077603790365583,0.2423058790425671,1706.179408482143,5340648.0,1.2077603790365583,0.2423058790425671
solar/10T,short,10T,solar/10T/10T/short,48,2.5917699215185905,28.463405399368916,1.1421852858988701,1.5751485232543159,2.5917699215185905,28.463405399368916,1.1421852858988701,1.5751485232543159
solar/10T,medium,10T,solar/10T/10T/medium,480,3.283977052401294,33.159870344641675,1.4405921467309382,1.502597148598599,3.283977052401294,33.159870344641675,1.4405921467309382,1.502597148598599
solar/10T,long,10T,solar/10T/10T/long,720,4.065399422378726,42.17264349845397,1.7914049775567396,1.5312907387561228,4.065399422378726,42.17264349845397,1.7914049775567396,1.5312907387561228
solar/D,short,D,solar/D/D/short,30,282.23957763077857,183984.13819951337,1.101343889734613,0.4424154688706472,282.23957763077857,183984.13819951337,1.101343889734613,0.4424154688706472
solar/H,short,H,solar/H/H/short,48,11.475338076458254,659.9752714215969,0.8858472001339812,1.4088379254032466,11.475338076458254,659.9752714215969,0.8858472001339812,1.4088379254032466
solar/H,medium,H,solar/H/H/medium,480,12.393823776802007,678.3410317822385,0.9495893136601707,1.4126983940472515,12.393823776802007,678.3410317822385,0.9495893136601707,1.4126983940472515
solar/H,long,H,solar/H/H/long,720,13.211669803071777,662.2973793592863,1.0083503841974315,1.4159535884321168,13.211669803071777,662.2973793592863,1.0083503841974315,1.4159535884321168
solar/W,short,W-FRI,solar/W/W-FRI/short,8,1425.7513115875913,3103146.2335766423,1.5646735996816783,0.2678565237083707,1425.7513115875913,3103146.2335766423,1.5646735996816783,0.2678565237083707
jena_weather/10T,short,10T,jena_weather/10T/10T/short,48,7.400523200867668,1125.6837006977626,0.3158104017698507,0.5829932883359662,7.400523200867668,1125.6837006977626,0.3158104017698507,0.5829932883359662
jena_weather/10T,medium,10T,jena_weather/10T/10T/medium,480,11.638649962233947,1786.1294034090909,0.6857707647242628,0.6730764693635056,11.638649962233947,1786.1294034090909,0.6857707647242628,0.6730764693635056
jena_weather/10T,long,10T,jena_weather/10T/10T/long,720,11.969160647114748,1785.7095754794973,0.721526860366905,0.6621399398433785,11.969160647114748,1785.7095754794973,0.721526860366905,0.6621399398433785
jena_weather/D,short,D,jena_weather/D/D/short,30,11.688537791418652,533.1535714285715,1.301925235034986,0.4872948792626545,11.688537791418652,533.1535714285715,1.301925235034986,0.4872948792626545
jena_weather/H,short,H,jena_weather/H/H/short,48,8.502653550583815,1089.3480032886578,0.5315791548506789,0.6169861270983943,8.502653550583815,1089.3480032886578,0.5315791548506789,0.6169861270983943
jena_weather/H,medium,H,jena_weather/H/H/medium,480,10.839121403769841,1261.8431547619048,0.8134809488070502,0.6905241863138865,10.839121403769841,1261.8431547619048,0.8134809488070502,0.6905241863138865
jena_weather/H,long,H,jena_weather/H/H/long,720,13.162241650132275,1513.7333333333333,1.0721962615299463,0.6749330280576896,13.162241650132275,1513.7333333333333,1.0721962615299463,0.6749330280576896
kdd_cup_2018_with_missing/D,short,D,kdd_cup_2018_with_missing/D/D/short,30,21.37037072751471,2981.7719522990224,1.2104380407762438,0.4730839133282159,21.37037072751471,2981.7719522990224,1.2104380407762438,0.4730839133282159
kdd_cup_2018_with_missing/H,short,H,kdd_cup_2018_with_missing/H/H/short,48,23.089979110262274,4642.89925672355,0.9592955128873674,0.5079492840361347,23.089979110262274,4642.89925672355,0.9592955128873674,0.5079492840361347
kdd_cup_2018_with_missing/H,medium,H,kdd_cup_2018_with_missing/H/H/medium,480,25.036328075291912,5146.661243434419,1.032377928984659,0.547573281960272,25.036328075291912,5146.661243434419,1.032377928984659,0.547573281960272
kdd_cup_2018_with_missing/H,long,H,kdd_cup_2018_with_missing/H/H/long,720,23.98614580159772,4067.3712114998157,1.0172618500585207,0.603202604998972,23.98614580159772,4067.3712114998157,1.0172618500585207,0.603202604998972
