dataset_config,model,MAE,MSE,MASE,SMAPE
SZ_TAXI/15T/15T/short,epoch_999-step_100000-v1,2.999239360310947,18.810319073762066,0.6018266736494832,0.4220888584424566
SZ_TAXI/15T/15T/medium,epoch_999-step_100000-v1,3.252680382361779,20.168671123798077,0.6402271674326615,0.4596147148278419
SZ_TAXI/15T/15T/long,epoch_999-step_100000-v1,3.5569306724091883,23.625012241809117,0.6798484367391561,0.4829441859875915
SZ_TAXI/H/H/short,epoch_999-step_100000-v1,1.9589306431957798,7.963474501911391,0.5996941948931029,0.3071786460797968
m4_daily/D/short,epoch_999-step_100000-v1,172.88226132916793,341020.62153587484,3.265818735602503,0.03145592875809578
m4_hourly/H/short,epoch_999-step_100000-v1,249.87940713633662,1685386.4590038601,1.1109381749778573,0.11492110787342705
m4_monthly/M/short,epoch_999-step_100000-v1,591.1089059696903,1996897.2063900463,1.0054354822382574,0.13890529335203472
m4_quarterly/Q-DEC/short,epoch_999-step_100000-v1,577.5190730895996,1808753.835545573,1.2465991016131837,0.10497666880287307
m4_weekly/W-SUN/short,epoch_999-step_100000-v1,347.3210574244697,472453.7150203557,2.597682168652912,0.09169739505068526
m4_yearly/A-DEC/short,epoch_999-step_100000-v1,959.8842463275968,3976148.2926061344,3.6368493745274857,0.15861150288863193
M_DENSE/D/D/short,epoch_999-step_100000-v1,54.89392071759259,11327.763333333334,0.8145887271688259,0.11810674400299843
M_DENSE/H/H/short,epoch_999-step_100000-v1,98.15833279079861,46976.047743055555,0.85913065559156,0.23385476463715163
M_DENSE/H/H/medium,epoch_999-step_100000-v1,96.34550347222222,39631.20444444445,0.8256521404493298,0.23365713811155772
M_DENSE/H/H/long,epoch_999-step_100000-v1,102.6497800925926,44354.79111111111,0.8712324050974625,0.2410382573529566
