dataset_config,model,MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T/5T/short,epoch_99-step_10000,185.27700893451257,2146452.041780546,0.8377901993061073,0.7821306377404066
bitbrains_fast_storage/5T/5T/medium,epoch_99-step_10000,331.4948868809421,3852227.0190343573,1.1290001145714752,0.8297043944433204
bitbrains_fast_storage/5T/5T/long,epoch_99-step_10000,366.32486125925965,3531444.9502759143,1.0486610308269018,0.8487760678256099
bitbrains_fast_storage/H/H/short,epoch_99-step_10000,336.2069447718926,2781815.9861246776,1.2601638665996142,0.6166144581340923
bitbrains_rnd/5T/5T/short,epoch_99-step_10000,144.48806403480424,1791952.878421117,1.8773853341814695,0.7534971152471363
bitbrains_rnd/5T/5T/medium,epoch_99-step_10000,173.76083080161234,2115784.4855748904,4.628693168302861,0.8099516946532331
bitbrains_rnd/5T/5T/long,epoch_99-step_10000,195.71037572071756,2205264.178278208,3.607960454426285,0.7978451179925673
bitbrains_rnd/H/H/short,epoch_99-step_10000,158.99208205039227,1792900.849602845,6.037787892326864,0.631634818854281
bizitobs_application/10S/short,epoch_99-step_10000,759.1720833333334,3803377.208888889,2.919741988224058,0.04205299706747198
bizitobs_application/10S/medium,epoch_99-step_10000,2113.7214583333334,20263101.44,6.700820642187287,0.09456455332505483
bizitobs_application/10S/long,epoch_99-step_10000,2524.1580555555556,21303919.50222222,7.488241070495741,0.10568980973580162
bizitobs_l2c/5T/5T/short,epoch_99-step_10000,2.826551273890904,21.325352332705542,0.29191488851433234,0.21737724954657772
bizitobs_l2c/5T/5T/medium,epoch_99-step_10000,7.45109481292517,124.38789328231293,0.7423943722811304,0.7197372285440612
bizitobs_l2c/5T/5T/long,epoch_99-step_10000,13.02868179563492,387.64896825396823,1.231195981851449,0.9559259093514415
bizitobs_l2c/H/H/short,epoch_99-step_10000,7.724622938368055,152.572265625,0.7812779591593139,0.7404198080055204
bizitobs_l2c/H/H/medium,epoch_99-step_10000,10.3341796875,207.86573660714285,1.0252946399073883,0.9593851341767794
bizitobs_l2c/H/H/long,epoch_99-step_10000,10.575771949404762,213.1000248015873,1.0682398262780077,0.9380589423997316
bizitobs_service/10S/short,epoch_99-step_10000,38.9073234437004,19150.199971891536,1.6114071161626913,0.1053594198167425
bizitobs_service/10S/medium,epoch_99-step_10000,110.39907490079365,148773.1784126984,3.5162397840002475,0.16673570976584282
bizitobs_service/10S/long,epoch_99-step_10000,134.66738095238094,201316.32761904763,3.7611132645109913,0.18034099686226432
car_parts_with_missing/M/short,epoch_99-step_10000,0.5051268009577549,1.3169526862515322,0.9107264032608939,1.8653007259849825
hierarchical_sales/D/D/short,epoch_99-step_10000,2.315993592797256,28.85078859743179,0.750812470315868,1.031748902651144
hierarchical_sales/W/W-WED/short,epoch_99-step_10000,9.241992174568823,476.87776003045553,0.7452742165714722,0.47805577671310207
restaurant/D/short,epoch_99-step_10000,7.416056007277657,148.7516953716027,0.7058560505481921,0.40523547916798464
covid_deaths/D/short,epoch_99-step_10000,249.96320782424812,1391180.5954887217,50.1573201742096,0.43695985429771655
hospital/M/short,epoch_99-step_10000,18.645179851321437,2787.15563545741,0.7879752186049728,0.1791490331778004
electricity/15T/15T/short,epoch_99-step_10000,71.70958284395235,200296.51372557494,1.3125739109474333,0.20835068524516892
electricity/15T/15T/medium,epoch_99-step_10000,79.11388929432363,452274.14488138724,1.1776994785919734,0.18349625735039957
electricity/15T/15T/long,epoch_99-step_10000,92.59771441705377,706314.1821067121,1.2734960160434612,0.19089199165189394
electricity/D/D/short,epoch_99-step_10000,4870.428486486487,1553564507.1083243,1.5802511019096104,0.10517134724063305
electricity/H/H/short,epoch_99-step_10000,195.39575093037374,1686044.5640517666,1.0572604537517183,0.14476095083866639
electricity/H/H/medium,epoch_99-step_10000,359.0511438978041,13138828.847024212,1.3861859292638752,0.16452447746918414
electricity/H/H/long,epoch_99-step_10000,457.742653246997,23872579.114294294,1.7054481252705986,0.1906613698099803
electricity/W/W-FRI/short,epoch_99-step_10000,45306.65838963964,251743131022.52972,1.8789128825043846,0.11632379835127814
ett1/15T/15T/short,epoch_99-step_10000,1.2073326746622721,5.615723496391659,0.776493101058752,0.26504807133877534
ett1/15T/15T/medium,epoch_99-step_10000,1.8363597470238096,12.323810763888888,1.143916090051106,0.439181440335802
ett1/15T/15T/long,epoch_99-step_10000,1.8068205915178572,10.958330543154762,1.1549472665612648,0.4437969178439798
ett1/D/D/short,epoch_99-step_10000,135.94610615079364,43251.898412698414,1.661299234844131,0.4613886383245749
ett1/H/H/short,epoch_99-step_10000,5.34343021937779,106.6715831938244,0.8747119094968383,0.2743085100271617
ett1/H/H/medium,epoch_99-step_10000,7.927706473214286,159.9313988095238,1.431529438188741,0.48164938211612424
ett1/H/H/long,epoch_99-step_10000,8.71315517526455,197.00993716931217,1.5777724931376302,0.527497493597218
ett1/W/W-THU/short,epoch_99-step_10000,870.5740792410714,1288396.857142857,1.6577101502145568,0.602550395555469
ett2/15T/15T/short,epoch_99-step_10000,1.8892273312523251,8.802184622628348,0.8154808426913902,0.13771972036157865
ett2/15T/15T/medium,epoch_99-step_10000,2.3696607607886904,14.71678943452381,0.9735839150658661,0.17338829087032578
ett2/15T/15T/long,epoch_99-step_10000,2.460803958953373,14.57196304563492,1.0112938686996362,0.1783941778968365
ett2/D/D/short,epoch_99-step_10000,201.8162326388889,108218.23492063492,1.387515343810601,0.1514482923890837
ett2/H/H/short,epoch_99-step_10000,6.7581939697265625,121.81025855654762,0.7752502339008661,0.1152539575052518
ett2/H/H/medium,epoch_99-step_10000,10.611394391741072,271.74784226190474,1.1623657804909846,0.1879109413324859
ett2/H/H/long,epoch_99-step_10000,9.290372850529101,239.88462301587302,1.0523800580609386,0.17686390125104054
ett2/W/W-THU/short,epoch_99-step_10000,2193.8258928571427,7767784.0,1.7331232905064058,0.3406044939311735
solar/10T/10T/short,epoch_99-step_10000,3.101201052329256,34.10886946258174,1.3704210278283175,1.5891523738318953
solar/10T/10T/medium,epoch_99-step_10000,2.813938696240461,24.28450965805408,1.2346047271049345,1.471558350459156
solar/10T/10T/long,epoch_99-step_10000,3.0292606796178023,25.954588338909165,1.328047294787795,1.4789199578315395
solar/D/D/short,epoch_99-step_10000,259.5810561131387,145614.8700729927,1.0137313368571745,0.4308657026662692
solar/H/H/short,epoch_99-step_10000,12.622098168729591,661.2344570367525,0.9764678088857621,1.4174563365510686
solar/H/H/medium,epoch_99-step_10000,14.404370532998783,723.985842457421,1.101138040719885,1.4222616410534241
solar/H/H/long,epoch_99-step_10000,15.825077459701946,775.8228482360097,1.2025932565713116,1.4232697635873224
solar/W/W-FRI/short,epoch_99-step_10000,1699.973269274635,4096160.408759124,1.8759833962849395,0.31048500716354344
jena_weather/10T/10T/short,epoch_99-step_10000,6.602634021214077,821.5628650998312,0.32015385385664324,0.5574561470634553
jena_weather/10T/10T/medium,epoch_99-step_10000,12.16165547776876,1635.4988455988455,0.6683726194214082,0.6651155307292669
jena_weather/10T/10T/long,epoch_99-step_10000,12.95810546875,1617.5661634011244,0.7465530085302483,0.6624503950160104
jena_weather/D/D/short,epoch_99-step_10000,12.097642299107143,565.2492063492064,1.4228357438052428,0.49068755315300383
jena_weather/H/H/short,epoch_99-step_10000,9.426857039245249,1108.2265730549518,0.5721911663226056,0.6157376035872608
jena_weather/H/H/medium,epoch_99-step_10000,12.65348152281746,1316.1532738095239,0.9018799430072723,0.6893260727413919
jena_weather/H/H/long,epoch_99-step_10000,14.440962921626983,1438.5695767195766,1.11018269959579,0.6728342509336305
kdd_cup_2018_with_missing/D/D/short,epoch_99-step_10000,21.042776411538334,2868.148673345136,1.191706008202216,0.46361969731854163
kdd_cup_2018_with_missing/H/H/short,epoch_99-step_10000,22.73156866568823,4612.458965391653,0.9508496755811392,0.5041472990504064
kdd_cup_2018_with_missing/H/H/medium,epoch_99-step_10000,25.6215982870799,5259.931410793662,1.0506881231683454,0.5584972270443191
kdd_cup_2018_with_missing/H/H/long,epoch_99-step_10000,24.105742538346387,4092.1220515171576,1.0224058369582472,0.6036009760216179
temperature_rain_with_missing/D/short,epoch_99-step_10000,5.911723153752986,181.58889229073904,1.3876867971763254,1.4620477259427436
saugeenday/D/D/short,epoch_99-step_10000,14.19033203125,1406.4817708333333,3.152796802772691,0.36938664471096067
