dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,183.03114924679605,1923014.2291724223,0.7822861847125677,0.7884419660443364,183.03114924679605,1923014.2291724223,0.7822861847125677,0.7884419660443364
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,279.54971791867143,2939510.894932712,1.0832563775135273,0.8270975832923915,279.54971791867143,2939510.894932712,1.0832563775135273,0.8270975832923915
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,300.3607685534205,3219170.512502877,1.0095731346701047,0.840728913861075,300.3607685534205,3219170.512502877,1.0095731346701047,0.840728913861075
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,352.10516438638916,2991475.456530773,1.199366756965853,0.6121880630596052,352.10516438638916,2991475.456530773,1.199366756965853,0.6121880630596052
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,130.0712776640433,1570516.781190787,1.7741166344334118,0.7348607236586492,130.0712776640433,1570516.781190787,1.7741166344334118,0.7348607236586492
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,154.468118612505,2247087.5272510187,4.51957522873377,0.789705516637016,154.468118612505,2247087.5272510187,4.51957522873377,0.789705516637016
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,245.88011270566426,3610080.129662605,3.490942509263692,0.7602776591035818,245.88011270566426,3610080.129662605,3.490942509263692,0.7602776591035818
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,159.15338548608491,1613165.3967268246,5.901639742790445,0.6168932214682347,159.15338548608491,1613165.3967268246,5.901639742790445,0.6168932214682347
bizitobs_application,short,10S,bizitobs_application/10S/short,60,824.9070833333334,3489557.617777778,2.5200231346781536,0.03653478809836134,824.9070833333334,3489557.617777778,2.5200231346781536,0.03653478809836134
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2238.775833333333,20374365.866666667,5.933598815943449,0.08414871521302189,2238.775833333333,20374365.866666667,5.933598815943449,0.08414871521302189
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2484.9402777777777,20279914.95111111,6.464987121520987,0.09102967662982418,2484.9402777777777,20279914.95111111,6.464987121520987,0.09102967662982418
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.7544981093633742,21.09363548642113,0.28432347898446886,0.21219134050620006,2.7544981093633742,21.09363548642113,0.28432347898446886,0.21219134050620006
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.704962531887755,158.98065476190476,0.8424878008038565,0.9201506487640474,8.704962531887755,158.98065476190476,0.8424878008038565,0.9201506487640474
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,13.772874503968254,389.7916666666667,1.292611125199551,1.24214412994613,13.772874503968254,389.7916666666667,1.292611125199551,1.24214412994613
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,9.339558919270834,204.28679935515873,0.9146527727044286,0.9394744821646741,9.339558919270834,204.28679935515873,0.9146527727044286,0.9394744821646741
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,12.278849283854166,290.6699404761905,1.1873074124596947,1.1059093045694588,12.278849283854166,290.6699404761905,1.1873074124596947,1.1059093045694588
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,11.975259641617063,259.64920634920634,1.1905252615173518,1.007113188276336,11.975259641617063,259.64920634920634,1.1905252615173518,1.007113188276336
bizitobs_service,short,10S,bizitobs_service/10S/short,60,42.2793039021164,20255.916941964286,1.5940689475117122,0.10293983637783634,42.2793039021164,20255.916941964286,1.5940689475117122,0.10293983637783634
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,114.22717509920635,154154.20444444445,3.3421827333166654,0.15589881783971857,114.22717509920635,154154.20444444445,3.3421827333166654,0.15589881783971857
bizitobs_service,long,10S,bizitobs_service/10S/long,900,132.5818783068783,200135.07047619048,3.4713839646137647,0.1674894982692544,132.5818783068783,200135.07047619048,3.4713839646137647,0.1674894982692544
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.474672885059566,1.3067597644142506,0.8642901278317426,1.869867892640198,0.474672885059566,1.3067597644142506,0.8642901278317426,1.869867892640198
