dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,239.2970722014444,2301731.5416832925,1.0522482677385125,0.8076151226172221,239.2970722014444,2301731.5416832925,1.0522482677385125,0.8076151226172221
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,365.21270940535305,3054146.7360288603,1.44328946772885,0.8804866367122383,365.21270940535305,3054146.7360288603,1.44328946772885,0.8804866367122383
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,431.3526984216957,4335328.7719274135,1.5159106160901221,0.9199001326999405,431.3526984216957,4335328.7719274135,1.5159106160901221,0.9199001326999405
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,351.46920011708477,2974159.721073353,1.4836384113476209,0.6553761762111447,351.46920011708477,2974159.721073353,1.4836384113476209,0.6553761762111447
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,157.2065825823002,1818221.7145873257,2.0502313483246395,0.7787000937983046,157.2065825823002,1818221.7145873257,2.0502313483246395,0.7787000937983046
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,217.53441131437816,2170527.2621934083,5.102659175763663,0.8655967705365889,217.53441131437816,2170527.2621934083,5.102659175763663,0.8655967705365889
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,306.2897957552144,3582383.3580374722,4.281360168181375,0.871154644268961,306.2897957552144,3582383.3580374722,4.281360168181375,0.871154644268961
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,253.55840403072,2797684.3816426494,6.019618014340244,0.6715223402721787,253.55840403072,2797684.3816426494,6.019618014340244,0.6715223402721787
bizitobs_application,short,10S,bizitobs_application/10S/short,60,1044.4439583333333,5024996.124444445,3.374209596204052,0.050089100356896885,1044.4439583333333,5024996.124444445,3.374209596204052,0.050089100356896885
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,3105.9497916666664,27395710.293333333,14.458681089929826,0.19498977784588534,3105.9497916666664,27395710.293333333,14.458681089929826,0.19498977784588534
bizitobs_application,long,10S,bizitobs_application/10S/long,900,3610.9344444444446,34111711.00444444,17.00578241313778,0.22521248670800784,3610.9344444444446,34111711.00444444,17.00578241313778,0.22521248670800784
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,3.155728203909738,25.41985168457031,0.3263138791036589,0.22565078462891233,3.155728203909738,25.41985168457031,0.3263138791036589,0.22565078462891233
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,10.664590640943878,269.98090986394556,1.0254721783587264,0.8946750807488741,10.664590640943878,269.98090986394556,1.0254721783587264,0.8946750807488741
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,18.96780257936508,877.618253968254,1.7651415198684666,1.1255491362829708,18.96780257936508,877.618253968254,1.7651415198684666,1.1255491362829708
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,9.620301261780755,193.1145988343254,0.9343458265238522,0.8467108467174576,9.620301261780755,193.1145988343254,0.9343458265238522,0.8467108467174576
