dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,186.13689745866566,1982827.8351161059,0.7788984911254158,0.7700339315078754,186.13689745866566,1982827.8351161059,0.7788984911254158,0.7700339315078754
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,289.98021918742154,2952499.880160155,1.093507955619716,0.814627351347019,289.98021918742154,2952499.880160155,1.093507955619716,0.814627351347019
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,337.53320250100484,3238477.3465868295,1.0084606202315682,0.8286183776511719,337.53320250100484,3238477.3465868295,1.0084606202315682,0.8286183776511719
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,286.9932079123812,2342043.073767876,1.1718195118648864,0.6016720227144591,286.9932079123812,2342043.073767876,1.1718195118648864,0.6016720227144591
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,131.7742294082625,1676899.8129904096,1.7909233744429989,0.6989687173872331,131.7742294082625,1676899.8129904096,1.7909233744429989,0.6989687173872331
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,153.4670090789809,2214267.6832182044,4.533573487299789,0.7525547584335254,153.4670090789809,2214267.6832182044,4.533573487299789,0.7525547584335254
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,261.0696939492958,3959986.640890689,3.505670520018476,0.7467954656949367,261.0696939492958,3959986.640890689,3.505670520018476,0.7467954656949367
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,153.62258990480336,1668050.8800623408,5.86335504441922,0.6112762473154062,153.62258990480336,1668050.8800623408,5.86335504441922,0.6112762473154062
bizitobs_application,short,10S,bizitobs_application/10S/short,60,852.8502777777778,4277605.831111111,2.360459639958435,0.036179915316457444,852.8502777777778,4277605.831111111,2.360459639958435,0.036179915316457444
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2354.535625,20815986.346666668,5.944007513069041,0.08703402199423642,2354.535625,20815986.346666668,5.944007513069041,0.08703402199423642
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2673.7269444444446,22235217.92,6.8849395029128875,0.10007337230255323,2673.7269444444446,22235217.92,6.8849395029128875,0.10007337230255323
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.6516405014764697,20.403040422712053,0.2744693322362373,0.20647145547034074,2.6516405014764697,20.403040422712053,0.2744693322362373,0.20647145547034074
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.53907246492347,155.8825255102041,0.8392752986396469,0.7690452564498529,8.53907246492347,155.8825255102041,0.8392752986396469,0.7690452564498529
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,12.398696676587301,387.33265873015876,1.1501026611699885,0.932470775098666,12.398696676587301,387.33265873015876,1.1501026611699885,0.932470775098666
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,7.199682810949901,131.4827628968254,0.7063268226188493,0.7524681204179153,7.199682810949901,131.4827628968254,0.7063268226188493,0.7524681204179153
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,9.005969819568453,160.41283482142856,0.8760826066758577,0.8696109936062164,9.005969819568453,160.41283482142856,0.8760826066758577,0.8696109936062164
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,9.85190662202381,180.9945808531746,1.0032331310008182,0.8535075329971067,9.85190662202381,180.9945808531746,1.0032331310008182,0.8535075329971067
bizitobs_service,short,10S,bizitobs_service/10S/short,60,43.954953187003966,24014.754185681217,1.506416192558219,0.0900455836934058,43.954953187003966,24014.754185681217,1.506416192558219,0.0900455836934058
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,119.44871031746031,157935.68,3.3479886170416853,0.16051585056879333,119.44871031746031,157935.68,3.3479886170416853,0.16051585056879333
bizitobs_service,long,10S,bizitobs_service/10S/long,900,139.17796296296297,200938.1655026455,3.6232744570158055,0.17649953156401044,139.17796296296297,200938.1655026455,3.6232744570158055,0.17649953156401044
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.46061736171869894,1.3266661641321225,0.8497816781949824,1.893170040519197,0.46061736171869894,1.3266661641321225,0.8497816781949824,1.893170040519197
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.300380431447654,29.241533174865648,0.7453014820570771,1.0517963325279767,2.300380431447654,29.241533174865648,0.7453014820570771,1.0517963325279767
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.27887292635643,475.01905331369176,0.7558952928807874,0.4778134433946065,9.27887292635643,475.01905331369176,0.7558952928807874,0.4778134433946065
restaurant,short,D,restaurant/D/short,30,7.333091016865427,146.84693534311666,0.698735382052366,0.4014514645422621,7.333091016865427,146.84693534311666,0.698735382052366,0.4014514645422621
covid_deaths,short,D,covid_deaths/D/short,30,279.1453663455514,2562924.051378446,46.928165642491045,0.41959503345126153,279.1453663455514,2562924.051378446,46.928165642491045,0.41959503345126153
hospital,short,M,hospital/M/short,12,19.494532353460453,3393.4387358757062,0.7865992728409584,0.17567169189156887,19.494532353460453,3393.4387358757062,0.7865992728409584,0.17567169189156887
electricity/15T,short,15T,electricity/15T/15T/short,48,74.64117564295863,194382.20318201013,1.3838025304648947,0.21722007850926828,74.64117564295863,194382.20318201013,1.3838025304648947,0.21722007850926828
electricity/15T,medium,15T,electricity/15T/15T/medium,480,72.77865111534875,350034.52467694256,1.162049345436558,0.18821473045764806,72.77865111534875,350034.52467694256,1.162049345436558,0.18821473045764806
electricity/15T,long,15T,electricity/15T/15T/long,720,80.94210857146209,509353.47196647426,1.2210274139767063,0.18982877242929233,80.94210857146209,509353.47196647426,1.2210274139767063,0.18982877242929233
electricity/D,short,D,electricity/D/D/short,30,4726.119452702703,1629969078.5925765,1.5368242769779503,0.10395830127709388,4726.119452702703,1629969078.5925765,1.5368242769779503,0.10395830127709388
electricity/H,short,H,electricity/H/H/short,48,185.8913052450644,1586694.119958738,1.0060258372617403,0.13562282843247617,185.8913052450644,1586694.119958738,1.0060258372617403,0.13562282843247617
