dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,182.0866373830127,1890407.2240867494,0.7888255671428952,0.779581047083068,182.0866373830127,1890407.2240867494,0.7888255671428952,0.779581047083068
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,283.6385394016791,2908102.674954049,1.1131595976659865,0.8171709092941242,283.6385394016791,2908102.674954049,1.1131595976659865,0.8171709092941242
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,349.6217518211176,3456157.842334466,1.0566920408010618,0.8309614420867147,349.6217518211176,3456157.842334466,1.0566920408010618,0.8309614420867147
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,303.9067344112815,2392862.126306669,1.1948832942304677,0.6038840307924026,303.9067344112815,2392862.126306669,1.1948832942304677,0.6038840307924026
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,129.21760557143972,1606224.0983458897,1.7891827947443832,0.7339274465088178,129.21760557143972,1606224.0983458897,1.7891827947443832,0.7339274465088178
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,152.55508847792356,2246562.6122221183,4.555328813029661,0.795518068586419,152.55508847792356,2246562.6122221183,4.555328813029661,0.795518068586419
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,261.51579194334465,4025476.7545504617,3.5600832049425057,0.7822565362109256,261.51579194334465,4025476.7545504617,3.5600832049425057,0.7822565362109256
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,155.70988074056703,1678442.937284622,5.879915423873349,0.612680329603747,155.70988074056703,1678442.937284622,5.879915423873349,0.612680329603747
bizitobs_application,short,10S,bizitobs_application/10S/short,60,943.935,4414884.408888889,2.583610142751497,0.03895126073699843,943.935,4414884.408888889,2.583610142751497,0.03895126073699843
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2496.1325,21276583.253333334,6.444954888186897,0.09234962296736826,2496.1325,21276583.253333334,6.444954888186897,0.09234962296736826
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2826.8147222222224,22870571.235555556,7.0137712189064665,0.10084945260728337,2826.8147222222224,22870571.235555556,7.0137712189064665,0.10084945260728337
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.7340376899355934,20.145382690429688,0.28141564010758363,0.20646552644301958,2.7340376899355934,20.145382690429688,0.28141564010758363,0.20646552644301958
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.454587850765305,156.18797831632654,0.8104300639263039,0.927340141501313,8.454587850765305,156.18797831632654,0.8104300639263039,0.927340141501313
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,13.21802703373016,378.1430555555556,1.229156570480915,1.2229939468871012,13.21802703373016,378.1430555555556,1.229156570480915,1.2229939468871012
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,6.827695816282242,122.47017609126983,0.691147663296439,0.7753476110103225,6.827695816282242,122.47017609126983,0.691147663296439,0.7753476110103225
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,8.194070870535715,150.14703311011905,0.8303298856669431,0.9355262890090482,8.194070870535715,150.14703311011905,0.8303298856669431,0.9355262890090482
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,9.01173580109127,157.56644345238095,0.93230215682979,0.8776980340097524,9.01173580109127,157.56644345238095,0.93230215682979,0.8776980340097524
bizitobs_service,short,10S,bizitobs_service/10S/short,60,44.89649623325893,22891.069673445767,1.5488498669121753,0.08927061065925548,44.89649623325893,22891.069673445767,1.5488498669121753,0.08927061065925548
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,124.0032638888889,151104.97015873017,3.497818976232332,0.15449306069467372,124.0032638888889,151104.97015873017,3.497818976232332,0.15449306069467372
bizitobs_service,long,10S,bizitobs_service/10S/long,900,146.41607142857143,199152.57227513226,3.7260300799223693,0.16678023875337636,146.41607142857143,199152.57227513226,3.7260300799223693,0.16678023875337636
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.4728228549518892,1.3124924900839967,0.8593759608087924,1.8729190547873817,0.4728228549518892,1.3124924900839967,0.8593759608087924,1.8729190547873817
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.3005544888771188,29.292385638435302,0.7459928620879558,1.0563399160199123,2.3005544888771188,29.292385638435302,0.7459928620879558,1.0563399160199123
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.36856680401301,488.280368610964,0.7685577818814696,0.4872239887432855,9.36856680401301,488.280368610964,0.7685577818814696,0.4872239887432855
restaurant,short,D,restaurant/D/short,30,7.234532880796442,144.45910787043522,0.6898880248646455,0.39696960989866176,7.234532880796442,144.45910787043522,0.6898880248646455,0.39696960989866176
covid_deaths,short,D,covid_deaths/D/short,30,246.75534147869675,1611408.234586466,46.405767346903644,0.418199631359005,246.75534147869675,1611408.234586466,46.405767346903644,0.418199631359005
hospital,short,M,hospital/M/short,12,20.581113255785528,3977.3213921936117,0.797393969260585,0.17879534762062388,20.581113255785528,3977.3213921936117,0.797393969260585,0.17879534762062388
electricity/15T,short,15T,electricity/15T/15T/short,48,71.83874841913446,184830.4345580285,1.3638998068836345,0.2136929181288233,71.83874841913446,184830.4345580285,1.3638998068836345,0.2136929181288233
electricity/15T,medium,15T,electricity/15T/15T/medium,480,65.35263619087837,293693.6429781725,1.073531251979377,0.1761346100686571,65.35263619087837,293693.6429781725,1.073531251979377,0.1761346100686571
electricity/15T,long,15T,electricity/15T/15T/long,720,72.52180305109798,426053.92553296266,1.1200686088959075,0.1774882807914687,72.52180305109798,426053.92553296266,1.1200686088959075,0.1774882807914687
electricity/D,short,D,electricity/D/D/short,30,4430.687855855856,1252343661.913946,1.5344747835853894,0.1045354123097538,4430.687855855856,1252343661.913946,1.5344747835853894,0.1045354123097538
electricity/H,short,H,electricity/H/H/short,48,193.02619278916367,1870388.2626337274,1.0346613123349877,0.13989977403992682,193.02619278916367,1870388.2626337274,1.0346613123349877,0.13989977403992682
electricity/H,medium,H,electricity/H/H/medium,480,316.8490841867258,12174627.518316442,1.2707858843081983,0.14972521299627056,316.8490841867258,12174627.518316442,1.2707858843081983,0.14972521299627056
electricity/H,long,H,electricity/H/H/long,720,392.6242651088589,19888464.23308108,1.5231410107552634,0.1693469641032316,392.6242651088589,19888464.23308108,1.5231410107552634,0.1693469641032316
electricity/W,short,W-FRI,electricity/W/W-FRI/short,8,55101.40537725225,230812191047.95676,2.152155790365347,0.126211827910149,55101.40537725225,230812191047.95676,2.152155790365347,0.126211827910149
ett1/15T,short,15T,ett1/15T/15T/short,48,1.1692275910150438,5.117599587213426,0.7534000245481141,0.25613856816416747,1.1692275910150438,5.117599587213426,0.7534000245481141,0.25613856816416747
ett1/15T,medium,15T,ett1/15T/15T/medium,480,1.6822202845982144,9.706271158854166,1.0923802093146424,0.42104622381558976,1.6822202845982144,9.706271158854166,1.0923802093146424,0.42104622381558976
ett1/15T,long,15T,ett1/15T/15T/long,720,1.7261016555059523,9.375353267609126,1.1490728035192732,0.4318318025732393,1.7261016555059523,9.375353267609126,1.1490728035192732,0.4318318025732393
ett1/D,short,D,ett1/D/D/short,30,136.6732390873016,39773.60317460317,1.7952265583948486,0.4941399527320004,136.6732390873016,39773.60317460317,1.7952265583948486,0.4941399527320004
ett1/H,short,H,ett1/H/H/short,48,5.019777497791108,102.78804088774181,0.8430246903458983,0.26567017709524454,5.019777497791108,102.78804088774181,0.8430246903458983,0.26567017709524454
