dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,189.45607619918678,1882022.3668711388,0.7858823771161338,0.7704252159187106,189.45607619918678,1882022.3668711388,0.7858823771161338,0.7704252159187106
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,320.22483516692444,3354750.365288626,1.0871958270789377,0.8149266999342507,320.22483516692444,3354750.365288626,1.0871958270789377,0.8149266999342507
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,362.4290599845167,3920459.9525123127,1.0147765822460784,0.8308099410971738,362.4290599845167,3920459.9525123127,1.0147765822460784,0.8308099410971738
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,303.64349669236094,2464279.5150963077,1.1756331494106897,0.6022322882356581,303.64349669236094,2464279.5150963077,1.1756331494106897,0.6022322882356581
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,130.07908126792447,1594140.601086473,1.789126822176498,0.697795211116616,130.07908126792447,1594140.601086473,1.789126822176498,0.697795211116616
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,150.51581537763,2115503.104490983,4.533759682561589,0.7428907818907156,150.51581537763,2115503.104490983,4.533759682561589,0.7428907818907156
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,232.87195621038703,3274348.3294168958,3.5149593048974603,0.7402579681990944,232.87195621038703,3274348.3294168958,3.5149593048974603,0.7402579681990944
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,153.5293849370937,1607671.2147717075,5.858933029122172,0.6078390850719952,153.5293849370937,1607671.2147717075,5.858933029122172,0.6078390850719952
bizitobs_application,short,10S,bizitobs_application/10S/short,60,881.3389583333334,4014551.04,2.7501400064186945,0.04015243609968271,881.3389583333334,4014551.04,2.7501400064186945,0.04015243609968271
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2441.3289583333335,22319040.85333333,7.404531831387147,0.10668855273751504,2441.3289583333335,22319040.85333333,7.404531831387147,0.10668855273751504
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2624.351111111111,21874333.01333333,8.669607246995719,0.12392010942977047,2624.351111111111,21874333.01333333,8.669607246995719,0.12392010942977047
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.7241820925758,20.75542791457403,0.28286358135138484,0.2117980873453184,2.7241820925758,20.75542791457403,0.28286358135138484,0.2117980873453184
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.758076902636054,159.33674532312926,0.8510440412453625,0.8288042994761076,8.758076902636054,159.33674532312926,0.8510440412453625,0.8288042994761076
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,13.393244047619048,413.88722222222225,1.2522492786601476,1.0799774248323437,13.393244047619048,413.88722222222225,1.2522492786601476,1.0799774248323437
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,7.101955353267609,130.92864893353175,0.7001831523205595,0.6970715000804126,7.101955353267609,130.92864893353175,0.7001831523205595,0.6970715000804126
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,9.93434826078869,182.22228422619048,0.9700947001106989,0.9094030989965852,9.93434826078869,182.22228422619048,0.9700947001106989,0.9094030989965852
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,10.947321428571428,208.6080853174603,1.1146856240402143,0.8860385008120847,10.947321428571428,208.6080853174603,1.1146856240402143,0.8860385008120847
bizitobs_service,short,10S,bizitobs_service/10S/short,60,44.47368719514716,22342.17583746693,1.6667092635581027,0.09930194690956946,44.47368719514716,22342.17583746693,1.6667092635581027,0.09930194690956946
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,124.55475694444445,166504.49523809523,3.910525653003926,0.17956267059880363,124.55475694444445,166504.49523809523,3.910525653003926,0.17956267059880363
bizitobs_service,long,10S,bizitobs_service/10S/long,900,139.92497354497354,200620.14306878307,4.344151114042144,0.2011163077039086,139.92497354497354,200620.14306878307,4.344151114042144,0.2011163077039086
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.4750491970007015,1.3366986130660823,0.8668270144554173,1.88270863367796,0.4750491970007015,1.3366986130660823,0.8668270144554173,1.88270863367796
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.306101951267957,29.38833809167011,0.746308553895792,1.056502832332849,2.306101951267957,29.38833809167011,0.746308553895792,1.056502832332849
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.230152388750497,480.5755935927569,0.7506419432136713,0.47305313613528366,9.230152388750497,480.5755935927569,0.7506419432136713,0.47305313613528366
