dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,184.12701682883906,1964180.7680891778,0.7925733862185914,0.7713561506791299,184.12701682883906,1964180.7680891778,0.7925733862185914,0.7713561506791299
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,294.58919038588425,3092240.4380789977,1.0693778058899976,0.8109931883676824,294.58919038588425,3092240.4380789977,1.0693778058899976,0.8109931883676824
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,350.61288679112005,3452222.552556514,0.9823825273647472,0.8278347742560188,350.61288679112005,3452222.552556514,0.9823825273647472,0.8278347742560188
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,291.31662019441114,2255599.0385735035,1.1693885303579719,0.6004818613334331,291.31662019441114,2255599.0385735035,1.1693885303579719,0.6004818613334331
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,131.7558023997255,1693637.3595589448,1.7925632016167101,0.7014078378571645,131.7558023997255,1693637.3595589448,1.7925632016167101,0.7014078378571645
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,153.2400731628756,2256306.1769309193,4.52470988200398,0.7585430449295619,153.2400731628756,2256306.1769309193,4.52470988200398,0.7585430449295619
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,224.60412057237724,3166411.4554593074,3.4972823783837055,0.7344837584658418,224.60412057237724,3166411.4554593074,3.4972823783837055,0.7344837584658418
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,158.88679091202056,1742684.7761644637,5.860493229189693,0.61116254177889,158.88679091202056,1742684.7761644637,5.860493229189693,0.61116254177889
bizitobs_application,short,10S,bizitobs_application/10S/short,60,934.7109722222223,4644051.626666667,2.590244002331408,0.038796872835306986,934.7109722222223,4644051.626666667,2.590244002331408,0.038796872835306986
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2236.799791666667,21631143.253333334,5.88494394037833,0.08517937702125751,2236.799791666667,21631143.253333334,5.88494394037833,0.08517937702125751
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2441.946388888889,20809225.102222223,6.798967866531383,0.09699032265054364,2441.946388888889,20809225.102222223,6.798967866531383,0.09699032265054364
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.721681140718006,20.915240769159226,0.28038227976950414,0.21012063806054423,2.721681140718006,20.915240769159226,0.28038227976950414,0.21012063806054423
