dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,185.27700893451257,2146452.041780546,0.8377901993061073,0.7821306377404066,185.27700893451257,2146452.041780546,0.8377901993061073,0.7821306377404066
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,331.4948868809421,3852227.0190343573,1.1290001145714752,0.8297043944433204,331.4948868809421,3852227.0190343573,1.1290001145714752,0.8297043944433204
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,366.32486125925965,3531444.9502759143,1.0486610308269018,0.8487760678256099,366.32486125925965,3531444.9502759143,1.0486610308269018,0.8487760678256099
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,336.2069447718926,2781815.9861246776,1.2601638665996142,0.6166144581340923,336.2069447718926,2781815.9861246776,1.2601638665996142,0.6166144581340923
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,144.48806403480424,1791952.878421117,1.8773853341814695,0.7534971152471363,144.48806403480424,1791952.878421117,1.8773853341814695,0.7534971152471363
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,173.76083080161234,2115784.4855748904,4.628693168302861,0.8099516946532331,173.76083080161234,2115784.4855748904,4.628693168302861,0.8099516946532331
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,195.71037572071756,2205264.178278208,3.607960454426285,0.7978451179925673,195.71037572071756,2205264.178278208,3.607960454426285,0.7978451179925673
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,158.99208205039227,1792900.849602845,6.037787892326864,0.631634818854281,158.99208205039227,1792900.849602845,6.037787892326864,0.631634818854281
bizitobs_application,short,10S,bizitobs_application/10S/short,60,759.1720833333334,3803377.208888889,2.919741988224058,0.04205299706747198,759.1720833333334,3803377.208888889,2.919741988224058,0.04205299706747198
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2113.7214583333334,20263101.44,6.700820642187287,0.09456455332505483,2113.7214583333334,20263101.44,6.700820642187287,0.09456455332505483
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2524.1580555555556,21303919.50222222,7.488241070495741,0.10568980973580162,2524.1580555555556,21303919.50222222,7.488241070495741,0.10568980973580162
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.826551273890904,21.325352332705542,0.29191488851433234,0.21737724954657772,2.826551273890904,21.325352332705542,0.29191488851433234,0.21737724954657772
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,7.45109481292517,124.38789328231293,0.7423943722811304,0.7197372285440612,7.45109481292517,124.38789328231293,0.7423943722811304,0.7197372285440612
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,13.02868179563492,387.64896825396823,1.231195981851449,0.9559259093514415,13.02868179563492,387.64896825396823,1.231195981851449,0.9559259093514415
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,7.724622938368055,152.572265625,0.7812779591593139,0.7404198080055204,7.724622938368055,152.572265625,0.7812779591593139,0.7404198080055204
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,10.3341796875,207.86573660714285,1.0252946399073883,0.9593851341767794,10.3341796875,207.86573660714285,1.0252946399073883,0.9593851341767794
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,10.575771949404762,213.1000248015873,1.0682398262780077,0.9380589423997316,10.575771949404762,213.1000248015873,1.0682398262780077,0.9380589423997316
