dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,174.92820016597375,1917332.2849477571,0.7813916332797128,0.7610521045259597,174.92820016597375,1917332.2849477571,0.7813916332797128,0.7610521045259597
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,304.1753957814729,3253995.7997403587,1.1064959556004412,0.8071935760539567,304.1753957814729,3253995.7997403587,1.1064959556004412,0.8071935760539567
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,348.2679952467582,3516431.207096472,1.0212289665774974,0.8234785589488459,348.2679952467582,3516431.207096472,1.0212289665774974,0.8234785589488459
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,303.0844650627442,2485583.529284374,1.1706727065765852,0.6025108288310734,303.0844650627442,2485583.529284374,1.1706727065765852,0.6025108288310734
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,133.68562704748737,1743291.2270210537,1.7862242337409484,0.6984157775720755,133.68562704748737,1743291.2270210537,1.7862242337409484,0.6984157775720755
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,158.5439863945243,2234851.815975265,4.525677832717318,0.7561689642175623,158.5439863945243,2234851.815975265,4.525677832717318,0.7561689642175623
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,272.8314465865772,4319698.330579152,3.514851498504462,0.7433594566740394,272.8314465865772,4319698.330579152,3.514851498504462,0.7433594566740394
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,152.87331124404056,1737161.0892996134,5.861898894522048,0.6055785180832228,152.87331124404056,1737161.0892996134,5.861898894522048,0.6055785180832228
bizitobs_application,short,10S,bizitobs_application/10S/short,60,801.5352083333333,3532097.422222222,2.4462156875082504,0.03548898734141832,801.5352083333333,3532097.422222222,2.4462156875082504,0.03548898734141832
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2264.98625,22280849.066666666,7.642434950492017,0.10736184234669433,2264.98625,22280849.066666666,7.642434950492017,0.10736184234669433
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2405.3619444444444,20674236.87111111,9.316188635364723,0.12848050455640006,2405.3619444444444,20674236.87111111,9.316188635364723,0.12848050455640006
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.6654763721284414,20.083448428199404,0.275647278861282,0.2075662042975836,2.6654763721284414,20.083448428199404,0.275647278861282,0.2075662042975836
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.433149314413265,150.4248511904762,0.8208025709605781,0.8555240088923708,8.433149314413265,150.4248511904762,0.8208025709605781,0.8555240088923708
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,13.070820932539682,407.10126984126987,1.2023725810038097,1.0830338199938654,13.070820932539682,407.10126984126987,1.2023725810038097,1.0830338199938654
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,8.232931470114087,174.35388764880952,0.8090400264062916,0.7865704428102872,8.232931470114087,174.35388764880952,0.8090400264062916,0.7865704428102872
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,10.82743443080357,224.2917782738095,1.0570866206291594,0.9801973182575745,10.82743443080357,224.2917782738095,1.0570866206291594,0.9801973182575745
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,11.097862413194445,214.15443948412698,1.1188515699236292,0.9278205777050722,11.097862413194445,214.15443948412698,1.1188515699236292,0.9278205777050722
bizitobs_service,short,10S,bizitobs_service/10S/short,60,39.223854580026455,19132.730380704365,1.5846990691067342,0.10274500727117399,39.223854580026455,19132.730380704365,1.5846990691067342,0.10274500727117399
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,117.77978422619047,166976.4215873016,4.368096838530477,0.18988349854634282,117.77978422619047,166976.4215873016,4.368096838530477,0.18988349854634282
bizitobs_service,long,10S,bizitobs_service/10S/long,900,131.89227513227513,204124.05164021163,4.572973360537583,0.20598340657337552,131.89227513227513,204124.05164021163,4.572973360537583,0.20598340657337552
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.4722606581774971,1.3362003150048984,0.8583903050471398,1.8830710146241416,0.4722606581774971,1.3362003150048984,0.8583903050471398,1.8830710146241416
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.29851953286482,29.422688465662464,0.7455400351956624,1.0587357235413661,2.29851953286482,29.422688465662464,0.7455400351956624,1.0587357235413661
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.189330537440414,478.08145814022777,0.7498884379187558,0.47650023421909565,9.189330537440414,478.08145814022777,0.7498884379187558,0.47650023421909565
restaurant,short,D,restaurant/D/short,30,7.27891872723452,145.72164311315026,0.6952593215588051,0.40045212902694755,7.27891872723452,145.72164311315026,0.6952593215588051,0.40045212902694755
covid_deaths,short,D,covid_deaths/D/short,30,250.7543007910401,1852600.2511278195,46.35207527866463,0.41743038847233577,250.7543007910401,1852600.2511278195,46.35207527866463,0.41743038847233577
hospital,short,M,hospital/M/short,12,18.974109210329747,3308.324964010213,0.773276926342753,0.17632507955224477,18.974109210329747,3308.324964010213,0.773276926342753,0.17632507955224477
electricity/15T,short,15T,electricity/15T/15T/short,48,72.81918076523789,194267.05867206195,1.334366595586661,0.2097875275046757,72.81918076523789,194267.05867206195,1.334366595586661,0.2097875275046757
electricity/15T,medium,15T,electricity/15T/15T/medium,480,69.58270774607615,332264.8003306676,1.1093353805309276,0.18026522060308656,69.58270774607615,332264.8003306676,1.1093353805309276,0.18026522060308656
electricity/15T,long,15T,electricity/15T/15T/long,720,76.54615912690033,473362.53230669344,1.150238075417775,0.18002786466179765,76.54615912690033,473362.53230669344,1.150238075417775,0.18002786466179765
electricity/D,short,D,electricity/D/D/short,30,4785.195002252252,1633719529.358991,1.529638857561575,0.10431054543261134,4785.195002252252,1633719529.358991,1.529638857561575,0.10431054543261134
electricity/H,short,H,electricity/H/H/short,48,184.40899726386542,1599938.9545935388,1.021470022409044,0.13673322951483188,184.40899726386542,1599938.9545935388,1.021470022409044,0.13673322951483188
electricity/H,medium,H,electricity/H/H/medium,480,288.37998750703827,9866548.314375,1.1845535131836953,0.14106432533226906,288.37998750703827,9866548.314375,1.1845535131836953,0.14106432533226906
electricity/H,long,H,electricity/H/H/long,720,358.5367266328829,16564290.578402402,1.3835944797972144,0.1569287947087049,358.5367266328829,16564290.578402402,1.3835944797972144,0.1569287947087049
electricity/W,short,W-FRI,electricity/W/W-FRI/short,8,52768.474296171175,255577338211.63245,2.060759280489248,0.1223577855038285,52768.474296171175,255577338211.63245,2.060759280489248,0.1223577855038285
ett1/15T,short,15T,ett1/15T/15T/short,48,1.1364244415646507,4.39156737554641,0.7370095078391251,0.2556092549246047,1.1364244415646507,4.39156737554641,0.7370095078391251,0.2556092549246047
ett1/15T,medium,15T,ett1/15T/15T/medium,480,1.693995845734127,9.891209154885912,1.1007430883415732,0.43353399312932506,1.693995845734127,9.891209154885912,1.1007430883415732,0.43353399312932506
ett1/15T,long,15T,ett1/15T/15T/long,720,1.6764376976376487,9.123599214099702,1.1162354732902218,0.4364713135358115,1.6764376976376487,9.123599214099702,1.1162354732902218,0.4364713135358115
ett1/D,short,D,ett1/D/D/short,30,132.48010912698413,39704.23809523809,1.658661298740866,0.4648223648085106,132.48010912698413,39704.23809523809,1.658661298740866,0.4648223648085106
ett1/H,short,H,ett1/H/H/short,48,5.064457593645368,98.91019170851935,0.8361178547380532,0.27050745398278275,5.064457593645368,98.91019170851935,0.8361178547380532,0.27050745398278275
ett1/H,medium,H,ett1/H/H/medium,480,7.235942150297619,144.8993675595238,1.3111614417484077,0.45948706388140487,7.235942150297619,144.8993675595238,1.3111614417484077,0.45948706388140487
ett1/H,long,H,ett1/H/H/long,720,7.693328373015873,160.22227182539683,1.4421579219550844,0.5029441446548476,7.693328373015873,160.22227182539683,1.4421579219550844,0.5029441446548476
ett1/W,short,W-THU,ett1/W/W-THU/short,8,916.8116629464286,1402064.5714285714,1.6443897584311742,0.6028860587483352,916.8116629464286,1402064.5714285714,1.6443897584311742,0.6028860587483352
ett2/15T,short,15T,ett2/15T/15T/short,48,1.928462419055757,8.571944027855283,0.8571837011865385,0.1457404055970682,1.928462419055757,8.571944027855283,0.8571837011865385,0.1457404055970682
ett2/15T,medium,15T,ett2/15T/15T/medium,480,2.4663528490823414,16.281476314484127,1.0111445695877253,0.17635099945215918,2.4663528490823414,16.281476314484127,1.0111445695877253,0.17635099945215918
ett2/15T,long,15T,ett2/15T/15T/long,720,2.4175035264756946,13.812506510416666,1.0177072398866929,0.18006779100380418,2.4175035264756946,13.812506510416666,1.0177072398866929,0.18006779100380418
ett2/D,short,D,ett2/D/D/short,30,221.41760912698413,126762.88253968254,1.4347746635593108,0.14892133745529829,221.41760912698413,126762.88253968254,1.4347746635593108,0.14892133745529829
ett2/H,short,H,ett2/H/H/short,48,6.512680780319941,109.0478748139881,0.7503998861124249,0.11234360726556991,6.512680780319941,109.0478748139881,0.7503998861124249,0.11234360726556991
ett2/H,medium,H,ett2/H/H/medium,480,10.270245070684524,259.3753720238095,1.0838537765155365,0.1739168258427245,10.270245070684524,259.3753720238095,1.0838537765155365,0.1739168258427245
ett2/H,long,H,ett2/H/H/long,720,9.468977347883598,234.7930720899471,1.0358836190306357,0.1739326731996401,9.468977347883598,234.7930720899471,1.0358836190306357,0.1739326731996401
ett2/W,short,W-THU,ett2/W/W-THU/short,8,1469.2371651785713,3997423.1428571427,1.0364187930575244,0.20122344274915646,1469.2371651785713,3997423.1428571427,1.0364187930575244,0.20122344274915646
solar/10T,short,10T,solar/10T/10T/short,48,2.9774543966400073,34.833749085215175,1.3242389258122613,1.636942243772555,2.9774543966400073,34.833749085215175,1.3242389258122613,1.636942243772555
solar/10T,medium,10T,solar/10T/10T/medium,480,3.81393497013935,37.976340359572,1.6818239739548169,1.526705377757972,3.81393497013935,37.976340359572,1.6818239739548169,1.526705377757972
solar/10T,long,10T,solar/10T/10T/long,720,5.055552347868511,53.56892638318634,2.2365891197343903,1.5668110864166152,5.055552347868511,53.56892638318634,2.2365891197343903,1.5668110864166152
solar/D,short,D,solar/D/D/short,30,262.5718769008516,154736.47104622872,1.024180542724751,0.42985954692291717,262.5718769008516,154736.47104622872,1.024180542724751,0.42985954692291717
solar/H,short,H,solar/H/H/short,48,11.482613304510421,692.0746294339864,0.8869756592584482,1.407250440459224,11.482613304510421,692.0746294339864,0.8869756592584482,1.407250440459224
solar/H,medium,H,solar/H/H/medium,480,11.996526312538016,794.1671152676399,0.9179319698602179,1.408041955540498,11.996526312538016,794.1671152676399,0.9179319698602179,1.408041955540498
solar/H,long,H,solar/H/H/long,720,12.671523184053122,768.4741078669911,0.9656990842678742,1.4126091807154901,12.671523184053122,768.4741078669911,0.9656990842678742,1.4126091807154901
solar/W,short,W-FRI,solar/W/W-FRI/short,8,1270.3139684078467,2488090.9489051094,1.3949169045665057,0.24333836609602744,1270.3139684078467,2488090.9489051094,1.3949169045665057,0.24333836609602744
jena_weather/10T,short,10T,jena_weather/10T/10T/short,48,8.477633630661737,1432.1847066334315,0.33071043697305363,0.6072959979969341,8.477633630661737,1432.1847066334315,0.33071043697305363,0.6072959979969341
jena_weather/10T,medium,10T,jena_weather/10T/10T/medium,480,12.423717715661075,1966.8259142766956,0.6517162795807492,0.6729490948020374,12.423717715661075,1966.8259142766956,0.6517162795807492,0.6729490948020374
jena_weather/10T,long,10T,jena_weather/10T/10T/long,720,12.743232525214948,1877.1385106646826,0.6870293615346782,0.656479491095126,12.743232525214948,1877.1385106646826,0.6870293615346782,0.656479491095126
jena_weather/D,short,D,jena_weather/D/D/short,30,14.200753348214286,919.3190476190476,1.3243050187769447,0.5262095646730652,14.200753348214286,919.3190476190476,1.3243050187769447,0.5262095646730652
jena_weather/H,short,H,jena_weather/H/H/short,48,8.920204334689263,1171.756140789392,0.5320374370520188,0.6203331360733876,8.920204334689263,1171.756140789392,0.5320374370520188,0.6203331360733876
jena_weather/H,medium,H,jena_weather/H/H/medium,480,11.21202644469246,1354.2804563492064,0.7831944405243081,0.6935633794235415,11.21202644469246,1354.2804563492064,0.7831944405243081,0.6935633794235415
jena_weather/H,long,H,jena_weather/H/H/long,720,12.969653191137565,1553.9548941798942,1.0326638941826223,0.6833136434585608,12.969653191137565,1553.9548941798942,1.0326638941826223,0.6833136434585608
kdd_cup_2018_with_missing/D,short,D,kdd_cup_2018_with_missing/D/D/short,30,21.37748059472455,2971.7264580839815,1.213387077927897,0.47655488605866736,21.37748059472455,2971.7264580839815,1.213387077927897,0.47655488605866736
kdd_cup_2018_with_missing/H,short,H,kdd_cup_2018_with_missing/H/H/short,48,22.762821472481054,4567.395521212257,0.9484045382485972,0.5020780377504044,22.762821472481054,4567.395521212257,0.9484045382485972,0.5020780377504044
kdd_cup_2018_with_missing/H,medium,H,kdd_cup_2018_with_missing/H/H/medium,480,24.61406175266463,4914.342788062819,1.0313616016198552,0.5435745997939533,24.61406175266463,4914.342788062819,1.0313616016198552,0.5435745997939533
kdd_cup_2018_with_missing/H,long,H,kdd_cup_2018_with_missing/H/H/long,720,23.255731726876455,3886.662080137801,0.9959098719232972,0.5896795144318073,23.255731726876455,3886.662080137801,0.9959098719232972,0.5896795144318073
temperature_rain_with_missing,short,D,temperature_rain_with_missing/D/short,30,5.842147752575921,186.17131665717815,1.3672259162666478,1.4924240404801643,5.842147752575921,186.17131665717815,1.3672259162666478,1.4924240404801643
saugeenday/D,short,D,saugeenday/D/D/short,30,15.071396484375,1435.3934375,3.348905244747112,0.3958617835460808,15.071396484375,1435.3934375,3.348905244747112,0.3958617835460808
saugeenday/M,short,M,saugeenday/M/M/short,12,12.37126232328869,389.9541015625,0.724981933932841,0.37229334438015194,12.37126232328869,389.9541015625,0.724981933932841,0.37229334438015194
saugeenday/W,short,W-THU,saugeenday/W/W-THU/short,8,17.817156982421874,1489.8150390625,1.4454593167100294,0.4581869133236907,17.817156982421874,1489.8150390625,1.4454593167100294,0.4581869133236907
us_births/D,short,D,us_births/D/D/short,30,384.68546875,282501.49333333335,0.5664759033933647,0.03657761967523525,384.68546875,282501.49333333335,0.5664759033933647,0.03657761967523525
us_births/M,short,M,us_births/M/M/short,12,4515.96875,30509008.0,0.51048397641647,0.01406539132167342,4515.96875,30509008.0,0.51048397641647,0.01406539132167342
us_births/W,short,W-TUE,us_births/W/W-TUE/short,8,1730.6732700892858,5358220.571428572,1.572751121594797,0.02341235547315862,1730.6732700892858,5358220.571428572,1.572751121594797,0.02341235547315862
LOOP_SEATTLE/5T,short,5T,LOOP_SEATTLE/5T/5T/short,48,3.709318474768608,43.51013104859028,0.5877956058495929,0.07893460009115136,3.709318474768608,43.51013104859028,0.5877956058495929,0.07893460009115136
LOOP_SEATTLE/5T,medium,5T,LOOP_SEATTLE/5T/5T/medium,480,6.163782693175954,114.80206757127193,0.9708887756360367,0.13625103300906083,6.163782693175954,114.80206757127193,0.9708887756360367,0.13625103300906083
LOOP_SEATTLE/5T,long,5T,LOOP_SEATTLE/5T/5T/long,720,6.459174005722538,124.68289645682835,1.017675385053111,0.1403203797102179,6.459174005722538,124.68289645682835,1.017675385053111,0.1403203797102179
LOOP_SEATTLE/D,short,D,LOOP_SEATTLE/D/D/short,30,2.954048118158268,18.59178205397599,0.8904490536359922,0.05444866475237972,2.954048118158268,18.59178205397599,0.8904490536359922,0.05444866475237972
LOOP_SEATTLE/H,short,H,LOOP_SEATTLE/H/H/short,48,4.51642138762047,61.750790848011206,0.916298685899721,0.10277766770348906,4.51642138762047,61.750790848011206,0.916298685899721,0.10277766770348906
LOOP_SEATTLE/H,medium,H,LOOP_SEATTLE/H/H/medium,480,4.910221524233665,68.11472539596636,1.0052464651100885,0.1097872896610889,4.910221524233665,68.11472539596636,1.0052464651100885,0.1097872896610889
LOOP_SEATTLE/H,long,H,LOOP_SEATTLE/H/H/long,720,4.735697944885191,64.32274219892179,0.9894019171705039,0.10772636762932405,4.735697944885191,64.32274219892179,0.9894019171705039,0.10772636762932405
SZ_TAXI/15T,short,15T,SZ_TAXI/15T/15T/short,48,2.8402516181070143,17.732329849503998,0.5678420171837234,0.41302292329071716,2.8402516181070143,17.732329849503998,0.5678420171837234,0.41302292329071716
