dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,212.36904279574114,2145423.221436258,0.7937212193619962,0.7825563009283805,212.36904279574114,2145423.221436258,0.7937212193619962,0.7825563009283805
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,371.8056628951388,3948292.8221217743,1.1131206377875258,0.8205692517303118,371.8056628951388,3948292.8221217743,1.1131206377875258,0.8205692517303118
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,369.02098641120136,3990204.0535842497,1.0263633495985387,0.836779172090491,369.02098641120136,3990204.0535842497,1.0263633495985387,0.836779172090491
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,306.9212180383274,2531877.6084899195,1.1707635962986576,0.6023287564760014,306.9212180383274,2531877.6084899195,1.1707635962986576,0.6023287564760014
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,130.51022910441662,1623462.2867220624,1.793539197701166,0.7178999854339666,130.51022910441662,1623462.2867220624,1.793539197701166,0.7178999854339666
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,155.67930452928337,2232768.6548169516,4.533811421000522,0.7740794586785722,155.67930452928337,2232768.6548169516,4.533811421000522,0.7740794586785722
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,252.894432387286,3619838.8047490697,3.5107193740056,0.7539631232539837,252.894432387286,3619838.8047490697,3.5107193740056,0.7539631232539837
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,154.30695980757045,1725880.703344946,5.874028362812282,0.6059954653891482,154.30695980757045,1725880.703344946,5.874028362812282,0.6059954653891482
bizitobs_application,short,10S,bizitobs_application/10S/short,60,854.5553472222222,4171234.4177777776,2.5154765444636022,0.03790210938849496,854.5553472222222,4171234.4177777776,2.5154765444636022,0.03790210938849496
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2125.658125,21520158.72,7.059861885972864,0.09805852470826185,2125.658125,21520158.72,7.059861885972864,0.09805852470826185
