dataset_config,model,MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T/5T/short,epoch_19-step_200,228.8904898147559,2214803.683191421,1.3283147733032554,0.8616310151933919
bitbrains_fast_storage/5T/5T/medium,epoch_19-step_200,298.82723932514705,2859130.4501184667,1.4542569007865787,0.8895420302250653
bitbrains_fast_storage/5T/5T/long,epoch_19-step_200,356.34155347439076,3463388.83991714,1.3346412923988697,0.9072452181942015
bitbrains_fast_storage/H/H/short,epoch_19-step_200,337.5616782780784,2778579.4148105546,1.8398999672465493,0.7374606804399557
bitbrains_rnd/5T/5T/short,epoch_19-step_200,178.06441154885232,1801121.6708430073,2.572868007619026,0.8503892131280937
bitbrains_rnd/5T/5T/medium,epoch_19-step_200,201.8179686174673,2220217.155978952,5.205317018349869,0.8722222089043236
bitbrains_rnd/5T/5T/long,epoch_19-step_200,223.93144404871782,2420492.9975828873,4.272400235531928,0.8558381475217003
bitbrains_rnd/H/H/short,epoch_19-step_200,238.32286506432675,1952978.235543214,6.949387477402045,0.7960838076251379
bizitobs_application/10S/short,epoch_19-step_200,3508.449722222222,30827005.724444445,9.016831714967857,0.13490921868218317
bizitobs_application/10S/medium,epoch_19-step_200,5162.70375,63918824.10666667,11.315348140720499,0.17055313110351564
bizitobs_application/10S/long,epoch_19-step_200,5652.8822222222225,75041027.41333333,11.817876626088289,0.17917517768012153
bizitobs_l2c/5T/5T/short,epoch_19-step_200,8.19477066766648,114.29495210193453,0.7968581677523185,0.4355416104907081
bizitobs_l2c/5T/5T/medium,epoch_19-step_200,13.864070471938776,311.87576530612245,1.3073745055273174,1.1225353422619047
bizitobs_l2c/5T/5T/long,epoch_19-step_200,14.650479910714285,372.13190476190476,1.3696796215107312,1.1896286737351192
bizitobs_l2c/H/H/short,epoch_19-step_200,11.544919937375992,226.64254712301587,1.115790591587728,1.0204048762245783
bizitobs_l2c/H/H/medium,epoch_19-step_200,11.576139322916667,258.08465401785713,1.112455335075211,1.0802179245721726
bizitobs_l2c/H/H/long,epoch_19-step_200,11.275652591765873,239.04489087301587,1.122405846074707,1.0461625356522817
bizitobs_service/10S/short,epoch_19-step_200,162.1455642361111,127404.83737020503,5.372249950842016,0.21966749564680474
bizitobs_service/10S/medium,epoch_19-step_200,239.48125,292718.5015873016,6.857213702002168,0.25143868098183286
bizitobs_service/10S/long,epoch_19-step_200,264.61719576719577,356415.1195767196,7.055889823797053,0.2597260716352513
car_parts_with_missing/M/short,epoch_19-step_200,0.6046573260841861,1.4126021254818104,1.1106038184395612,1.8131999642595251
hierarchical_sales/D/D/short,epoch_19-step_200,2.7621172371557203,34.52966368140244,0.8842985545816765,1.1145151795114847
hierarchical_sales/W/W-WED/short,epoch_19-step_200,11.813288801807468,603.9473380395922,0.8754065526573468,0.5759407908229505
restaurant/D/short,epoch_19-step_200,9.136697954609135,209.99054211030167,0.8555867616947878,0.48071356043268276
covid_deaths/D/short,epoch_19-step_200,1063.4659461152883,31788972.07819549,100.13267977643596,0.7104357229438342
hospital/M/short,epoch_19-step_200,27.21871509245301,7131.272449478488,0.9304020252945725,0.20497043813533858
electricity/15T/15T/short,epoch_19-step_200,206.84822490520307,1905161.6775343115,3.4450556117989053,0.43470034216975306
electricity/15T/15T/medium,epoch_19-step_200,217.7816295111029,3163946.905998733,3.1038820900973123,0.38624759904328765
