dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,174.0443229981891,1769808.9851241661,0.7906744351673957,0.7646894081612852,174.0443229981891,1769808.9851241661,0.7906744351673957,0.7646894081612852
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,289.3059333480435,3087870.665900025,1.1089092399133276,0.8088960273306053,289.3059333480435,3087870.665900025,1.1089092399133276,0.8088960273306053
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,310.866379911589,3013830.7812715066,1.0394532182095755,0.8209544533359021,310.866379911589,3013830.7812715066,1.0394532182095755,0.8209544533359021
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,315.4059172831171,2532155.0583138405,1.1926058827428039,0.6033715906701215,315.4059172831171,2532155.0583138405,1.1926058827428039,0.6033715906701215
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,130.43878637656522,1654694.3954484477,1.7852639725555621,0.7026860987960559,130.43878637656522,1654694.3954484477,1.7852639725555621,0.7026860987960559
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,148.79508958600505,2243446.4509834377,4.550973685193407,0.7507122061913137,148.79508958600505,2243446.4509834377,4.550973685193407,0.7507122061913137
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,244.64889639316678,3505807.6905265776,3.5708636526320863,0.7420491299287777,244.64889639316678,3505807.6905265776,3.5708636526320863,0.7420491299287777
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,150.9961145546607,1619692.3794839156,5.905934302565447,0.6106749565303293,150.9961145546607,1619692.3794839156,5.905934302565447,0.6106749565303293
bizitobs_application,short,10S,bizitobs_application/10S/short,60,830.5126388888889,3826315.946666667,2.2700290996764174,0.03453891603103564,830.5126388888889,3826315.946666667,2.2700290996764174,0.03453891603103564
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2248.701666666667,21538257.92,6.296686210877644,0.09147497960800981,2248.701666666667,21538257.92,6.296686210877644,0.09147497960800981
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2491.6805555555557,21064861.01333333,7.599128591808293,0.10904509692269251,2491.6805555555557,21064861.01333333,7.599128591808293,0.10904509692269251
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.694960712251209,20.925430297851562,0.2766161573380024,0.20817509094862516,2.694960712251209,20.925430297851562,0.2766161573380024,0.20817509094862516
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,8.358900669642857,156.79474914965985,0.8141859422186845,0.9042219070620399,8.358900669642857,156.79474914965985,0.8141859422186845,0.9042219070620399
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,13.87328869047619,447.1604365079365,1.2751739695313944,1.2359246885541948,13.87328869047619,447.1604365079365,1.2751739695313944,1.2359246885541948
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,6.836976066468254,127.11930338541667,0.6901170027650297,0.7169093396244045,6.836976066468254,127.11930338541667,0.6901170027650297,0.7169093396244045
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,7.718061174665179,131.75017671130954,0.8008407135830407,0.8560365210784986,7.718061174665179,131.75017671130954,0.8008407135830407,0.8560365210784986
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,8.738220796130953,143.59505208333334,0.9381323275924989,0.8631443679505612,8.738220796130953,143.59505208333334,0.9381323275924989,0.8631443679505612
bizitobs_service,short,10S,bizitobs_service/10S/short,60,42.3382568359375,21547.545045056217,1.4452747884030412,0.08425955073840143,42.3382568359375,21547.545045056217,1.4452747884030412,0.08425955073840143
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,115.15909970238096,159094.70222222223,3.4425439112855867,0.16427009447521135,115.15909970238096,159094.70222222223,3.4425439112855867,0.16427009447521135
bizitobs_service,long,10S,bizitobs_service/10S/long,900,132.42907407407407,202673.5475132275,3.768956776434618,0.18512662541898775,132.42907407407407,202673.5475132275,3.768956776434618,0.18512662541898775
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.4766575678484174,1.3147640245376047,0.8694835147799425,1.8753388302330367,0.4766575678484174,1.3147640245376047,0.8694835147799425,1.8753388302330367
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.3037165389074774,29.54905916539634,0.7461667457061775,1.0530545493196242,2.3037165389074774,29.54905916539634,0.7461667457061775,1.0530545493196242
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.274083864890923,494.01975780422407,0.7511242792534224,0.4779094769505596,9.274083864890923,494.01975780422407,0.7511242792534224,0.4779094769505596
restaurant,short,D,restaurant/D/short,30,7.280295783424395,145.75263116419165,0.693955611052792,0.39880520746105264,7.280295783424395,145.75263116419165,0.693955611052792,0.39880520746105264
covid_deaths,short,D,covid_deaths/D/short,30,306.0062641956454,3000983.568546366,48.234978188850356,0.4258299287203249,306.0062641956454,3000983.568546366,48.234978188850356,0.4258299287203249
hospital,short,M,hospital/M/short,12,19.04687744034523,3426.128924923946,0.767055575145027,0.17453719872127824,19.04687744034523,3426.128924923946,0.767055575145027,0.17453719872127824
electricity/15T,short,15T,electricity/15T/15T/short,48,69.5998215986372,183315.993421004,1.3283255917555525,0.20975967210503949,69.5998215986372,183315.993421004,1.3283255917555525,0.20975967210503949
electricity/15T,medium,15T,electricity/15T/15T/medium,480,67.63894694890203,315206.43101777165,1.0973384807862658,0.1795144330695097,67.63894694890203,315206.43101777165,1.0973384807862658,0.1795144330695097
electricity/15T,long,15T,electricity/15T/15T/long,720,76.90620235665352,455607.5731923095,1.167949880262169,0.1823129843742296,76.90620235665352,455607.5731923095,1.167949880262169,0.1823129843742296
electricity/D,short,D,electricity/D/D/short,30,4602.212157657657,1442232793.0464864,1.53397116387808,0.10454508261897885,4602.212157657657,1442232793.0464864,1.53397116387808,0.10454508261897885
electricity/H,short,H,electricity/H/H/short,48,187.97578922306096,1709972.9523084706,1.0091592256189703,0.13712006747376848,187.97578922306096,1709972.9523084706,1.0091592256189703,0.13712006747376848
electricity/H,medium,H,electricity/H/H/medium,480,276.2210391592765,7287735.057497185,1.2033770624023252,0.14475903066518536,276.2210391592765,7287735.057497185,1.2033770624023252,0.14475903066518536
electricity/H,long,H,electricity/H/H/long,720,324.1004613363363,10967520.419195196,1.40205309321438,0.16230982137455557,324.1004613363363,10967520.419195196,1.40205309321438,0.16230982137455557
electricity/W,short,W-FRI,electricity/W/W-FRI/short,8,49487.24366554054,213681397704.64865,1.987944743761804,0.11868224416996048,49487.24366554054,213681397704.64865,1.987944743761804,0.11868224416996048
ett1/15T,short,15T,ett1/15T/15T/short,48,1.1697244190034413,4.933044415428525,0.7476369905118462,0.25794501183467566,1.1697244190034413,4.933044415428525,0.7476369905118462,0.25794501183467566
ett1/15T,medium,15T,ett1/15T/15T/medium,480,1.7031270538814485,10.310316995287698,1.1070628406795846,0.43591524886299693,1.7031270538814485,10.310316995287698,1.1070628406795846,0.43591524886299693
ett1/15T,long,15T,ett1/15T/15T/long,720,1.7176983158172123,9.86296154203869,1.1448935019318687,0.4524183882363696,1.7176983158172123,9.86296154203869,1.1448935019318687,0.4524183882363696
ett1/D,short,D,ett1/D/D/short,30,132.77342509920635,37557.1746031746,1.703657502875534,0.4746207676331127,132.77342509920635,37557.1746031746,1.703657502875534,0.4746207676331127
ett1/H,short,H,ett1/H/H/short,48,5.044642275855654,103.72855922154018,0.8345057664478597,0.2675299765376627,5.044642275855654,103.72855922154018,0.8345057664478597,0.2675299765376627
ett1/H,medium,H,ett1/H/H/medium,480,7.289586821056548,144.31890811011905,1.3149900598419955,0.4661678680458274,7.289586821056548,144.31890811011905,1.3149900598419955,0.4661678680458274
ett1/H,long,H,ett1/H/H/long,720,7.921848131613757,180.7961970899471,1.4725860806651643,0.5182883141027874,7.921848131613757,180.7961970899471,1.4725860806651643,0.5182883141027874
ett1/W,short,W-THU,ett1/W/W-THU/short,8,844.2266322544643,1150939.0,1.6114779573124314,0.5647812655428297,844.2266322544643,1150939.0,1.6114779573124314,0.5647812655428297
ett2/15T,short,15T,ett2/15T/15T/short,48,1.964523242768787,9.010968526204428,0.8456367973470736,0.1421402204358608,1.964523242768787,9.010968526204428,0.8456367973470736,0.1421402204358608
ett2/15T,medium,15T,ett2/15T/15T/medium,480,2.4269524274553573,14.680373263888889,0.9913443480101798,0.17556250686351754,2.4269524274553573,14.680373263888889,0.9913443480101798,0.17556250686351754
ett2/15T,long,15T,ett2/15T/15T/long,720,2.3560714285714286,13.130415736607143,0.9823380894268534,0.17556581159489706,2.3560714285714286,13.130415736607143,0.9823380894268534,0.17556581159489706
ett2/D,short,D,ett2/D/D/short,30,228.44176587301587,137306.71746031745,1.4565206235134132,0.1490801467550718,228.44176587301587,137306.71746031745,1.4565206235134132,0.1490801467550718
ett2/H,short,H,ett2/H/H/short,48,6.483368501209077,107.62304920014881,0.7493295826309931,0.11216570552670083,6.483368501209077,107.62304920014881,0.7493295826309931,0.11216570552670083
ett2/H,medium,H,ett2/H/H/medium,480,9.838217308407739,240.16281622023808,1.065614987871736,0.17311536999488625,9.838217308407739,240.16281622023808,1.065614987871736,0.17311536999488625
ett2/H,long,H,ett2/H/H/long,720,9.533771494708995,233.6870701058201,1.058590715463177,0.17784848746000054,9.533771494708995,233.6870701058201,1.058590715463177,0.17784848746000054
ett2/W,short,W-THU,ett2/W/W-THU/short,8,1548.0884486607142,4451886.285714285,1.041440713880783,0.2029607573982867,1548.0884486607142,4451886.285714285,1.041440713880783,0.2029607573982867
solar/10T,short,10T,solar/10T/10T/short,48,2.8569604321407867,32.83670235515511,1.2646976800070444,1.579564337656145,2.8569604321407867,32.83670235515511,1.2646976800070444,1.579564337656145
solar/10T,medium,10T,solar/10T/10T/medium,480,2.341770695089582,23.637976163321166,1.0220591714188867,1.4869568474142392,2.341770695089582,23.637976163321166,1.0220591714188867,1.4869568474142392
solar/10T,long,10T,solar/10T/10T/long,720,2.4048794860097322,24.737235464821573,1.0476899371844812,1.509778787676405,2.4048794860097322,24.737235464821573,1.0476899371844812,1.509778787676405
solar/D,short,D,solar/D/D/short,30,279.1344320255474,180826.57420924574,1.0897039986588355,0.44026835181265195,279.1344320255474,180826.57420924574,1.0897039986588355,0.44026835181265195
solar/H,short,H,solar/H/H/short,48,11.22116475368465,611.8886161000128,0.866576933796062,1.4072062954576656,11.22116475368465,611.8886161000128,0.866576933796062,1.4072062954576656
solar/H,medium,H,solar/H/H/medium,480,12.937216119696624,706.3940427311436,0.9924002199339074,1.4219217968685387,12.937216119696624,706.3940427311436,0.9924002199339074,1.4219217968685387
solar/H,long,H,solar/H/H/long,720,14.345300936486213,749.4646441605839,1.096014528310374,1.4374846909407282,14.345300936486213,749.4646441605839,1.096014528310374,1.4374846909407282
solar/W,short,W-FRI,solar/W/W-FRI/short,8,1262.4355183622263,2406093.109489051,1.3858898235794754,0.24225214394274813,1262.4355183622263,2406093.109489051,1.3858898235794754,0.24225214394274813
jena_weather/10T,short,10T,jena_weather/10T/10T/short,48,5.973044991871667,856.0049873624529,0.3000972320067405,0.5571417275308114,5.973044991871667,856.0049873624529,0.3000972320067405,0.5571417275308114
jena_weather/10T,medium,10T,jena_weather/10T/10T/medium,480,10.769816256876803,1703.9398550234487,0.637548910441073,0.6593302651897597,10.769816256876803,1703.9398550234487,0.637548910441073,0.6593302651897597
jena_weather/10T,long,10T,jena_weather/10T/10T/long,720,11.068057751529432,1668.5501860119048,0.6942563285064511,0.6608971978036979,11.068057751529432,1668.5501860119048,0.6942563285064511,0.6608971978036979
jena_weather/D,short,D,jena_weather/D/D/short,30,12.039996434771826,627.8185515873016,1.2880699883451292,0.48863831119057627,12.039996434771826,627.8185515873016,1.2880699883451292,0.48863831119057627
jena_weather/H,short,H,jena_weather/H/H/short,48,9.12739518371939,1115.6392629523027,0.5420420845366534,0.6163813800423948,9.12739518371939,1115.6392629523027,0.5420420845366534,0.6163813800423948
jena_weather/H,medium,H,jena_weather/H/H/medium,480,11.794982328869047,1340.106746031746,0.8162286081766135,0.6923255322133386,11.794982328869047,1340.106746031746,0.8162286081766135,0.6923255322133386
jena_weather/H,long,H,jena_weather/H/H/long,720,14.72002521494709,1650.7099206349205,1.0953535521461928,0.6874192695050884,14.72002521494709,1650.7099206349205,1.0953535521461928,0.6874192695050884
kdd_cup_2018_with_missing/D,short,D,kdd_cup_2018_with_missing/D/D/short,30,21.58936179994514,3004.6897472820665,1.2239175255365546,0.4811786250629953,21.58936179994514,3004.6897472820665,1.2239175255365546,0.4811786250629953
kdd_cup_2018_with_missing/H,short,H,kdd_cup_2018_with_missing/H/H/short,48,22.76023759042758,4590.607565557081,0.9495143945906128,0.5008993843544483,22.76023759042758,4590.607565557081,0.9495143945906128,0.5008993843544483
kdd_cup_2018_with_missing/H,medium,H,kdd_cup_2018_with_missing/H/H/medium,480,24.63621297878829,4999.298471212367,1.026254814969613,0.5437579713495158,24.63621297878829,4999.298471212367,1.026254814969613,0.5437579713495158
kdd_cup_2018_with_missing/H,long,H,kdd_cup_2018_with_missing/H/H/long,720,23.26814340421605,3925.106170282574,0.9946875294636522,0.5887026443242754,23.26814340421605,3925.106170282574,0.9946875294636522,0.5887026443242754
temperature_rain_with_missing,short,D,temperature_rain_with_missing/D/short,30,5.850403940666827,184.12742895176194,1.3678179246791953,1.497859475781556,5.850403940666827,184.12742895176194,1.3678179246791953,1.497859475781556
saugeenday/D,short,D,saugeenday/D/D/short,30,13.978351236979167,1340.305625,3.1057432161691505,0.3689359899099198,13.978351236979167,1340.305625,3.1057432161691505,0.3689359899099198
