dataset_config,model,MAE,MSE,MASE,SMAPE
bizitobs_service/10S/short,epoch_999-step_100000-v3,63.011381138392856,31758.977645502644,1.9131123861917325,0.10693246360826246
bizitobs_service/10S/medium,epoch_999-step_100000-v3,150.43119047619047,181256.07873015874,3.967034339248618,0.16688918445966808
bizitobs_service/10S/long,epoch_999-step_100000-v3,197.58550264550266,247407.23132275132,4.849338752611149,0.19918631770819292
car_parts_with_missing/M/short,epoch_999-step_100000-v3,0.5181756100047074,1.3408192959189082,0.9529187687027332,1.8349152611047803
hierarchical_sales/D/D/short,epoch_999-step_100000-v3,2.417434173874147,28.69998800996021,0.7861389573168207,1.021014162142776
hierarchical_sales/W/W-WED/short,epoch_999-step_100000-v3,10.464239670058427,544.4242346812102,0.8184257768445479,0.5150747267365305
restaurant/D/short,epoch_999-step_100000-v3,7.293547669055583,146.60571099806202,0.7010513352421192,0.4101625354939511
covid_deaths/D/short,epoch_999-step_100000-v3,318.4897458489975,3253041.9197994987,50.68689451710868,0.43367042203763156
hospital/M/short,epoch_999-step_100000-v3,19.177361957097457,3086.5580182529334,0.7917807083425431,0.17839450629630682
electricity/15T/15T/short,epoch_999-step_100000-v3,71.59218253195823,187598.28035866676,1.3341162168449268,0.21019739412958963
electricity/15T/15T/medium,epoch_999-step_100000-v3,88.6671820530247,576373.4873845545,1.3238005472797119,0.20272861555340743
electricity/15T/15T/long,epoch_999-step_100000-v3,96.24556992979308,672462.8509964222,1.4218579385580465,0.2105208312704293
electricity/D/D/short,epoch_999-step_100000-v3,4645.312227477478,1508992722.9347749,1.512199816665786,0.10230095162814858
electricity/H/H/short,epoch_999-step_100000-v3,193.5295639835392,1804966.1153211219,1.0384811274669892,0.142590032294633
electricity/H/H/medium,epoch_999-step_100000-v3,266.2807959864161,6288998.140653153,1.1827043690926022,0.15002914481875232
electricity/H/H/long,epoch_999-step_100000-v3,308.4195315315315,9543345.423675675,1.352942987153419,0.16613269540617773
electricity/W/W-FRI/short,epoch_999-step_100000-v3,53589.289132882885,221280646819.2865,2.0840349178214685,0.1239870634287882
ett1/15T/15T/short,epoch_999-step_100000-v3,1.144062296549479,5.220604560488746,0.7493414008839464,0.24873900973935173
ett1/15T/15T/medium,epoch_999-step_100000-v3,1.9093257843501985,11.348666604662698,1.300525567337526,0.5126427808594306
ett1/15T/15T/long,epoch_999-step_100000-v3,1.986853492373512,10.569711681547618,1.3878506263205257,0.5469521644948125
ett1/D/D/short,epoch_999-step_100000-v3,127.8781746031746,36404.8,1.6846976732773284,0.47241067325630315
ett1/H/H/short,epoch_999-step_100000-v3,5.144456481933593,98.84427228655134,0.8515556138542125,0.27345400442174944
ett1/H/H/medium,epoch_999-step_100000-v3,7.753490048363095,159.5135974702381,1.4230632361095754,0.4782239385558025
ett1/H/H/long,epoch_999-step_100000-v3,8.233468708664022,180.9252314814815,1.5427198493139633,0.5224865519778952
ett1/W/W-THU/short,epoch_999-step_100000-v3,926.3233119419643,1609539.7142857143,1.5828832442937082,0.5705076105152609
ett2/15T/15T/short,epoch_999-step_100000-v3,2.110754376366025,10.099936058407739,0.9304811660078343,0.15508153989395296
ett2/15T/15T/medium,epoch_999-step_100000-v3,2.790265144469246,18.058158482142858,1.1639665434084865,0.20744038086039324
ett2/15T/15T/long,epoch_999-step_100000-v3,3.037450164310516,20.080866815476192,1.258383211841654,0.22291743778722273
ett2/D/D/short,epoch_999-step_100000-v3,221.2419146825397,113330.76825396826,1.5981810463905348,0.1727834443689858
ett2/H/H/short,epoch_999-step_100000-v3,6.724069431849888,118.77510928199405,0.7781942652546996,0.11629051159961243
ett2/H/H/medium,epoch_999-step_100000-v3,12.526878720238095,401.36339285714286,1.3169733461946267,0.20405299205224
ett2/H/H/long,epoch_999-step_100000-v3,13.064569899140212,477.8784060846561,1.398707523801675,0.21719506440256553
ett2/W/W-THU/short,epoch_999-step_100000-v3,1826.7518136160713,7231260.571428572,1.1804116230353745,0.18760352677447964
solar/10T/10T/short,epoch_999-step_100000-v3,2.7775786648121485,27.70716243845993,1.2432826657545866,1.5763338511289715
solar/10T/10T/medium,epoch_999-step_100000-v3,6.243073934054275,62.49908949209246,2.9046853438088105,1.5253850402726727
solar/10T/10T/long,epoch_999-step_100000-v3,7.322036908993563,81.88839704354217,3.4111936948846187,1.5309140515814303
solar/D/D/short,epoch_999-step_100000-v3,283.69630664537715,177722.74257907542,1.1078599118482277,0.4486628291558005
solar/H/H/short,epoch_999-step_100000-v3,12.148559460888478,666.4418604534832,0.9399445387156293,1.417901256420925
solar/H/H/medium,epoch_999-step_100000-v3,12.92646484375,673.8703467153284,0.9906897164441698,1.4219739630380563
solar/H/H/long,epoch_999-step_100000-v3,14.156283977722019,732.4577833536091,1.082800697151388,1.4323166523883324
solar/W/W-FRI/short,epoch_999-step_100000-v3,1341.5466326414235,2751943.094890511,1.4794401366543704,0.25495520530690186
jena_weather/10T/10T/short,epoch_999-step_100000-v3,7.069247073218936,862.874915979779,0.33856788405148974,0.5750800174912251
jena_weather/10T/10T/medium,epoch_999-step_100000-v3,16.705870366612555,2471.715340909091,0.7564037080788371,0.6726245633374549
jena_weather/10T/10T/long,epoch_999-step_100000-v3,17.874804816674935,2719.5083953373014,0.8356961454102972,0.6725298023554809
jena_weather/D/D/short,epoch_999-step_100000-v3,13.196065848214285,674.8486111111112,1.3707524577473187,0.49859346665747567
jena_weather/H/H/short,epoch_999-step_100000-v3,9.260596190080507,1041.7294228409567,0.552249015886698,0.6217447095519885
jena_weather/H/H/medium,epoch_999-step_100000-v3,12.331859188988096,1394.955257936508,0.8346531547265337,0.696304177175574
jena_weather/H/H/long,epoch_999-step_100000-v3,14.669390707671958,1618.7562169312168,1.0639871678225203,0.6787718377238083
kdd_cup_2018_with_missing/D/D/short,epoch_999-step_100000-v3,20.76714565567026,2881.9629671188245,1.1753648398424328,0.45504764796135666
kdd_cup_2018_with_missing/H/H/short,epoch_999-step_100000-v3,23.25120648382684,4530.575611073508,0.9683654536606945,0.5145213281100872
kdd_cup_2018_with_missing/H/H/medium,epoch_999-step_100000-v3,26.55077629633205,5401.8691897074505,1.0886393522553135,0.5864424282368254
kdd_cup_2018_with_missing/H/H/long,epoch_999-step_100000-v3,25.0256586116791,4278.047599029769,1.0470087633208345,0.633913646811822
temperature_rain_with_missing/D/short,epoch_999-step_100000-v3,6.316821695127884,175.2504569186154,1.4949897482428083,1.4377700280796701
saugeenday/D/D/short,epoch_999-step_100000-v3,14.531197916666667,1085.3707291666667,3.2283524148169156,0.4004402102261164
saugeenday/M/M/short,epoch_999-step_100000-v3,13.258630661737351,437.62806919642856,0.7768690916267835,0.3930407937124641
saugeenday/W/W-THU/short,epoch_999-step_100000-v3,22.467755126953126,1635.90068359375,1.8209021005165469,0.5313197436232258
us_births/D/D/short,epoch_999-step_100000-v3,338.5309114583333,272657.52,0.49814930765836835,0.03179452111833746
us_births/M/M/short,epoch_999-step_100000-v3,5761.048177083333,46063210.666666664,0.649332550491624,0.018058799587620352
us_births/W/W-TUE/short,epoch_999-step_100000-v3,1771.3125,5429420.571428572,1.610023204210978,0.023886438790616974
LOOP_SEATTLE/5T/5T/short,epoch_999-step_100000-v3,3.9049699482164884,44.139107674833916,0.6202072315831959,0.08361337264844666
LOOP_SEATTLE/5T/5T/medium,epoch_999-step_100000-v3,6.029951685855263,96.12500666158734,0.9552505436848944,0.13516488652729625
LOOP_SEATTLE/5T/5T/long,epoch_999-step_100000-v3,6.409672815169562,109.23545513344227,1.0163622156353929,0.14162138487678919
LOOP_SEATTLE/D/D/short,epoch_999-step_100000-v3,2.979670031914647,19.01221392526223,0.8938874942557463,0.05487107668308209
LOOP_SEATTLE/H/H/short,epoch_999-step_100000-v3,5.438031122884035,76.16928400109394,1.1010105474464542,0.12072425817662405
LOOP_SEATTLE/H/H/medium,epoch_999-step_100000-v3,6.706016504309372,103.33213283668731,1.3656577182135512,0.14697510187291235
LOOP_SEATTLE/H/H/long,epoch_999-step_100000-v3,6.206085026612755,89.73510174457667,1.2863442291154747,0.13794323838000083
SZ_TAXI/15T/15T/short,epoch_999-step_100000-v3,2.961974563761654,18.377218109056336,0.5936510447718276,0.4202036088767506
SZ_TAXI/15T/15T/medium,epoch_999-step_100000-v3,3.1362335987580128,19.266764531583867,0.6178948715503891,0.4468946402001361
SZ_TAXI/15T/15T/long,epoch_999-step_100000-v3,3.1790307547631764,19.792525540865384,0.6065097805256839,0.45201941750772967
SZ_TAXI/H/H/short,epoch_999-step_100000-v3,1.893394046359592,7.461860852363782,0.5764302718089948,0.3028774860159527
m4_daily/D/short,epoch_999-step_100000-v3,179.82868408359894,349754.2663025111,3.363637295514992,0.03296389167962051
m4_hourly/H/short,epoch_999-step_100000-v3,246.12194655290932,1109883.1276330133,1.214554462506624,0.11403906906610195
m4_monthly/M/short,epoch_999-step_100000-v3,596.0431085611979,2016608.4997685186,1.0255901883315102,0.140008658723171
m4_quarterly/Q-DEC/short,epoch_999-step_100000-v3,584.242264872233,1826120.5578385417,1.2732220886656647,0.10634050228246032
m4_weekly/W-SUN/short,epoch_999-step_100000-v3,349.7015296898436,464665.91386329546,2.7659679745947026,0.09085559284451865
m4_yearly/A-DEC/short,epoch_999-step_100000-v3,953.0297359186382,3835313.0287571456,3.6335900299347776,0.1581238071099845
M_DENSE/D/D/short,epoch_999-step_100000-v3,54.453101851851855,11674.443333333333,0.8042642865905888,0.11592539875976433
M_DENSE/H/H/short,epoch_999-step_100000-v3,98.26689127604166,48313.57423611111,0.8642732793150717,0.23628778573777204
M_DENSE/H/H/medium,epoch_999-step_100000-v3,106.44340277777778,48557.29,0.92167778330681,0.25019493132029125
M_DENSE/H/H/long,epoch_999-step_100000-v3,111.18717206790123,52136.34962962963,0.9521718089963686,0.2692548324308079
