dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,340.369966067883,2918121.6865248242,1.343098771528621,0.8605912090646907,340.369966067883,2918121.6865248242,1.343098771528621,0.8605912090646907
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,397.2951579698285,3364051.3270648117,2.5464012871330257,0.9858534219396595,397.2951579698285,3364051.3270648117,2.5464012871330257,0.9858534219396595
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,480.7715154606947,4623205.3200500645,3.549210310511265,1.0563142092023061,480.7715154606947,4623205.3200500645,3.549210310511265,1.0563142092023061
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,547.12194154505,5041008.25779717,2.180775436364915,0.7240219326771359,547.12194154505,5041008.25779717,2.180775436364915,0.7240219326771359
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,247.751902462789,2161762.5799167007,2.5731199916575163,0.8211088173474189,247.751902462789,2161762.5799167007,2.5731199916575163,0.8211088173474189
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,283.06299776211665,2165003.0791703714,6.444041116538021,0.9382817857482416,283.06299776211665,2165003.0791703714,6.444041116538021,0.9382817857482416
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,339.8823369483922,3382131.5602215193,6.982948733341436,0.9923793619627209,339.8823369483922,3382131.5602215193,6.982948733341436,0.9923793619627209
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,300.73336365076494,2107003.9209802095,7.689451177075691,0.808931438225587,300.73336365076494,2107003.9209802095,7.689451177075691,0.808931438225587
bizitobs_application,short,10S,bizitobs_application/10S/short,60,3183.2097222222224,25884385.28,10.72502540872124,0.15922403202773525,3183.2097222222224,25884385.28,10.72502540872124,0.15922403202773525
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,3198.1735416666666,25627214.506666668,11.464121704210129,0.16415688198551232,3198.1735416666666,25627214.506666668,11.464121704210129,0.16415688198551232
bizitobs_application,long,10S,bizitobs_application/10S/long,900,3599.8547222222223,35159365.40444444,16.176949455764092,0.23662806164657615,3599.8547222222223,35159365.40444444,16.176949455764092,0.23662806164657615
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,14.980737885974703,316.8075451078869,1.4344810151537108,0.7498350187693721,14.980737885974703,316.8075451078869,1.4344810151537108,0.7498350187693721
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,15.4093856292517,366.60714285714283,1.457334689140695,1.0309760322196109,15.4093856292517,366.60714285714283,1.457334689140695,1.0309760322196109
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,17.401455853174603,501.0554761904762,1.673058726939395,1.1542391399209015,17.401455853174603,501.0554761904762,1.673058726939395,1.1542391399209015
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,11.955610002790179,237.2381572420635,1.1392403595442318,0.8557022441367679,11.955610002790179,237.2381572420635,1.1392403595442318,0.8557022441367679
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,11.927872721354166,234.71082589285714,1.1598321991976206,0.9571809491714798,11.927872721354166,234.71082589285714,1.1598321991976206,0.9571809491714798
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,11.746460348462302,232.7893353174603,1.187810332136907,0.9558357009138353,11.746460348462302,232.7893353174603,1.187810332136907,0.9558357009138353
bizitobs_service,short,10S,bizitobs_service/10S/short,60,158.53126508763228,164792.66883597884,5.5301748190431015,0.24230672836752024,158.53126508763228,164792.66883597884,5.5301748190431015,0.24230672836752024
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,157.48096974206348,174651.08825396825,5.6159338018020115,0.24058360873430562,157.48096974206348,174651.08825396825,5.6159338018020115,0.24058360873430562
bizitobs_service,long,10S,bizitobs_service/10S/long,900,194.4225925925926,264100.97777777776,7.955204342024471,0.296388329965141,194.4225925925926,264100.97777777776,7.955204342024471,0.296388329965141
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.7610367886079678,1.8415595171570984,1.3029785311688111,1.785721040568598,0.7610367886079678,1.8415595171570984,1.3029785311688111,1.785721040568598
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,3.0037007944107845,33.02147218310769,0.9569477001940758,1.0638258254173314,3.0037007944107845,33.02147218310769,0.9569477001940758,1.0638258254173314
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,14.657684584795419,765.6083053330244,1.074726972613245,0.6389995967190887,14.657684584795419,765.6083053330244,1.074726972613245,0.6389995967190887
restaurant,short,D,restaurant/D/short,30,10.816344912717732,260.2780949378911,1.0028718846835436,0.6025353856527527,10.816344912717732,260.2780949378911,1.0028718846835436,0.6025353856527527
covid_deaths,short,D,covid_deaths/D/short,30,1953.836912593985,94865947.20401002,159.44493783518638,1.1901382379768894,1953.836912593985,94865947.20401002,159.44493783518638,1.1901382379768894
hospital,short,M,hospital/M/short,12,35.787442853480826,13370.878938504999,1.1496431054570744,0.2514737298715318,35.787442853480826,13370.878938504999,1.1496431054570744,0.2514737298715318
