dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,178.98123069433524,1929466.966239026,0.7854290222538133,0.7719570801162069,178.98123069433524,1929466.966239026,0.7854290222538133,0.7719570801162069
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,291.856312761355,3271168.9572466034,1.0999311686375697,0.8225576196140403,291.856312761355,3271168.9572466034,1.0999311686375697,0.8225576196140403
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,323.8821065624145,3384009.3456409695,0.9953514074286893,0.8404541307817549,323.8821065624145,3384009.3456409695,0.9953514074286893,0.8404541307817549
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,340.27057670212344,3077589.7269480075,1.1883629059527585,0.604256024149933,340.27057670212344,3077589.7269480075,1.1883629059527585,0.604256024149933
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,133.22917692449897,1720111.1850450642,1.802845551277358,0.703558024356529,133.22917692449897,1720111.1850450642,1.802845551277358,0.703558024356529
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,161.5688022129024,2261924.281292078,4.553082986163484,0.7639252026526249,161.5688022129024,2261924.281292078,4.553082986163484,0.7639252026526249
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,233.9663979572294,2991714.5121939676,3.5189750461497424,0.7615311137391914,233.9663979572294,2991714.5121939676,3.5189750461497424,0.7615311137391914
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,149.91413862549442,1765101.9086692722,5.868219740988418,0.6094197658280196,149.91413862549442,1765101.9086692722,5.868219740988418,0.6094197658280196
bizitobs_application,short,10S,bizitobs_application/10S/short,60,962.1818055555556,4479943.9644444445,2.282893879124057,0.03524317921037851,962.1818055555556,4479943.9644444445,2.282893879124057,0.03524317921037851
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2335.1702083333334,21599467.52,6.234478039134371,0.09062533505669124,2335.1702083333334,21599467.52,6.234478039134371,0.09062533505669124
bizitobs_application,long,10S,bizitobs_application/10S/long,900,2572.0597222222223,21603999.28888889,7.376735184347508,0.10485896318825806,2572.0597222222223,21603999.28888889,7.376735184347508,0.10485896318825806
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,2.665552411760603,20.727787998744418,0.27635537399363463,0.20918979131822815,2.665552411760603,20.727787998744418,0.27635537399363463,0.20918979131822815
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,9.096382068452382,183.85539965986393,0.8658196876399062,0.9147351924062372,9.096382068452382,183.85539965986393,0.8658196876399062,0.9147351924062372
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,14.540493551587302,447.74039682539683,1.2976038746421044,1.235319660808355,14.540493551587302,447.74039682539683,1.2976038746421044,1.235319660808355
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,8.327543712797619,185.03038194444446,0.8221782358430971,0.8105849626254766,8.327543712797619,185.03038194444446,0.8221782358430971,0.8105849626254766
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,10.409805152529762,207.71216517857144,1.0333252230932237,0.9586259111318005,10.409805152529762,207.71216517857144,1.0333252230932237,0.9586259111318005
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,10.957330419146825,217.78055555555557,1.1021140234176925,0.923219492094566,10.957330419146825,217.78055555555557,1.1021140234176925,0.923219492094566
bizitobs_service,short,10S,bizitobs_service/10S/short,60,47.2513947275959,24702.512998511906,1.7055565663204342,0.09823983914315641,47.2513947275959,24702.512998511906,1.7055565663204342,0.09823983914315641
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,118.35936507936508,164746.17396825398,3.4390555207120355,0.15677161372244192,118.35936507936508,164746.17396825398,3.4390555207120355,0.15677161372244192
bizitobs_service,long,10S,bizitobs_service/10S/long,900,133.98309523809525,201201.95386243387,3.653167849630326,0.16644860220214147,133.98309523809525,201201.95386243387,3.653167849630326,0.16644860220214147
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.4686172489659378,1.328764404166627,0.8564091184785093,1.884879162711604,0.4686172489659378,1.328764404166627,0.8564091184785093,1.884879162711604
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.30050563047424,29.47856362552966,0.7446675599238595,1.0610381093338617,2.30050563047424,29.47856362552966,0.7446675599238595,1.0610381093338617
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.290239301778502,482.6440388307733,0.7637127974396015,0.4807992036282163,9.290239301778502,482.6440388307733,0.7637127974396015,0.4807992036282163
