val_dataset,adapter_mase,raw_mase,improvement_pct
m4_monthly,1.0644669354707585,1.058901865055744,-0.525551101444284
electricity/H,1.3440629494129837,1.3429738309404797,-0.08109752010143186
hospital,0.8100148191896536,0.8098780348826173,-0.01688949460841422
jena_weather/H,0.8608002940911187,0.8722195284835639,1.3092156297278286
ett1/H,0.9243057121123587,0.9260801314631903,0.19160537955048418
saugeenday/D,2.961540351808071,2.9801279838977837,0.6237192560234099
covid_deaths,31.23881444932346,31.87180373568749,1.9860478924048435
m4_hourly,1.8499107039421077,1.8996882438028035,2.62030046367245
