val_dataset,adapter_mase,raw_mase,improvement_pct
m4_monthly,1.0577161424627217,1.058901865055744,0.11197662712208727
electricity/H,1.35942195826617,1.3429738309404797,-1.224754120053975
hospital,0.815511884150791,0.8098780348826173,-0.6956416923926375
jena_weather/H,0.8638670255603936,0.8722195284835639,0.9576147575704779
ett1/H,0.929048288507121,0.9260801314631903,-0.3205075827769863
saugeenday/D,2.9618462696671486,2.9801279838977837,0.6134539969227751
covid_deaths,31.211391783013507,31.87180373568749,2.0720884144203797
m4_hourly,1.8650657971915992,1.8996882438028035,1.8225330774220636
